PostalCode,Latitude,Longitude
500097,17.4171,78.4772
500023,17.3613,78.4896
500052,17.4171,78.4772
505208,18.376,79.2449
502291,17.9554,78.2569
508114,17.2522,79.1899
501304,null,null
500195,null,null
502300,17.9554,78.2569
500042,17.4171,78.4772
508279,16.876,79.2009
500054,17.3724,78.437
509103,16.703,77.8097
500068,17.3568,78.4524
500074,17.4171,78.4772
500075,17.4171,78.4772
500095,17.4171,78.4772
504208,19.5158,78.574
500094,17.4171,78.4772
500006,17.3862,78.462
509219,16.703,77.8097
505526,18.376,79.2449
509209,16.703,77.8097
502313,17.9554,78.2569
505172,18.376,79.2449
530011,17.6852,83.2437
500058,17.3724,78.437
500056,17.3724,78.437
508001,17.0848,79.2439
500036,17.4187,78.4695
500008,4.142,-73.6266
500010,17.4171,78.4772
506348,17.7553,79.5227
500040,17.4171,78.4772
508254,17.2518,79.2387
502032,17.8502,78.3923
506345,17.9218,79.7582
509228,16.703,77.8097
509351,16.703,77.8097
500048,17.4171,78.4772
505530,18.376,79.2449
506001,3.7954,-73.8406
509201,16.703,77.8097
503306,18.696,78.2131
508374,16.876,79.2009
509375,16.703,77.8097
508211,16.876,79.2009
502278,17.9554,78.2569
508116,16.876,79.2009
507111,17.2094,80.3654
505416,18.5387,79.0803
505184,18.3038,79.4892
506330,17.9212,79.7392
501510,17.2889,78.4901
505302,18.376,79.2449
509327,16.703,77.8097
508112,16.876,79.2009
502114,17.9554,78.2569
505101,18.196,79.4697
506324,17.9218,79.7582
504106,19.3082,78.4639
503122,18.696,78.2131
505532,18.376,79.2449
503111,18.696,78.2131
517619,13.6784,79.5542
520021,23.8620683,120.5862265
522437,16.495,79.8817
522601,16.2465,79.9644
530007,17.7467,83.2621
515411,14.9433,77.9128
521229,16.7142,80.5606
530003,17.7133,83.2808
521139,16.4757,80.7417
516311,14.6195,78.5076
517588,13.4793,79.935
530020,17.8224,83.2437
517520,13.671,79.512
530012,17.8817,83.3409
524402,14.0166,79.959
518508,15.6798,78.3504
524003,14.4132,79.976
521457,16.5627,80.8006
524410,14.0757,79.9089
515408,15.0494,77.8731
530031,17.8909,82.6924
524004,14.2755,79.8859
517501,13.4673,79.0143
533101,17.4131,82.239
518002,15.6356,78.1147
521178,16.9481,80.524
521108,16.5133,80.7066
530029,17.7576,83.2066
516004,14.4307,78.8825
522614,16.3168,79.7302
517646,13.6365,79.572
524001,0.8591,-77.5195
531163,17.8909,82.6924
516433,14.9659,78.3724
522414,16.686,79.6933
522009,16.2176,80.345
516289,14.4599,78.7836
520001,1.2136,-77.2811
517641,13.7137,79.5556
521185,16.7615,80.3207
533004,17.1885,82.0118
533106,17.4131,82.239
522001,1.3594,-77.2837
533287,17.2524,81.6634
524126,14.2187,79.7022
521137,16.4777,80.7076
518124,15.1204,78.61
520012,16.525,80.6095
530009,17.7133,83.2808
522017,16.317,80.501
517502,13.4673,79.0143
520010,1.2136,-77.2811
518001,15.6835,78.1919
515001,14.2442,78.1917
521165,16.3631,80.8441
517432,13.1711,78.6934
516003,14.3216,78.9831
524142,15.0296,79.7424
516310,14.6195,78.5076
521228,16.6023,80.5588
533296,17.1885,82.0118
534350,17.0407,81.5618
522003,16.2176,80.345
522503,16.4373,80.5787
516309,14.8733,78.1053
521201,16.8151,80.9308
522302,16.4377,80.6155
520011,16.5233,80.6278
522403,16.3724,80.1908
516001,14.4307,78.8825
517503,13.4673,79.0143
530051,17.746,83.1726
534102,16.8946,81.4023
521212,16.5788,80.6841
533240,17.1885,82.0118
516217,15.0519,78.9322
523001,1.1158,-77.4017
523101,15.3863,79.8154
518422,15.545,78.0233
524002,14.4784,80.0347
530013,17.8817,83.3409
524005,14.4685,79.9445
515211,13.767,77.5005
517640,13.3625,79.3552
521120,16.5627,80.8006
522619,16.0943,80.2467
523226,15.5719,79.867
523331,15.8732,79.1358
518003,15.8162,78.0289
522426,16.579,79.4498
523305,15.8962,79.1449
533124,16.9315,81.807
522006,16.2176,80.345
520013,16.5233,80.6278
530018,17.8578,83.1259
533221,16.9362,82.2643
532216,18.7704,84.1853
521001,1.5306,-77.0216
534342,16.9692,81.6994
534312,17.255,81.6265
523371,15.7169,79.3124
524309,14.4807,79.8223
522617,16.1958,79.943
521256,16.3783,80.8684
522101,16.0263,80.437
524341,14.481,79.6221
522501,1.3578,-77.5272
518501,15.4561,78.5372
517194,13.7496,79.1633
523108,15.1187,79.391
522306,16.2921,80.6434
522502,16.4555,80.5408
533003,17.1885,82.0118
532212,18.5657,83.759
533107,17.1885,82.0118
523326,15.9619,79.4951
533001,17.1885,82.0118
534005,16.7212,81.1052
533103,17.4131,82.239
516434,14.8158,78.2863
517589,13.3946,79.7765
534341,17.1391,81.6454
516431,14.8572,78.3481
521215,16.8959,80.6912
516233,14.7841,78.5729
534452,16.9047,81.1553
516329,14.3914,78.4803
530026,17.7,83.2167
518222,15.3624,77.8839
533253,16.4013,81.8052
517541,13.4673,79.0143
515301,14.0064,77.3198
522661,16.2887,79.8337
516227,14.6948,79.0717
522436,16.4983,79.4291
522311,16.0836,80.5687
534146,16.8199,81.6173
533223,17.1885,82.0118
534315,17.3531,81.6559
522002,16.2176,80.345
518511,15.6194,78.4372
531020,17.8909,82.6924
522660,15.973,79.7141
523111,15.4171,79.648
523328,16.1281,79.5388
516454,14.5791,78.0835
524201,14.4268,79.7344
843311,26.576,85.5397
854112,25.5174,87.5225
843120,26.1036,85.0156
843129,26.1511,85.3308
848503,25.6343,85.7994
824112,24.6458,84.2248
824111,24.5805,84.299
844122,25.7623,85.37
395004,21.2623,73.0694
835230,23.1023,84.5347
829206,23.8069,84.5858
825322,24.0278,85.8826
560034,13.2257,77.575
586115,16.5862,76.1655
560060,13.2257,77.575
586212,16.3316,76.1743
577538,14.2516,76.8404
470775,24.0365,79.5975
431122,18.9478,75.8395
759120,20.9243,85.3471
756132,20.9859,86.6254
762020,20.1289,84.0472
756020,21.4898,86.917
756131,20.9859,86.6254
637018,11.3163,78.1361
635852,12.8123,79.0104
636303,11.8787,77.7654
509409,16.5464,77.7352
508355,16.7859,79.6106
731301,24.5795,87.7736
741101,23.4827,88.5215
741126,23.4827,88.5215
741155,23.4827,88.5215
742402,24.1612,88.231
741501,23.5544,88.3506
741156,23.4827,88.5215
122017,28.4001,76.9661
224206,26.5448,82.1664
273413,26.4933,83.2093
284405,25.3292,79.0162
723133,23.3452,85.9659
2629,-35.9426,148.6279
77086,18.8147,-88.3481
29027,35.4928,0.3685
6281 RJ,null,null
239693,1.3014,103.8374
181 29,37.134,-3.9418
21604,37.4365,126.7463
79650,47.6511,7.8209
30861,14.8269,-92.2102
803301,25.3429,86.0003
507003,17.2094,80.3654
508206,16.876,79.2009
520003,1.2136,-77.2811
590006,15.8196,74.5037
181201,32.8585,74.7582
174101,31.0417,76.7228
147301,30.6515,76.2416
141112,30.8047,75.8361
131402,28.8787,76.9107
110046,28.6093,77.1118
344034,26.03,71.7129
344024,25.8167,72.2167
345021,26.8132,71.9479
281403,27.7771,77.3911
250609,28.9448,77.2187
201309,28.6302,77.3918
273015,26.8341,83.1569
233001,8.5012,-75.508
262701,28.1221,80.6672
272127,26.7353,82.3634
211004,54.4207,30.2909
273201,26.6948,83.5969
201102,28.7643,77.4856
274301,26.6985,83.7487
231213,54.6916,26.1409
272151,27.0757,82.8034
824208,24.7019,84.6117
851210,25.4301,86.0405
803212,25.4724,85.5662
803109,25.0277,85.5287
851112,25.4953,86.1308
800025,25.5904,85.1624
824201,24.5991,85.0338
824303,24.7929,84.4122
851203,25.4349,86.6432
781128,26.118,91.4061
712249,22.8847,88.0798
721657,22.0208,87.7744
711411,22.6191,88.1892
712250,22.8847,88.0798
713357,23.767,86.8749
831013,22.8449,85.9516
834009,23.4757,84.67
828303,23.8293,86.4719
835217,23.6051,85.007
751007,20.09,85.5114
758035,21.9854,85.2909
755018,20.8559,86.1522
470117,24.1153,78.3389
450337,21.9362,76.5714
450331,22.1214,78.8555
363421,22.5526,71.8666
360022,22.2344,70.819
360002,22.02,70.7455
392015,22.2454,73.2327
416005,16.4704,74.1612
400001,18.9474,72.8138
421311,19.36,73.3279
400018,19.0167,72.8167
583104,15.1944,76.8659
560066,13.2257,77.575
560033,13.2257,77.575
583131,14.8462,75.8461
680667,10.4712,76.3162
671533,12.501,75.2017
690531,9.4236,76.4496
635126,12.7879,77.8019
641104,11.2456,76.9482
600073,12.6952,79.9479
501504,17.2957,78.2741
509102,16.703,77.8097
500025,17.4171,78.4772
508252,16.876,79.2009
500019,17.4865,78.317
521301,16.4421,80.8967
530045,17.6454,83.001
532459,18.7019,83.93
523201,15.7833,79.8907
523316,15.5381,79.2958
585223,16.7154,76.7979
225124,52.2698,23.9954
180011,32.7155,74.951
141109,30.8047,75.8361
145023,31.9161,75.2937
344026,25.7356,71.4733
209862,26.6094,80.5596
801103,25.5909,84.86
768212,21.6508,84.0735
757081,21.8952,86.4112
768037,20.9173,83.3238
768032,21.1395,83.687
457001,23.4421,74.9744
465333,23.4593,76.6181
560040,13.005,77.3214
683574,10.1732,76.4428
683565,10.002,76.4005
600033,13.0389,80.2258
600002,13.0744,80.2714
500030,17.4171,78.4772
522034,16.2988,80.0915
530040,17.6454,83.001
523301,15.348,79.3287
533435,17.1885,82.0118
517644,13.6365,79.572
380023,22.9764,72.836
560094,13.2257,77.575
140507,30.5631,76.8376
631151,13.0164,79.7325
842005,26.1511,85.3308
751016,20.09,85.5114
804406,25.2635,84.6971
225405,26.4091,82.1488
305901,26.2299,74.7752
490042,21.3059,81.5072
759128,20.8262,85.5262
412201,18.4837,74.0265
754100,20.4071,86.0104
831018,22.5826,86.4527
132001,10.0316,-74.9761
581110,14.6293,75.5138
583103,15.1096,76.5334
572157,1.3439288,103.856761
591129,15.9593,75.0334
686010,9.5634,76.528
302016,26.9258,75.787
683103,null,null
683506,null,null
208022,26.418,80.298
221005,25.3887,82.9177
700017,9.3047,-75.3978
462043,23.478,77.3961
844504,25.6418,85.348
493445,21.4825,82.7188
844503,25.6587,85.3149
562106,13.2257,77.575
110001,28.6369,77.2183
416001,2.1125,-75.8242
825403,24.4148,84.7984
570017,12.3134,76.7455
415109,17.4028,74.101
671123,12.5427,74.9819
184101,32.4925,75.2689
416000,27.8963,112.0379
453441,22.6438,75.8177
700022,22.55,88.3333
495001,22.0801,82.1674
380004,23.0333,72.6181
575003,12.8382,75.2667
800024,25.5904,85.1624
273001,26.7407,83.3737
306709,25.2435,73.3073
533125,16.9471,81.7816
226016,26.8416,80.9069
382428,23.2529,72.6986
620001,10.8889,78.5704
700026,22.5553,88.3558
110003,28.6431,77.2197
390005,54.6197,39.74
400069,18.9808,72.8338
388325,22.5424,72.9039
203131,28.3492,77.997
415119,null,null
416103,16.7353,74.6025
221204,25.456,82.7927
575005,12.8382,75.2667
493331,21.2845,81.8203
416004,16.4704,74.1612
577002,14.3991,75.9429
560011,13.2257,77.575
452006,22.7334,75.8422
591113,15.8282,75.0525
800011,25.6716,85.0646
575006,12.8382,75.2667
711106,22.526,88.0676
626004,9.4825,78.0053
670303,12.0418,75.3473
851117,25.416,86.1182
395010,21.2623,73.0694
600103,13.3062,80.1565
600029,46.5672,26.9138
517214,13.4673,79.0143
390011,22.2454,73.2327
227301,44.7011,22.6672
462038,23.478,77.3961
201002,28.7643,77.4856
245101,28.7643,77.4856
444104,20.696,77.0981
583115,15.2696,76.7872
450114,22.2351,76.3934
572102,13.6402,77.259
823002,24.6991,84.936
591118,15.8282,75.0525
522647,16.1817,79.7408
585102,17.2727,76.8122
575010,13.0232,75.0845
641041,10.88,77.1539
848101,25.8361,85.7641
180005,32.7625,74.7884
518004,15.8594,78.0011
800026,25.5977,85.189
500063,17.3568,78.4524
416230,16.4704,74.1612
500035,17.4187,78.4695
670504,12.0588,75.3248
533104,17.4131,82.239
500005,4.142,-73.6266
226019,26.8416,80.9069
524101,14.4268,79.7344
524304,14.4268,79.7344
804408,25.0741,84.9139
824231,24.714,84.9874
171009,0.0408,-78.1452
641401,10.8745,76.9756
671323,12.7364,74.9292
201006,28.7643,77.4856
636004,11.6755,78.1395
416002,16.4704,74.1612
600116,13.0086,79.9096
431114,20.3759,75.9321
131029,10.2544,-75.3439
560079,13.2257,77.575
603110,12.7363,80.1598
517642,13.7858,79.7305
190008,2.4382,-76.6132
132140,29.3326,76.9263
431503,19.516,76.4539
766018,19.8677,83.1092
133101,30.2757,76.9551
400065,18.9808,72.8338
248198,30.4694,77.7728
122503,28.3392,76.8028
416436,17.1109,74.7832
401210,null,null
600106,13.0734,80.2069
829143,23.6193,85.3184
480106,21.878,77.871
767002,20.7284,83.5912
221001,25.3887,82.9177
766020,19.7347,83.4177
174103,30.9029,76.8349
110088,28.7219,77.159
401501,19.36,73.3279
121005,28.3327,77.3548
843114,25.852,85.4944
560048,13.2257,77.575
621316,10.6057,78.594
517505,13.4673,79.0143
110058,28.6553,77.0657
401105,19.4115,73.396
208020,26.4731,80.2407
415521,18.233,74.828
484224,23.0567,81.684
226011,26.8416,80.9069
560102,13.2257,77.575
700006,22.5553,88.3558
400606,19.1941,73.0002
231207,24.4083,83.053
515271,13.9753,77.1046
600034,13.0606,80.2344
670004,11.8899,75.3565
844101,25.8172,85.2628
431112,20.4424,75.7078
431117,20.4931,75.718
431005,20.0291,75.2816
811302,25.2881,86.0206
671313,12.2606,75.2288
181205,32.7625,74.7884
751019,20.09,85.5114
766017,19.7156,82.792
641017,11.0823,76.9164
400706,19.36,73.3279
400066,18.9808,72.8338
523230,15.2568,79.4047
246149,29.7173,78.5946
249407,29.9238,78.1082
389330,22.6078,73.4627
201016,28.7643,77.4856
250502,29.1837,78.1383
431206,19.6866,75.8901
424311,20.7837,74.8431
845412,26.3753,84.9986
813104,24.7549,87.076
600097,12.937,80.1105
754202,20.4496,85.7057
670315,null,null
671318,12.3965,75.0351
413517,18.3748,76.7617
506112,17.9218,79.7582
848205,26.1138,86.0253
488441,24.3835,79.9571
392220,22.2454,73.2327
517569,13.4495,79.3436
124505,28.7554,76.904
416410,17.1109,74.7832
670643,11.8408,75.6093
676552,10.8862,76.1255
515871,14.9345,76.9292
444505,20.2401,77.2205
585355,16.6514,77.0187
390022,22.4024,73.0806
412114,18.68857025,73.79831525
506143,17.9218,79.7582
754294,20.2218,86.3437
531031,17.6143,82.8703
501203,17.4698,78.1257
641407,11.0866,77.1146
517645,13.6998,79.7646
583277,15.5617,76.2219
583219,15.1096,76.5334
584121,null,null
360021,21.9103,71.0896
505301,18.376,79.2449
395006,21.2623,73.0694
502103,17.9554,78.2569
425418,21.5921,74.245
184151,32.3262,75.4239
831009,22.5826,86.4527
303024,26.4577342,74.6842503
400029,18.986,72.8259
380060,23.2529,72.6986
585237,16.3748,76.387
603209,12.7117,79.8508
767020,20.5905,83.1739
110043,28.6109,77.214
380014,22.9764,72.836
400092,18.9808,72.8338
600077,13.2431,79.94
534320,16.8946,81.4023
141421,30.6617,76.2982
516193,14.92,78.9546
431602,19.16,77.2386
416012,16.4704,74.1612
834002,23.3853,85.2923
804422,25.0279,85.0096
804403,24.6991,84.936
587102,16.2205,75.6254
626130,9.4721,77.8409
411005,18.5247,73.8471
522265,16.2988,80.0915
144004,31.2121,75.5684
841207,25.757,84.9705
360001,22.02,70.7455
453001,22.7102,75.7072
641002,10.8745,76.9756
761103,19.3355,84.8685
400071,18.9808,72.8338
590011,15.9214,74.5751
591241,15.8366,74.7828
400049,18.9808,72.8338
625003,9.9181,78.0807
700072,22.5553,88.3558
416234,16.4704,74.1612
757001,21.8952,86.4112
515110,14.06,77.754
450001,21.8326,76.4979
389154,22.7998,74.3584
454774,22.5839,75.646
700068,22.5553,88.3558
601201,13.2431,79.94
343029,25.0978,72.2119
141113,30.8625,76.0919
342027,26.2315,73.3144
503185,18.696,78.2131
624401,10.2141,78.1606
132041,29.9336,77.0559
682035,10.0492,76.3705
475220,26.0114,78.2196
360024,22.02,70.7455
151103,30.2739,75.2399
841129,null,null
517325,13.5866,78.4619
505327,18.376,79.2449
131039,29.098,77.0684
700013,22.5553,88.3558
627116,8.2455,77.6486
524344,14.2887,80.1239
208012,26.3891,80.2124
825409,24.4123,85.4581
451115,21.9362,76.5714
123501,28.1729,76.1432
486886,24.2198,81.8353
470002,11.2408,-74.199
805105,25.0753,85.6079
495671,22.173,82.4984
431701,19.6453,77.106
416101,16.4704,74.1612
515004,14.4811,77.5768
605001,11.8768,79.8107
473110,24.5546,77.2008
522007,1.3594,-77.2837
700046,22.5333,88.3917
282001,27.1607,78.0482
582118,15.4311,75.6663
425404,21.1955,74.8258
821307,25.0396,84.2467
391350,22.2454,73.2327
370105,23.1847,69.81
263152,28.8834,79.8242
501512,17.2708,78.6932
431808,18.7535,77.5075
201307,28.5929,77.4021
517132,13.0673,79.1738
531055,17.5464,82.8588
531011,17.4925,82.9618
506223,17.9218,79.7582
442305,20.64,78.9642
174201,31.3621,76.5707
520040,null,null
581350,14.7941,74.6229
421505,19.36,73.3279
246171,30.2847,78.9835
700060,22.5553,88.3558
412207,18.7055,74.336
581213,14.7381,75.4177
767033,20.3899,83.023
342013,26.1732,73.025
521110,16.5627,80.8006
400610,19.1941,73.0002
507182,17.2094,80.3654
641038,10.8745,76.9756
721330,null,null
461111,22.2342,77.1211
452007,22.7334,75.8422
482001,23.298,80.02
560064,13.2257,77.575
226010,26.8288,81.0147
828111,23.8807,86.2614
412110,18.5716,74.07
523002,15.5191,79.6158
396105,20.3633,72.8226
173205,31.0394,76.7941
800027,25.5904,85.1624
496661,21.9499,83.2162
478449,null,null
489748,null,null
521175,16.5627,80.8006
431007,19.8793,75.3824
523329,15.7226,79.2084
560097,13.2257,77.575
382150,22.7611,72.2477
382350,22.9868,72.5632
756030,21.7466,87.1548
209729,27.1608,79.6069
586101,16.6854,76.0927
509406,16.703,77.8097
804432,25.2025,85.1353
532230,null,null
844102,25.6272,85.3366
344703,25.6884,71.6314
732208,25.0362,88.0045
283102,27.0463,77.9844
641012,11.0265,76.9592
380026,22.9764,72.836
683102,10.0614,76.3263
421306,19.36,73.3279
251001,4.9075,-73.9384
522018,16.3227,79.6949
711113,22.6368,88.288
641605,11.5152,77.4143
600112,46.5672,26.9138
626189,9.2927,77.7657
523105,15.2096,79.7173
201015,28.6921,77.5562
843104,26.1511,85.3308
457887,22.8906,74.6718
431708,19.074,77.1986
766013,19.8677,83.1092
208005,26.5989,80.2289
400088,18.9808,72.8338
493332,21.2845,81.8203
626001,9.4841,77.9427
462011,23.478,77.3961
493196,21.2845,81.8203
580003,15.4287,75.0705
533005,17.3191,81.6996
761208,18.8213,83.9653
470004,11.2408,-74.199
110045,28.6553,77.0657
585224,16.6264,76.9136
456664,23.0726,75.9152
700005,22.5553,88.3558
843110,25.7623,85.37
284003,25.4701,78.5378
641027,11.0766,76.971
416216,16.577,74.3154
802129,25.6188,84.1192
518010,15.665,78.3168
441104,21.3239,79.4538
767023,20.5905,83.1739
670571,12.0072,75.4541
530037,null,null
625001,9.9919,78.1647
414001,2.3868,-75.5474
465001,23.5091,76.2981
391240,22.5319,73.2462
365541,21.6823,71.3701
201012,28.6106,79.7992
562104,13.1393,78.2177
416113,16.4704,74.1612
473551,25.3764,77.5849
431807,18.9357,77.628
844505,25.7382,85.3919
767065,21.0284,83.3525
411004,18.5148,73.8358
604001,12.2272,79.6529
800003,25.5386,85.2732
415002,17.6661,74.1735
480001,21.9678,78.9326
700016,22.5553,88.3558
516362,14.8312,78.3138
122012,28.4001,76.9661
788025,24.8667,92.7667
391210,22.0863,73.324
486001,24.5361,81.295
585220,16.6264,76.9136
517172,13.5773,79.0934
562129,13.1353,77.7456
124001,28.8917,76.6118
500024,17.4171,78.4772
110066,28.5724,77.0274
485005,24.5029,80.7135
524310,14.4268,79.7344
411007,3.2222,-75.2367
591102,15.8137,74.9632
523112,15.1736,79.1772
506012,null,null
431601,19.1617,77.2144
627002,8.7987,77.542
390009,22.3218,73.1663
110086,28.7441,77.0732
583278,15.6627,75.8917
605010,11.8768,79.8107
500296,null,null
761206,18.8348,83.8933
122102,28.3681,76.9408
507002,17.2094,80.3654
415611,17.2734,73.4573
605602,11.9359,79.5152
226006,26.8416,80.9069
400010,18.9681,72.845
585215,16.4605,76.506
636455,11.6741,78.2221
560071,13.2257,77.575
458110,24.5096,75.0607
584125,16.0895,76.8931
509153,16.703,77.8097
272153,27.1083,82.8846
482004,23.4103,79.8492
562105,13.1393,78.2177
457661,22.6242,74.6834
440025,21.108,79.0611
360005,22.02,70.7455
273155,27.1155,83.3304
560090,13.2257,77.575
364002,21.6959,72.1525
700069,22.5644,88.3462
212107,25.2812,81.81
342023,26.4529,72.5582
503310,18.696,78.2131
364240,21.7113,71.9618
202001,10.3909,-72.992
231205,24.7745,82.8191
122016,28.4001,76.9661
577006,14.2019,75.9671
509216,16.703,77.8097
313027,24.4077,73.7064
700156,22.4656,88.7803
362150,21.3729,70.4136
458441,24.6056,75.1446
533239,16.9649,81.7293
413512,18.6024,76.5881
506167,17.9218,79.7582
272208,27.1594,83.1071
382355,23.2529,72.6986
444402,20.7494,77.054
122003,28.418,76.9839
523262,15.5753,80.0865
518112,15.5336,78.0061
110026,28.6709,77.141
811201,25.21,86.5274
639201,11.5152,77.4143
132113,29.4023,76.8043
851122,25.45562575,86.0580636
444102,20.7305,77.2909
627001,8.7987,77.542
521136,16.5627,80.8006
207123,27.5097,78.7097
521149,16.5627,80.8006
627152,8.5845,77.6781
411003,18.5635,73.852
110015,28.6553,77.0657
226028,26.8482,81.062
462026,23.478,77.3961
411035,18.6532,73.7896
221002,25.4584,82.8226
411042,18.5789,73.8532
670703,11.9899,75.6714
583238,15.2772,76.1485
363641,22.4342,70.4791
517506,12.9083,78.3541
680741,10.2213,76.3196
583234,15.3463,76.4368
416310,17.0881,74.4571
411040,3.0669,-75.1378
761042,19.6269,84.6711
572132,13.6834,77.2124
110029,28.6109,77.214
531061,17.5366,82.9403
456006,23.4977,75.6802
600076,13.2431,79.94
761020,4.2122,-76.3195
485771,24.5327,80.8333
842002,26.1511,85.3308
854301,25.7698,87.481
521369,16.6117,81.1663
401404,19.36,73.3279
639001,10.843,78.1331
627005,8.7008,77.7066
562157,13.2257,77.575
508201,16.876,79.2009
370140,23.218,70.2569
401107,19.2836,72.8675
276121,26.1844,83.1118
396195,20.4179,73.1217
534002,16.8946,81.4023
585401,17.7648,77.2457
627109,8.7987,77.542
122011,28.4001,76.9661
342003,26.7508,72.788
842004,26.1511,85.3308
190002,2.4382,-76.6132
431801,19.1979,77.7499
431704,19.8137,77.9103
401502,19.36,73.3279
127021,28.6418,75.9763
444401,20.7494,77.054
638107,11.3299,77.6332
431745,19.2432,77.4011
431802,19.0587,77.1318
400605,19.1941,73.0002
301701,27.87,76.2761
711108,22.526,88.0676
534340,16.8946,81.4023
380016,22.9764,72.836
442402,20.2301,78.946
184102,32.5663,75.5938
444110,20.2401,77.2205
247662,51.6113,30.4946
641654,10.8745,76.9756
184104,32.3749,75.4741
767037,20.6043,83.2152
431002,19.9361,75.2215
574219,12.8333,75.2999
531021,17.6283,83.0793
444501,21.0294,77.0984
517173,46.27,23.1286
532445,18.4969,83.7856
673101,11.6103,75.7806
641048,10.9111,77.0415
456010,23.1824,75.7764
444403,20.3564,77.4083
562102,13.1393,78.2177
431702,19.6453,77.106
444002,20.7494,77.054
453555,22.861,75.8422
531035,17.7693,83.1167
444503,20.2162,77.4078
416114,16.4704,74.1612
509120,16.9264,78.1522
501359,17.1316,78.4112
591307,15.928,74.9885
444001,10.8969,-72.8861
134109,30.7987,76.9182
485001,24.5029,80.7135
422101,20.2597,74.0726
140401,-3.4036,-78.5817
585216,16.595,76.6323
122018,28.4001,76.9661
480108,21.5824,78.8591
421001,55.82185418653846,49.14793338846154
470001,11.2408,-74.199
122050,28.365981811111112,76.93160977777778
801306,25.2666,85.3409
759019,20.8473,85.3692
743128,22.8347,88.4655
382315,23.2529,72.6986
761018,19.6269,84.6711
400008,18.9474,72.8138
182144,33.1008,75.6497
465106,23.26,76.1457
515291,13.8792,77.1569
600049,13.1228,80.1703
385360,23.8797,71.3788
312601,24.8287,74.7797
521456,16.5627,80.8006
431208,20.112,75.9866
250110,29.0638,77.7038
584128,16.1723,77.3848
431107,19.4751,75.3856
423702,20.1468,75.5789
400033,18.9896,72.8411
324006,25.1825,75.8391
174024,31.4957,76.7008
140308,31.0624,76.4894
390004,22.3218,73.1663
421203,19.267,73.0715
501141,17.1316,78.4112
415001,2.4859,-75.7292
444107,20.7494,77.054
517235,13.776,78.7897
411027,3.2205,-75.2186
814133,24.8596,87.3121
587101,15.9374,76.1284
400083,18.9808,72.8338
531019,17.3144,82.533
400000,30.6087,107.8991
587301,16.2205,75.6254
380052,23.0522,72.5338
175121,31.6817,77.2085
416507,16.7048,74.3693
524413,14.0231,79.9959
457888,22.1204,74.2625
181132,32.6054,74.9329
635114,12.6126,77.7487
670005,12.0006,75.5262
411052,18.6032,73.7626
501511,17.2827,78.6357
803213,25.3349,85.6913
203205,28.3492,77.997
431121,20.0314,75.9274
390023,22.4024,73.0806
385210,24.0128,72.4337
503187,18.696,78.2131
767032,20.5905,83.1739
533238,17.159,81.9095
249402,29.9191,78.0444
431204,19.6388,75.9557
524305,14.5423,79.8845
517101,13.7175,79.3019
804452,25.4182,84.9844
523211,15.6386,80.0445
225003,52.1172,23.8317
110084,28.7486,77.2096
245206,28.8192,77.7723
380045,1.3173,103.8784
272207,27.2734,82.8635
394510,21.186,72.7641
452023,54.25,53.9
416312,17.1109,74.7832
391440,22.2454,73.2327
301705,28.0072,76.3747
421401,19.36,73.3279
785640,27.0073,94.82
516360,14.8127,78.9643
580008,15.4287,75.0705
391776,22.2454,73.2327
225001,52.1534,23.7596
248019,1.3014,103.8173
700132,22.4656,88.7803
184148,32.5663,75.5938
751022,20.09,85.5114
452018,22.7069,75.9552
306307,26.0912,74.2281
631701,12.4311,79.1677
281006,27.4267,77.6989
400023,46.7667,23.6
532440,18.5946,83.707
491107,21.1062,81.3933
673006,11.4256,75.8505
832401,23.1046,85.8898
560082,13.2257,77.575
302026,26.8783,75.6621
410207,18.8541,73.1296
845411,26.5449,84.6886
581205,14.8176,75.3309
201005,28.685,77.3526
517507,13.2774,79.6975
804451,25.3201,85.1065
695040,8.5509,76.9357
572138,13.5734,77.129
673011,11.2664,75.8167
629401,8.1519,77.5585
302005,26.9196,75.7878
641050,11.0051,77.0956
246443,30.5659,79.5403
302017,26.8378,75.8256
821301,24.9882,84.1347
824103,24.8493,84.5352
571301,12.2088,76.6717
585316,17.6224,76.7258
600026,13.0511,80.2125
600115,12.8959,79.693
507167,17.2094,80.3654
505445,18.5999,78.9989
533105,17.4501,82.0572
533002,17.1885,82.0118
517193,13.6695,79.071
530048,17.8225,83.3639
523247,15.1187,79.391
180007,1.6144,-75.6062
182203,33.0133,75.603
191202,34.1758,74.9148
182148,33.1008,75.6497
184143,32.5767,75.4741
181152,32.6562,74.8391
191201,34.0937,74.8417
175021,31.6117,76.93
175137,null,null
173025,30.472,77.6331
174320,31.5807,76.2101
122015,28.4001,76.9661
124501,28.9145,76.5292
125121,29.2151,75.8156
110096,28.6114,77.2982
110062,28.5025,77.2312
303007,26.8107,75.547
305601,26.1701,74.8758
311026,25.5389,74.4412
321001,27.175,77.5911
311301,25.2835,74.3919
345025,27.0774,70.9034
345001,26.7508,72.788
311804,25.5224,74.4993
311024,25.2902,74.2398
341510,27.064,74.1879
332406,27.6366,75.2875
311204,25.8786,74.4768
326512,24.3289,76.1968
344033,25.3724,71.8342
328021,26.6466,77.6163
211002,54.5164,30.341
206001,26.9222,78.9583
250103,28.9168,77.6377
282002,27.0374,78.0809
226025,26.8717,81.0729
209732,26.9536,79.854
211008,54.4534,30.2286
275305,26.0462,83.0798
