FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,DRAI,RAIPUR,KAAPA-RAIPUR,05MT,2200,3516,10
01-01-2025,31-12-2025,DARN,AURANGABAD,KADA-BEED,03MT,6800,10700,160
01-01-2025,31-12-2025,DARN,AURANGABAD,KADA-BEED,05MT,10700,17099,160
01-01-2025,31-12-2025,DARN,AURANGABAD,KADA-BEED,09MT,17400,30914,160
01-01-2025,31-12-2025,USIL,SILVASSA,KADA-BEED,09MT,25600,36300,469
01-01-2025,31-12-2025,USIL,SILVASSA,KADA-BEED,16MT,36300,45200,469
01-01-2025,31-12-2025,USIL,SILVASSA,KADA-BEED,21MT,45200,51000,469
01-01-2025,31-12-2025,USIL,SILVASSA,KADA-BEED,24MT,51000,63750,469
01-01-2025,31-12-2025,DVIJ,VIJAYAWADA,KADAPA-KADAPA,01MT,5500,16445,446
01-01-2025,31-12-2025,USIL,SILVASSA,KADEGAON-SANGLI,09MT,27600,39600,494
01-01-2025,31-12-2025,USIL,SILVASSA,KADEGAON-SANGLI,16MT,39600,50300,494
01-01-2025,31-12-2025,USIL,SILVASSA,KADEGAON-SANGLI,21MT,50300,54900,494
01-01-2025,31-12-2025,USIL,SILVASSA,KADEGAON-SANGLI,24MT,54900,68625,494
01-01-2025,31-12-2025,DBNG,BANGALORE,KADUR-CHIKKAMAGALURU,03MT,7300,10900,190
01-01-2025,31-12-2025,DBNG,BANGALORE,KADUR-CHIKKAMAGALURU,05MT,10900,17418,190
01-01-2025,31-12-2025,DGWA,GWALIOR,KAILARAS-MORENA,03MT,3900,5800,75
01-01-2025,31-12-2025,DGWA,GWALIOR,KAILARAS-MORENA,05MT,5800,9268,75
01-01-2025,31-12-2025,UGUW,GUWAHATI,KAILASHAHAR-UNAKOTI,03MT,15300,24500,446
01-01-2025,31-12-2025,UGUW,GUWAHATI,KAILASHAHAR-UNAKOTI,05MT,24500,38500,446
01-01-2025,31-12-2025,UGUW,GUWAHATI,KAILASHAHAR-UNAKOTI,09MT,38500,48700,446
01-01-2025,31-12-2025,UGUW,GUWAHATI,KAILASHAHAR-UNAKOTI,15MT,48700,60000,446
01-01-2025,31-12-2025,UGUW,GUWAHATI,KAILASHAHAR-UNAKOTI,21MT,60000,65000,446
01-01-2025,31-12-2025,UGUW,GUWAHATI,KAILASHAHAR-UNAKOTI,24MT,65000,81250,446
01-01-2025,31-12-2025,UROO,ROORKEE,KAIRANA-SHAMLI,03MT,3800,5000,72
01-01-2025,31-12-2025,UROO,ROORKEE,KAIRANA-SHAMLI,05MT,5000,6500,72
01-01-2025,31-12-2025,UROO,ROORKEE,KAIRANA-SHAMLI,09MT,6500,8100,72
01-01-2025,31-12-2025,UROO,ROORKEE,KAIRANA-SHAMLI,15MT,8100,10400,72
01-01-2025,31-12-2025,UROO,ROORKEE,KAIRANA-SHAMLI,20MT,10400,12475,72
01-01-2025,31-12-2025,DCUT,CUTTACK,KAITHAGADIA-NAYAGARH,03MT,4800,6800,120
01-01-2025,31-12-2025,DCUT,CUTTACK,KAITHAGADIA-NAYAGARH,05MT,6800,10866,120
