FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,DIND,INDORE,SINGOLI-NEEMUCH,05MT,12200,19496,348
01-01-2025,31-12-2025,USIL,SILVASSA,VAPI-VAPI,03MT,3500,4500,12
01-01-2025,31-12-2025,USIL,SILVASSA,SINHGAD ROAD PUNE-PUNE,09MT,19600,31200,322
01-01-2025,31-12-2025,USIL,SILVASSA,VAPI-VAPI,05MT,4500,5400,12
01-01-2025,31-12-2025,USIL,SILVASSA,SINHGAD ROAD PUNE-PUNE,16MT,31200,37200,322
01-01-2025,31-12-2025,USIL,SILVASSA,VAPI-VAPI,09MT,5400,8000,12
01-01-2025,31-12-2025,USIL,SILVASSA,SINHGAD ROAD PUNE-PUNE,21MT,37200,42000,322
01-01-2025,31-12-2025,USIL,SILVASSA,VAPI-VAPI,16MT,8000,10495,12
01-01-2025,31-12-2025,USIL,SILVASSA,SINHGAD ROAD PUNE-PUNE,24MT,42000,52500,322
01-01-2025,31-12-2025,DVIJ,VIJAYAWADA,VARADAIAHPALEM-TIRUPATI,01MT,5500,16445,409
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,MUDALGI-BELGAUM,03MT,6300,9500,115
01-01-2025,31-12-2025,DBNG,BANGALORE,SIRA-TUMKUR,03MT,5600,7800,101
01-01-2025,31-12-2025,USIL,SILVASSA,VASAI-PALGHAR,09MT,10300,17900,134
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,MUDALGI-BELGAUM,05MT,9500,12100,115
01-01-2025,31-12-2025,DBNG,BANGALORE,SIRA-TUMKUR,05MT,7800,12464,101
01-01-2025,31-12-2025,USIL,SILVASSA,VASAI-PALGHAR,16MT,17900,20100,134
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,MUDALGI-BELGAUM,09MT,12100,21498,115
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,SIRGUPPA-BALLARI,03MT,8000,11900,231
01-01-2025,31-12-2025,USIL,SILVASSA,VASAI-PALGHAR,21MT,20100,22900,134
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,SIRGUPPA-BALLARI,05MT,11900,17800,231
01-01-2025,31-12-2025,USIL,SILVASSA,VASAI-PALGHAR,24MT,22900,28625,134
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,SIRGUPPA-BALLARI,09MT,17800,31625,231
01-01-2025,31-12-2025,USUR,SURAJPUR,VASUNDHRA-GHAZIABAD,03MT,3300,5000,27
01-01-2025,31-12-2025,UROO,ROORKEE,SIRHIND-FATEHGARG SAHIB,09MT,7700,10300,174
01-01-2025,31-12-2025,USUR,SURAJPUR,VASUNDHRA-GHAZIABAD,05MT,5000,7990,27
01-01-2025,31-12-2025,UROO,ROORKEE,SIRHIND-FATEHGARG SAHIB,15MT,10300,13300,174
01-01-2025,31-12-2025,USUR,SURAJPUR,VASUNDHRA-GHAZIABAD,09MT,5800,8800,27
01-01-2025,31-12-2025,UROO,ROORKEE,SIRHIND-FATEHGARG SAHIB,20MT,13300,15700,174
01-01-2025,31-12-2025,USUR,SURAJPUR,VASUNDHRA-GHAZIABAD,15MT,8800,9600,27
01-01-2025,31-12-2025,UROO,ROORKEE,SIRHIND-FATEHGARG SAHIB,24MT,15700,19625,174
