FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,DBHA,BHATINDA,GURHARSAHAI-FEROZEPUR,05MT,5200,8310,112
01-01-2025,31-12-2025,USUR,SURAJPUR,GURUGRAM-GURUGRAM,09MT,9700,12500,61
01-01-2025,31-12-2025,USUR,SURAJPUR,GURUGRAM-GURUGRAM,15MT,12500,15300,61
01-01-2025,31-12-2025,USUR,SURAJPUR,GURUGRAM-GURUGRAM,20MT,15300,17200,61
01-01-2025,31-12-2025,USUR,SURAJPUR,GURUGRAM-GURUGRAM,24MT,17200,21500,61
01-01-2025,31-12-2025,DRAI,RAIPUR,GURUR-DURG,03MT,4500,6800,94
01-01-2025,31-12-2025,DRAI,RAIPUR,GURUR-DURG,05MT,6800,10866,94
01-01-2025,31-12-2025,UGUW,GUWAHATI,GUTLONG BAZAR-SONITPUR,03MT,8600,11200,155
01-01-2025,31-12-2025,UGUW,GUWAHATI,GUTLONG BAZAR-SONITPUR,05MT,11200,14600,155
01-01-2025,31-12-2025,UGUW,GUWAHATI,GUTLONG BAZAR-SONITPUR,09MT,14600,20000,155
01-01-2025,31-12-2025,UGUW,GUWAHATI,GUTLONG BAZAR-SONITPUR,15MT,20000,27500,155
01-01-2025,31-12-2025,UGUW,GUWAHATI,GUTLONG BAZAR-SONITPUR,21MT,27500,29000,155
01-01-2025,31-12-2025,UGUW,GUWAHATI,GUTLONG BAZAR-SONITPUR,24MT,29000,36250,155
01-01-2025,31-12-2025,UGUW,GUWAHATI,GUWAHATI-KAMRUP(M),03MT,3000,4500,30
01-01-2025,31-12-2025,UGUW,GUWAHATI,GUWAHATI-KAMRUP(M),05MT,4500,7191,30
01-01-2025,31-12-2025,UGUW,GUWAHATI,"GUWAHATI,GUWAHATI-KAMRUP",03MT,3000,4500,30
01-01-2025,31-12-2025,UGUW,GUWAHATI,"GUWAHATI,GUWAHATI-KAMRUP",05MT,4500,7191,30
01-01-2025,31-12-2025,DGWA,GWALIOR,GWALIOR-GWALIOR,03MT,1100,1700,10
01-01-2025,31-12-2025,DGWA,GWALIOR,GWALIOR-GWALIOR,05MT,1700,2717,10
01-01-2025,31-12-2025,DARN,AURANGABAD,HADALOTI-LATUR,03MT,8500,12300,275
01-01-2025,31-12-2025,DARN,AURANGABAD,HADALOTI-LATUR,05MT,12300,19655,275
01-01-2025,31-12-2025,DARN,AURANGABAD,HADALOTI-LATUR,09MT,21500,38198,275
01-01-2025,31-12-2025,USIL,SILVASSA,HADALOTI-LATUR,09MT,31200,44100,688
01-01-2025,31-12-2025,USIL,SILVASSA,HADALOTI-LATUR,16MT,44100,56100,688
01-01-2025,31-12-2025,USIL,SILVASSA,HADALOTI-LATUR,21MT,56100,62700,688
01-01-2025,31-12-2025,USIL,SILVASSA,HADALOTI-LATUR,24MT,62700,78375,688
01-01-2025,31-12-2025,USIL,SILVASSA,HADGAON-NANDED,09MT,36100,48100,816
01-01-2025,31-12-2025,USIL,SILVASSA,HADGAON-NANDED,16MT,48100,60800,816
01-01-2025,31-12-2025,USIL,SILVASSA,HADGAON-NANDED,21MT,60800,68600,816
01-01-2025,31-12-2025,USIL,SILVASSA,HADGAON-NANDED,24MT,68600,85750,816
