FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,USUR,SURAJPUR,VILLAGE MATI-BARABANKI,09MT,26000,36000,540
01-01-2025,31-12-2025,USUR,SURAJPUR,VILLAGE MATI-BARABANKI,15MT,36000,44200,540
01-01-2025,31-12-2025,USUR,SURAJPUR,VILLAGE MATI-BARABANKI,20MT,44200,51000,540
01-01-2025,31-12-2025,USUR,SURAJPUR,VILLAGE MATI-BARABANKI,24MT,51000,63750,540
01-01-2025,31-12-2025,DDHA,DHANBAD,BISHNUGARH-HAZARIBAGH,03MT,4800,7000,90
01-01-2025,31-12-2025,DDHA,DHANBAD,BISHNUGARH-HAZARIBAGH,05MT,7000,11186,90
01-01-2025,31-12-2025,USIL,SILVASSA,MUKHED-NANDED,09MT,34900,47500,784
01-01-2025,31-12-2025,USIL,SILVASSA,MUKHED-NANDED,16MT,47500,60100,784
01-01-2025,31-12-2025,USIL,SILVASSA,MUKHED-NANDED,21MT,60100,66600,784
01-01-2025,31-12-2025,USIL,SILVASSA,MUKHED-NANDED,24MT,66600,83250,784
01-01-2025,31-12-2025,DROO,YAMUNA NAGAR,JHANSA-KURUKSHETRA,03MT,3850,5700,80
01-01-2025,31-12-2025,DROO,YAMUNA NAGAR,JHANSA-KURUKSHETRA,05MT,5700,9109,80
01-01-2025,31-12-2025,DAHM,AHMEDABAD,NASWADI-VADODARA,03MT,9800,11200,198
01-01-2025,31-12-2025,DAHM,AHMEDABAD,NASWADI-VADODARA,05MT,11200,17898,198
01-01-2025,31-12-2025,DAHM,AHMEDABAD,THARAD-BANAS KANTHA,03MT,10600,12450,159
01-01-2025,31-12-2025,DAHM,AHMEDABAD,THARAD-BANAS KANTHA,05MT,12450,19895,159
01-01-2025,31-12-2025,USUR,SURAJPUR,BADARPUR-SOUTH DELHI,09MT,4700,7700,29
01-01-2025,31-12-2025,USUR,SURAJPUR,BADARPUR-SOUTH DELHI,15MT,7700,10262,29
01-01-2025,31-12-2025,UKAT,KATHUA,DHANGRI-RAJOURI,09MT,18700,30600,255
01-01-2025,31-12-2025,UKAT,KATHUA,DHANGRI-RAJOURI,16MT,30600,40143,255
01-01-2025,31-12-2025,USIL,SILVASSA,SANTACRUZ-EAST-MUMBAI,09MT,11200,18600,165
01-01-2025,31-12-2025,USIL,SILVASSA,SANTACRUZ-EAST-MUMBAI,16MT,18600,21500,165
01-01-2025,31-12-2025,USIL,SILVASSA,SANTACRUZ-EAST-MUMBAI,21MT,21500,24300,165
01-01-2025,31-12-2025,USIL,SILVASSA,SANTACRUZ-EAST-MUMBAI,24MT,24300,30375,165
01-01-2025,31-12-2025,USIL,SILVASSA,ZODGE-NASIK,09MT,18700,27500,263
01-01-2025,31-12-2025,USIL,SILVASSA,ZODGE-NASIK,16MT,27500,35200,263
01-01-2025,31-12-2025,USIL,SILVASSA,ZODGE-NASIK,21MT,35200,38500,263
01-01-2025,31-12-2025,USIL,SILVASSA,ZODGE-NASIK,24MT,38500,48125,263
01-01-2025,31-12-2025,USIL,SILVASSA,KODOLI-SATARA,09MT,22600,35000,424
01-01-2025,31-12-2025,USIL,SILVASSA,KODOLI-SATARA,16MT,35000,42600,424
