FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,USUR,SURAJPUR,SOHNA-GURUGRAM,09MT,8400,11000,105
01-01-2025,31-12-2025,USUR,SURAJPUR,SOHNA-GURUGRAM,15MT,11000,13500,105
01-01-2025,31-12-2025,USUR,SURAJPUR,SOHNA-GURUGRAM,20MT,13500,15300,105
01-01-2025,31-12-2025,USUR,SURAJPUR,SOHNA-GURUGRAM,24MT,15300,19125,105
01-01-2025,31-12-2025,USUR,SURAJPUR,NAGINA-NUH,09MT,9400,12000,134
01-01-2025,31-12-2025,USUR,SURAJPUR,NAGINA-NUH,15MT,12000,15300,134
01-01-2025,31-12-2025,USUR,SURAJPUR,NAGINA-NUH,20MT,15300,17200,134
01-01-2025,31-12-2025,USUR,SURAJPUR,NAGINA-NUH,24MT,17200,21500,134
01-01-2025,31-12-2025,USUR,SURAJPUR,FIROZPUR JHIRKA-NUH,09MT,9200,10950,148
01-01-2025,31-12-2025,USUR,SURAJPUR,FIROZPUR JHIRKA-NUH,15MT,10950,14000,148
01-01-2025,31-12-2025,USUR,SURAJPUR,FIROZPUR JHIRKA-NUH,20MT,14000,16050,148
01-01-2025,31-12-2025,USUR,SURAJPUR,FIROZPUR JHIRKA-NUH,24MT,16050,20063,148
01-01-2025,31-12-2025,USUR,SURAJPUR,NUH-NUH,09MT,8900,11500,112
01-01-2025,31-12-2025,USUR,SURAJPUR,NUH-NUH,15MT,11500,15000,112
01-01-2025,31-12-2025,USUR,SURAJPUR,NUH-NUH,20MT,15000,16900,112
01-01-2025,31-12-2025,USUR,SURAJPUR,NUH-NUH,24MT,16900,21125,112
01-01-2025,31-12-2025,USUR,SURAJPUR,BADSHAHPUR-GURUGRAM,09MT,9700,12900,66
01-01-2025,31-12-2025,USUR,SURAJPUR,BADSHAHPUR-GURUGRAM,15MT,12900,16000,66
01-01-2025,31-12-2025,USUR,SURAJPUR,BADSHAHPUR-GURUGRAM,20MT,16000,18450,66
01-01-2025,31-12-2025,USUR,SURAJPUR,BADSHAHPUR-GURUGRAM,24MT,18450,23063,66
01-01-2025,31-12-2025,USUR,SURAJPUR,PINANGWAN-NUH,09MT,8900,11500,111
01-01-2025,31-12-2025,USUR,SURAJPUR,PINANGWAN-NUH,15MT,11500,15000,111
01-01-2025,31-12-2025,USUR,SURAJPUR,PINANGWAN-NUH,20MT,15000,16900,111
01-01-2025,31-12-2025,USUR,SURAJPUR,PINANGWAN-NUH,24MT,16900,21125,111
01-01-2025,31-12-2025,USUR,SURAJPUR,BANKI-BARA BANKI,09MT,26100,39550,540
01-01-2025,31-12-2025,USUR,SURAJPUR,BANKI-BARA BANKI,15MT,39550,43800,540
01-01-2025,31-12-2025,USUR,SURAJPUR,BANKI-BARA BANKI,20MT,43800,51000,540
01-01-2025,31-12-2025,USUR,SURAJPUR,BANKI-BARA BANKI,24MT,51000,63750,540
01-01-2025,31-12-2025,USUR,SURAJPUR,MIRANPUR-MUZAFFARNAGAR,03MT,6100,9200,130
01-01-2025,31-12-2025,USUR,SURAJPUR,MIRANPUR-MUZAFFARNAGAR,05MT,9200,10200,130
