FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,USUR,SURAJPUR,MAHESHPUR-MIRZAPUR,15MT,45500,54000,792
01-01-2025,31-12-2025,USUR,SURAJPUR,MAHESHPUR-MIRZAPUR,20MT,54000,61500,792
01-01-2025,31-12-2025,USUR,SURAJPUR,MAHESHPUR-MIRZAPUR,24MT,61500,76875,792
01-01-2025,31-12-2025,UROO,ROORKEE,TARAN TARAN-TARN TARAN,09MT,11400,16600,381
01-01-2025,31-12-2025,UROO,ROORKEE,TARAN TARAN-TARN TARAN,15MT,16600,21900,381
01-01-2025,31-12-2025,UROO,ROORKEE,TARAN TARAN-TARN TARAN,20MT,21900,26100,381
01-01-2025,31-12-2025,UROO,ROORKEE,TARAN TARAN-TARN TARAN,24MT,26100,32625,381
01-01-2025,31-12-2025,DWAD,WADI,NARKHED-NAGPUR,03MT,3800,6000,74
01-01-2025,31-12-2025,DWAD,WADI,NARKHED-NAGPUR,05MT,6000,9588,74
01-01-2025,31-12-2025,DWAD,WADI,NARKHED-NAGPUR,09MT,10000,17767,74
01-01-2025,31-12-2025,UUJJ,UJJAIN,GONDIA-GONDIA,09MT,33500,38500,650
01-01-2025,31-12-2025,UUJJ,UJJAIN,GONDIA-GONDIA,16MT,38500,43500,650
01-01-2025,31-12-2025,UUJJ,UJJAIN,GONDIA-GONDIA,21MT,43500,48500,650
01-01-2025,31-12-2025,UUJJ,UJJAIN,GONDIA-GONDIA,24MT,48500,60625,650
01-01-2025,31-12-2025,USIL,SILVASSA,KHED RAJGURUNAGAR-PUNE,09MT,19800,30000,323
01-01-2025,31-12-2025,USIL,SILVASSA,KHED RAJGURUNAGAR-PUNE,16MT,30000,36000,323
01-01-2025,31-12-2025,USIL,SILVASSA,KHED RAJGURUNAGAR-PUNE,21MT,36000,41000,323
01-01-2025,31-12-2025,USIL,SILVASSA,KHED RAJGURUNAGAR-PUNE,24MT,41000,51250,323
01-01-2025,31-12-2025,USUR,SURAJPUR,VILLAGE BHOVAPUR-HAPUR,03MT,3500,5300,32
01-01-2025,31-12-2025,USUR,SURAJPUR,VILLAGE BHOVAPUR-HAPUR,05MT,5300,6000,32
01-01-2025,31-12-2025,USIL,SILVASSA,VIKROLI WEST-MUMBAI,09MT,11300,18800,170
01-01-2025,31-12-2025,USIL,SILVASSA,VIKROLI WEST-MUMBAI,16MT,18800,21800,170
01-01-2025,31-12-2025,USIL,SILVASSA,VIKROLI WEST-MUMBAI,21MT,21800,24904,170
01-01-2025,31-12-2025,USIL,SILVASSA,VIKROLI WEST-MUMBAI,24MT,25000,31250,170
01-01-2025,31-12-2025,DPUR,GULAB BAGH,SIMRI BAKHTIYARPUR-SAHARSA,03MT,5600,8200,144
01-01-2025,31-12-2025,DPUR,GULAB BAGH,SIMRI BAKHTIYARPUR-SAHARSA,05MT,8200,11000,144
01-01-2025,31-12-2025,DPUR,GULAB BAGH,SIMRI BAKHTIYARPUR-SAHARSA,09MT,11000,19543,144
01-01-2025,31-12-2025,DHYD,HYDERABAD,BALLEPALLE-MAHABUBNAGAR,01MT,4300,4800,108
01-01-2025,31-12-2025,DBNG,BANGALORE,SOMWARPET-KODAGU,01MT,7200,21528,218
01-01-2025,31-12-2025,UGUW,GUWAHATI,GUWAHATI-KAMRUP METRO,03MT,3000,4500,30
