FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,UUJJ,UJJAIN,BADGAON-KATNI,21MT,37000,40200,490
01-01-2025,31-12-2025,UUJJ,UJJAIN,BADGAON-KATNI,24MT,40200,50250,490
01-01-2025,31-12-2025,UUJJ,UJJAIN,BADNAGAR-UJJAIN,09MT,9500,12500,80
01-01-2025,31-12-2025,UUJJ,UJJAIN,BADNAGAR-UJJAIN,16MT,12500,14000,80
01-01-2025,31-12-2025,UUJJ,UJJAIN,BADNAGAR-UJJAIN,21MT,14000,15500,80
01-01-2025,31-12-2025,UUJJ,UJJAIN,BADNAGAR-UJJAIN,24MT,15500,19375,80
01-01-2025,31-12-2025,UUJJ,UJJAIN,BALAGHAT-BALAGHAT,09MT,32000,37500,680
01-01-2025,31-12-2025,UUJJ,UJJAIN,BALAGHAT-BALAGHAT,16MT,37500,41500,680
01-01-2025,31-12-2025,UUJJ,UJJAIN,BALAGHAT-BALAGHAT,21MT,41500,45000,680
01-01-2025,31-12-2025,UUJJ,UJJAIN,BALAGHAT-BALAGHAT,24MT,45000,56250,680
01-01-2025,31-12-2025,UUJJ,UJJAIN,BALDEOGARH-TIKAMGARH,09MT,25500,30500,460
01-01-2025,31-12-2025,UUJJ,UJJAIN,BALDEOGARH-TIKAMGARH,16MT,30500,35500,460
01-01-2025,31-12-2025,UUJJ,UJJAIN,BALDEOGARH-TIKAMGARH,21MT,35500,39000,460
01-01-2025,31-12-2025,UUJJ,UJJAIN,BALDEOGARH-TIKAMGARH,24MT,39000,48750,460
01-01-2025,31-12-2025,UUJJ,UJJAIN,BAMHNI BANJAR-MANDALA,09MT,29000,35000,620
01-01-2025,31-12-2025,UUJJ,UJJAIN,BAMHNI BANJAR-MANDALA,16MT,35000,38500,620
01-01-2025,31-12-2025,UUJJ,UJJAIN,BAMHNI BANJAR-MANDALA,21MT,38500,43000,620
01-01-2025,31-12-2025,UUJJ,UJJAIN,BAMHNI BANJAR-MANDALA,24MT,43000,53750,620
01-01-2025,31-12-2025,UUJJ,UJJAIN,BANGRASIYA-BHOPAL,09MT,14100,18500,200
01-01-2025,31-12-2025,UUJJ,UJJAIN,BANGRASIYA-BHOPAL,16MT,18500,22500,200
01-01-2025,31-12-2025,UUJJ,UJJAIN,BANGRASIYA-BHOPAL,21MT,22500,25000,200
01-01-2025,31-12-2025,UUJJ,UJJAIN,BANGRASIYA-BHOPAL,24MT,25000,31250,200
01-01-2025,31-12-2025,UUJJ,UJJAIN,BARELI-RAISEN,09MT,17000,22000,320
01-01-2025,31-12-2025,UUJJ,UJJAIN,BARELI-RAISEN,16MT,22000,26500,320
01-01-2025,31-12-2025,UUJJ,UJJAIN,BARELI-RAISEN,21MT,26500,29500,320
01-01-2025,31-12-2025,UUJJ,UJJAIN,BARELI-RAISEN,24MT,29500,36875,320
01-01-2025,31-12-2025,UUJJ,UJJAIN,BARGHAT-SEONI,09MT,29000,35000,570
01-01-2025,31-12-2025,UUJJ,UJJAIN,BARGHAT-SEONI,16MT,35000,38500,570
01-01-2025,31-12-2025,UUJJ,UJJAIN,BARGHAT-SEONI,21MT,38500,43000,570
01-01-2025,31-12-2025,UUJJ,UJJAIN,BARGHAT-SEONI,24MT,43000,53750,570
