FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,UUJJ,UJJAIN,CHITODA-WARDHA,16MT,38500,43500,603
01-01-2025,31-12-2025,UUJJ,UJJAIN,CHITODA-WARDHA,21MT,43500,48500,603
01-01-2025,31-12-2025,UUJJ,UJJAIN,CHITODA-WARDHA,24MT,48500,60625,603
01-01-2025,31-12-2025,DARN,AURANGABAD,OSMANABAD-DHARASHIV,03MT,8000,12000,225
01-01-2025,31-12-2025,DARN,AURANGABAD,OSMANABAD-DHARASHIV,05MT,12000,19176,225
01-01-2025,31-12-2025,DARN,AURANGABAD,OSMANABAD-DHARASHIV,09MT,20700,36777,225
01-01-2025,31-12-2025,DJAB,JABALPUR,SHAHGARH-SAGAR,03MT,7100,11500,233
01-01-2025,31-12-2025,DJAB,JABALPUR,SHAHGARH-SAGAR,05MT,11500,18377,233
01-01-2025,31-12-2025,TKNP,KANPUR,BARRA-KANPUR NAGAR,09MT,3600,5100,14
01-01-2025,31-12-2025,TKNP,KANPUR,BARRA-KANPUR NAGAR,15MT,5100,6100,14
01-01-2025,31-12-2025,TKNP,KANPUR,BARRA-KANPUR NAGAR,20MT,6100,6900,14
01-01-2025,31-12-2025,TKNP,KANPUR,BARRA-KANPUR NAGAR,24MT,6900,8625,14
01-01-2025,31-12-2025,DMUR,MURTHAL,DHANKOT-GURUGRAM,03MT,3900,6000,75
01-01-2025,31-12-2025,DMUR,MURTHAL,DHANKOT-GURUGRAM,05MT,6000,9588,75
01-01-2025,31-12-2025,DHYD,HYDERABAD,JAINOOR-ADILABAD,03MT,8300,11700,355
01-01-2025,31-12-2025,DHYD,HYDERABAD,JAINOOR-ADILABAD,05MT,11700,18697,355
01-01-2025,31-12-2025,USUR,SURAJPUR,MANDAWALI-BIJNOR,09MT,12000,15400,191
01-01-2025,31-12-2025,USUR,SURAJPUR,MANDAWALI-BIJNOR,15MT,15400,19000,191
01-01-2025,31-12-2025,USUR,SURAJPUR,MANDAWALI-BIJNOR,20MT,19000,22791,191
01-01-2025,31-12-2025,UROO,ROORKEE,THANA BHAWAN-MUZAFFARNAGAR,03MT,3800,4700,72
01-01-2025,31-12-2025,UROO,ROORKEE,THANA BHAWAN-MUZAFFARNAGAR,05MT,4700,5600,72
01-01-2025,31-12-2025,UROO,ROORKEE,THANA BHAWAN-MUZAFFARNAGAR,09MT,5600,6700,72
01-01-2025,31-12-2025,UROO,ROORKEE,THANA BHAWAN-MUZAFFARNAGAR,15MT,6700,8600,72
01-01-2025,31-12-2025,UROO,ROORKEE,THANA BHAWAN-MUZAFFARNAGAR,20MT,8600,10316,72
01-01-2025,31-12-2025,UROO,ROORKEE,NANGAL SOTI-BIJNOR,03MT,4150,5100,83
01-01-2025,31-12-2025,UROO,ROORKEE,NANGAL SOTI-BIJNOR,05MT,5100,7800,83
01-01-2025,31-12-2025,UROO,ROORKEE,NANGAL SOTI-BIJNOR,09MT,7800,11100,83
01-01-2025,31-12-2025,UROO,ROORKEE,NANGAL SOTI-BIJNOR,15MT,11100,12700,83
01-01-2025,31-12-2025,UROO,ROORKEE,NANGAL SOTI-BIJNOR,20MT,12700,15234,83
01-01-2025,31-12-2025,DGWA,GWALIOR,BHONTI-SHIVPURI,03MT,5000,6700,161
