FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,UUJJ,UJJAIN,TUMSAR-BHANDARA,30MT,60605,60605,630
01-01-2025,31-12-2025,UUJJ,UJJAIN,UMARKHED-YAVATMAL,30MT,59355,59355,560
01-01-2025,31-12-2025,UUJJ,UJJAIN,UMRED-NAGPUR,30MT,59355,59355,570
01-01-2025,31-12-2025,UUJJ,UJJAIN,WAGHODA-NAGPUR,30MT,54357,54357,495
01-01-2025,31-12-2025,UUJJ,UJJAIN,WANI-YAVATMAL,30MT,70601,70601,660
01-01-2025,31-12-2025,UUJJ,UJJAIN,WARDHA-WARDHA,30MT,59355,59355,560
01-01-2025,31-12-2025,UUJJ,UJJAIN,WATHODA-NAGPUR,30MT,56856,56856,510
01-01-2025,31-12-2025,UUJJ,UJJAIN,YAVATMAL-YAVATMAL,30MT,60605,60605,590
01-01-2025,31-12-2025,UUJJ,UJJAIN,AJAYGARH-PANNA,30MT,56231,56231,670
01-01-2025,31-12-2025,UUJJ,UJJAIN,ALOTE-RATLAM,30MT,19369,19369,95
01-01-2025,31-12-2025,UUJJ,UJJAIN,AMANGANJ-PANNA,30MT,53732,53732,600
01-01-2025,31-12-2025,UUJJ,UJJAIN,AMBADA-CHHINDWARA,30MT,48734,48734,420
01-01-2025,31-12-2025,UUJJ,UJJAIN,AMLA-BETUL,30MT,36863,36863,336
01-01-2025,31-12-2025,UUJJ,UJJAIN,AMLAI-ANUPPUR,30MT,58106,58106,740
01-01-2025,31-12-2025,UUJJ,UJJAIN,ANUPPUR-ANUPPUR,30MT,58106,58106,750
01-01-2025,31-12-2025,UUJJ,UJJAIN,ASHTA-SEHORE,30MT,27241,27241,150
01-01-2025,31-12-2025,UUJJ,UJJAIN,BADAGAON DHASAN-TIKAMGARH,30MT,48734,48734,450
01-01-2025,31-12-2025,UUJJ,UJJAIN,BADAMALAHRA-CHHATARPUR,30MT,50233,50233,490
01-01-2025,31-12-2025,UUJJ,UJJAIN,BADGAON-KATNI,30MT,50233,50233,490
01-01-2025,31-12-2025,UUJJ,UJJAIN,BADNAGAR-UJJAIN,30MT,19369,19369,80
01-01-2025,31-12-2025,UUJJ,UJJAIN,BALAGHAT-BALAGHAT,30MT,56231,56231,680
01-01-2025,31-12-2025,UUJJ,UJJAIN,BALDEOGARH-TIKAMGARH,30MT,48734,48734,460
01-01-2025,31-12-2025,UUJJ,UJJAIN,BAMHNI BANJAR-MANDALA,30MT,53732,53732,620
01-01-2025,31-12-2025,UUJJ,UJJAIN,BANGRASIYA-BHOPAL,30MT,31240,31240,200
01-01-2025,31-12-2025,UUJJ,UJJAIN,BARELI-RAISEN,30MT,36863,36863,320
01-01-2025,31-12-2025,UUJJ,UJJAIN,BARGHAT-SEONI,30MT,53732,53732,570
01-01-2025,31-12-2025,UUJJ,UJJAIN,BARHI(MP)-KATNI,30MT,56231,56231,630
01-01-2025,31-12-2025,UUJJ,UJJAIN,BARWANI-BARWANI,30MT,31240,31240,210
01-01-2025,31-12-2025,UUJJ,UJJAIN,BEGUMGANJ-RAISEN,30MT,33739,33739,300
01-01-2025,31-12-2025,UUJJ,UJJAIN,BETUL-BETUL,30MT,36863,36863,350
