FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,UHOW,HOWRAH,RADHANAGAR-EAST MEDINIPUR,03MT,6200,9200,145
01-01-2025,31-12-2025,DRAI,RAIPUR,SARSIWA-BALODA BAZAR,05MT,8750,13983,213
01-01-2025,31-12-2025,DIND,INDORE,SUSNER-AGARMALWA,05MT,8250,13184,193
01-01-2025,31-12-2025,UHOW,HOWRAH,RADHANAGAR-EAST MEDINIPUR,06MT,9200,12251,145
01-01-2025,31-12-2025,UKAT,KATHUA,SWANKHA MORH-SAMBA,03MT,2600,3900,58
01-01-2025,31-12-2025,UROO,ROORKEE,RAE BARELI-RAE BARELI,09MT,29500,43000,780
01-01-2025,31-12-2025,UROO,ROORKEE,RAE BARELI-RAE BARELI,15MT,43000,50200,780
01-01-2025,31-12-2025,UROO,ROORKEE,RAE BARELI-RAE BARELI,20MT,50200,60215,780
01-01-2025,31-12-2025,UROO,ROORKEE,SAS NAGAR-SAS NAGAR,09MT,7500,10700,189
01-01-2025,31-12-2025,DVIJ,VIJAYAWADA,TADPATRI-ANANTAPUR,01MT,5900,17641,438
01-01-2025,31-12-2025,TKNP,KANPUR,RAE BARELI-RAE BARELI,09MT,11500,17300,130
01-01-2025,31-12-2025,UROO,ROORKEE,SAS NAGAR-SAS NAGAR,15MT,10700,13900,189
01-01-2025,31-12-2025,DMUR,MURTHAL,TAJ NAGAR-GURGAON,03MT,4800,7500,96
01-01-2025,31-12-2025,TKNP,KANPUR,RAE BARELI-RAE BARELI,15MT,17300,22000,130
01-01-2025,31-12-2025,UROO,ROORKEE,SAS NAGAR-SAS NAGAR,20MT,13900,16300,189
01-01-2025,31-12-2025,DMUR,MURTHAL,TAJ NAGAR-GURGAON,05MT,7500,11985,96
01-01-2025,31-12-2025,TKNP,KANPUR,RAE BARELI-RAE BARELI,20MT,22000,25800,130
01-01-2025,31-12-2025,UROO,ROORKEE,SAS NAGAR-SAS NAGAR,24MT,16300,20375,189
01-01-2025,31-12-2025,USUR,SURAJPUR,TAJ NAGAR-GURUGRAM,09MT,9700,12900,68
01-01-2025,31-12-2025,TKNP,KANPUR,RAE BARELI-RAE BARELI,24MT,25800,32250,130
01-01-2025,31-12-2025,USUR,SURAJPUR,TAJ NAGAR-GURUGRAM,15MT,12900,16000,68
01-01-2025,31-12-2025,USUR,SURAJPUR,RAE BARELI-RAE BARELI,09MT,27400,41200,581
01-01-2025,31-12-2025,USUR,SURAJPUR,TAJ NAGAR-GURUGRAM,20MT,16000,18500,68
01-01-2025,31-12-2025,USUR,SURAJPUR,RAE BARELI-RAE BARELI,15MT,41200,49200,581
01-01-2025,31-12-2025,UROO,ROORKEE,SAS NAGAR-SAS NAGAR,25MT,16300,19560,189
01-01-2025,31-12-2025,USUR,SURAJPUR,TAJ NAGAR-GURUGRAM,24MT,18500,23125,68
01-01-2025,31-12-2025,USUR,SURAJPUR,RAE BARELI-RAE BARELI,20MT,49200,54500,581
01-01-2025,31-12-2025,USIL,SILVASSA,SATARA-SATARA,09MT,25000,36500,438
01-01-2025,31-12-2025,USUR,SURAJPUR,TAJNAGAR-GURGAON,09MT,9700,12900,68
01-01-2025,31-12-2025,USUR,SURAJPUR,RAE BARELI-RAE BARELI,24MT,54500,68125,581
