FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,HALIYAL-KARWAR,05MT,11900,17800,256
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,HALIYAL-KARWAR,09MT,17800,31625,256
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,HALLIKHEDA B-BIDAR,03MT,8300,11900,261
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,HALLIKHEDA B-BIDAR,05MT,11900,17800,261
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,HALLIKHEDA B-BIDAR,09MT,17800,31625,261
01-01-2025,31-12-2025,DAHM,AHMEDABAD,HALOL-PANCHMAHAL,03MT,7500,9200,138
01-01-2025,31-12-2025,DAHM,AHMEDABAD,HALOL-PANCHMAHAL,05MT,9200,14702,138
01-01-2025,31-12-2025,UKAT,KATHUA,HANDWARA-KUPWARA,09MT,29500,47500,426
01-01-2025,31-12-2025,TGOV,GOVINDSAR,HANDWARA-KUPWARA,09MT,29500,47500,426
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,HANGAL-HAVERI,03MT,8300,11900,272
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,HANGAL-HAVERI,05MT,11900,17800,272
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,HANGAL-HAVERI,09MT,17800,31625,272
01-01-2025,31-12-2025,USUR,SURAJPUR,HANSI-HISSAR,09MT,10900,13500,185
01-01-2025,31-12-2025,USUR,SURAJPUR,HANSI-HISSAR,15MT,13500,17400,185
01-01-2025,31-12-2025,USUR,SURAJPUR,HANSI-HISSAR,20MT,17400,20000,185
01-01-2025,31-12-2025,USUR,SURAJPUR,HANSI-HISSAR,24MT,20000,25000,185
01-01-2025,31-12-2025,DAHM,AHMEDABAD,HANSOT-BHARUCH,03MT,8900,10300,219
01-01-2025,31-12-2025,DAHM,AHMEDABAD,HANSOT-BHARUCH,05MT,10300,16459,219
01-01-2025,31-12-2025,USIL,SILVASSA,HANSOT-BHARUCH,03MT,7700,9000,172
01-01-2025,31-12-2025,USIL,SILVASSA,HANSOT-BHARUCH,05MT,9000,10000,172
01-01-2025,31-12-2025,USIL,SILVASSA,HANSOT-BHARUCH,09MT,10000,13000,172
01-01-2025,31-12-2025,USIL,SILVASSA,HANSOT-BHARUCH,16MT,13000,17054,172
01-01-2025,31-12-2025,USUR,SURAJPUR,HANUMANGANJ-FIROZABAD,03MT,6600,9900,205
01-01-2025,31-12-2025,USUR,SURAJPUR,HANUMANGANJ-FIROZABAD,05MT,9900,12400,205
01-01-2025,31-12-2025,USUR,SURAJPUR,HANUMANGANJ-FIROZABAD,09MT,12400,16000,205
01-01-2025,31-12-2025,USUR,SURAJPUR,HANUMANGANJ-FIROZABAD,15MT,16000,21000,205
01-01-2025,31-12-2025,USUR,SURAJPUR,HANUMANGANJ-FIROZABAD,20MT,21000,25190,205
01-01-2025,31-12-2025,DJAI,JAIPUR,HANUMANGARH-HANUMANGARH,03MT,9900,15400,388
01-01-2025,31-12-2025,DJAI,JAIPUR,HANUMANGARH-HANUMANGARH,05MT,15400,24609,388
01-01-2025,31-12-2025,DJAI,JAIPUR,"HANUMANGARH,HANUMANGARH-HANUMAN GARH",03MT,9900,15400,388
