FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,DBHI,BHIWANDI,KANDUR-SANGLI,03MT,10700,14600,353
01-01-2025,31-12-2025,THAR,OKHLA,KISHANGANJ-DELHI,03MT,2700,3200,22
01-01-2025,31-12-2025,DBHI,BHIWANDI,KANDUR-SANGLI,05MT,14600,23331,353
01-01-2025,31-12-2025,THAR,OKHLA,KISHANGANJ-DELHI,05MT,3200,3900,22
01-01-2025,31-12-2025,DPAR,KALA AMB,KANGRA-KANGRA,03MT,10900,13000,288
01-01-2025,31-12-2025,THAR,OKHLA,KISHANGANJ-DELHI,09MT,3900,6100,22
01-01-2025,31-12-2025,DPAR,KALA AMB,KANGRA-KANGRA,05MT,13000,20774,288
01-01-2025,31-12-2025,THAR,OKHLA,KISHANGANJ-DELHI,15MT,6100,8129,22
01-01-2025,31-12-2025,DJAI,JAIPUR,KISHANGARH-AJMER,03MT,6800,10800,114
01-01-2025,31-12-2025,DJAI,JAIPUR,KISHANGARH-AJMER,05MT,10800,17258,114
01-01-2025,31-12-2025,DMUR,MURTHAL,KANINA MANDI-MAHENDRAGARH,03MT,5100,7600,130
01-01-2025,31-12-2025,DMUR,MURTHAL,KANINA MANDI-MAHENDRAGARH,05MT,7600,12145,130
01-01-2025,31-12-2025,DRAI,RAIPUR,KANKER-KANKER,03MT,4800,7900,139
01-01-2025,31-12-2025,DRAI,RAIPUR,KANKER-KANKER,05MT,7900,12624,139
01-01-2025,31-12-2025,DJAI,JAIPUR,KANKROLI-RAJSAMAND,03MT,10100,15100,345
01-01-2025,31-12-2025,DJAI,JAIPUR,KANKROLI-RAJSAMAND,05MT,15100,24130,345
01-01-2025,31-12-2025,DUDA,UDAIPUR,KANKROLI-RAJSAMAND,03MT,5000,7500,66
01-01-2025,31-12-2025,DUDA,UDAIPUR,KANKROLI-RAJSAMAND,05MT,7500,11985,66
01-01-2025,31-12-2025,DARN,AURANGABAD,KANNAD-AURANGABAD,03MT,4400,6500,60
01-01-2025,31-12-2025,DJAI,JAIPUR,KISHANGARH-BAS,03MT,8100,12500,174
01-01-2025,31-12-2025,DARN,AURANGABAD,KANNAD-AURANGABAD,05MT,6500,10000,60
01-01-2025,31-12-2025,DJAI,JAIPUR,KISHANGARH-BAS,05MT,12500,19975,174
01-01-2025,31-12-2025,DARN,AURANGABAD,KANNAD-AURANGABAD,09MT,10000,17767,60
01-01-2025,31-12-2025,USIL,SILVASSA,KANNAD-AURANGABAD,09MT,20100,30400,332
01-01-2025,31-12-2025,USIL,SILVASSA,KANNAD-AURANGABAD,16MT,30400,37200,332
01-01-2025,31-12-2025,USIL,SILVASSA,KANNAD-AURANGABAD,21MT,37200,42100,332
01-01-2025,31-12-2025,DJAI,JAIPUR,KISHANGARH-BAS-ALWAR,03MT,8100,12500,174
01-01-2025,31-12-2025,USIL,SILVASSA,KANNAD-AURANGABAD,24MT,42100,52625,332
01-01-2025,31-12-2025,DJAI,JAIPUR,KISHANGARH-BAS-ALWAR,05MT,12500,19975,174
01-01-2025,31-12-2025,UKAT,KATHUA,KISHTWAR-KISHTWAR,09MT,27500,45300,256
