FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,JAGRAON-LUDHIANA,05MT,9100,14542,170
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,KHAMANO-FATEHGARH SAHIB,03MT,3200,4900,60
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,KHAMANO-FATEHGARH SAHIB,05MT,4900,7830,60
01-01-2025,31-12-2025,DARN,AURANGABAD,CHOPDA-JALGAON,03MT,8000,12000,225
01-01-2025,31-12-2025,DARN,AURANGABAD,CHOPDA-JALGAON,05MT,12000,19176,225
01-01-2025,31-12-2025,DARN,AURANGABAD,CHOPDA-JALGAON,09MT,20700,36777,225
01-01-2025,31-12-2025,DHYD,HYDERABAD,MUTHNUR-ADILABAD,03MT,8000,11500,320
01-01-2025,31-12-2025,DHYD,HYDERABAD,MUTHNUR-ADILABAD,05MT,11500,18377,320
01-01-2025,31-12-2025,DJAB,JABALPUR,LAKHNADON-SEONI,03MT,5500,7600,118
01-01-2025,31-12-2025,DJAB,JABALPUR,LAKHNADON-SEONI,05MT,7600,12145,118
01-01-2025,31-12-2025,UGUW,GUWAHATI,SARUPATHAR-GOLAGHAT,09MT,28000,34000,330
01-01-2025,31-12-2025,UGUW,GUWAHATI,SARUPATHAR-GOLAGHAT,15MT,34000,45500,330
01-01-2025,31-12-2025,UGUW,GUWAHATI,SARUPATHAR-GOLAGHAT,21MT,45500,48500,330
01-01-2025,31-12-2025,UGUW,GUWAHATI,SARUPATHAR-GOLAGHAT,24MT,48500,60625,330
01-01-2025,31-12-2025,UGUW,GUWAHATI,BAHARIHAT-BARPETA,03MT,7000,9000,80
01-01-2025,31-12-2025,UGUW,GUWAHATI,BAHARIHAT-BARPETA,05MT,9000,14382,80
01-01-2025,31-12-2025,USUR,SURAJPUR,KIRATPUR-BIJNOR,09MT,10200,12500,170
01-01-2025,31-12-2025,USUR,SURAJPUR,KIRATPUR-BIJNOR,15MT,12500,15600,170
01-01-2025,31-12-2025,USUR,SURAJPUR,KIRATPUR-BIJNOR,20MT,15600,18712,170
01-01-2025,31-12-2025,DPUR,PURNIA,TRIVENIGANJ-SUPAUL,03MT,5500,8100,131
01-01-2025,31-12-2025,DPUR,PURNIA,TRIVENIGANJ-SUPAUL,05MT,8100,9900,131
01-01-2025,31-12-2025,DPUR,PURNIA,TRIVENIGANJ-SUPAUL,09MT,9900,17589,131
01-01-2025,31-12-2025,DPUR,PURNIA,ARARIA-ARARIA,03MT,3300,4100,50
01-01-2025,31-12-2025,DPUR,PURNIA,ARARIA-ARARIA,05MT,4100,6200,50
01-01-2025,31-12-2025,DPUR,PURNIA,ARARIA-ARARIA,09MT,6200,11015,50
01-01-2025,31-12-2025,DPUR,PURNIA,AKBARPUR-PURNEA,03MT,4300,5400,63
01-01-2025,31-12-2025,DPUR,PURNIA,AKBARPUR-PURNEA,05MT,5400,8100,63
01-01-2025,31-12-2025,DPUR,PURNIA,AKBARPUR-PURNEA,09MT,8100,14391,63
01-01-2025,31-12-2025,USUR,SURAJPUR,KIRATPUR-BIJNOR,03MT,6400,9600,170
01-01-2025,31-12-2025,USUR,SURAJPUR,KIRATPUR-BIJNOR,05MT,9600,10200,170
