FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,DARN,AURANGABAD,KURDWADI-SOLAPUR,09MT,23500,41752,306
01-01-2025,31-12-2025,DRAI,RAIPUR,KHAIRAGARH-KHAIRAGARH,03MT,4800,7800,115
01-01-2025,31-12-2025,USIL,SILVASSA,KURKHEDA-GADCHIROLI,09MT,42600,53400,974
01-01-2025,31-12-2025,DRAI,RAIPUR,KHAIRAGARH-KHAIRAGARH,05MT,7800,12464,115
01-01-2025,31-12-2025,USIL,SILVASSA,KURKHEDA-GADCHIROLI,16MT,53400,67900,974
01-01-2025,31-12-2025,DJAI,JAIPUR,KHAIRTHAL-ALWAR,03MT,6800,10800,149
01-01-2025,31-12-2025,USIL,SILVASSA,KURKHEDA-GADCHIROLI,21MT,67900,75900,974
01-01-2025,31-12-2025,DJAI,JAIPUR,KHAIRTHAL-ALWAR,05MT,10800,17258,149
01-01-2025,31-12-2025,USIL,SILVASSA,KURKHEDA-GADCHIROLI,24MT,75900,94875,974
01-01-2025,31-12-2025,DVIJ,VIJAYAWADA,KURNOOL-KURNOOL,01MT,4900,14651,343
01-01-2025,31-12-2025,DVIJ,VIJAYAWADA,KURNOOL-KURNOOL,03MT,14500,24118,343
01-01-2025,31-12-2025,DROO,YAMUNA NAGAR,KURUKSHETRA-KURUKSHETRA,03MT,3200,4800,54
01-01-2025,31-12-2025,DROO,YAMUNA NAGAR,KURUKSHETRA-KURUKSHETRA,05MT,4800,7670,54
01-01-2025,31-12-2025,DUDA,UDAIPUR,KUSHALGARH-BANSWARA,03MT,8400,10500,254
01-01-2025,31-12-2025,DUDA,UDAIPUR,KUSHALGARH-BANSWARA,05MT,10500,16779,254
01-01-2025,31-12-2025,UHOW,HOWRAH,KUSUNDA-DHANBAD,09MT,17500,20300,289
01-01-2025,31-12-2025,UHOW,HOWRAH,KUSUNDA-DHANBAD,16MT,20300,26631,289
01-01-2025,31-12-2025,UROO,ROORKEE,KUTTUBPUR-JAUNPUR,09MT,32000,45700,927
01-01-2025,31-12-2025,UROO,ROORKEE,KUTTUBPUR-JAUNPUR,15MT,45700,55100,927
01-01-2025,31-12-2025,UROO,ROORKEE,KUTTUBPUR-JAUNPUR,20MT,55100,66092,927
01-01-2025,31-12-2025,USUR,SURAJPUR,KUTTUBPUR-JAUNPUR,09MT,30600,43650,743
01-01-2025,31-12-2025,USUR,SURAJPUR,KUTTUBPUR-JAUNPUR,15MT,43650,52700,743
01-01-2025,31-12-2025,DDHA,DHANBAD,KHALARI-RANCHI,03MT,8600,12100,208
01-01-2025,31-12-2025,USUR,SURAJPUR,KUTTUBPUR-JAUNPUR,20MT,52700,60000,743
01-01-2025,31-12-2025,DDHA,DHANBAD,KHALARI-RANCHI,05MT,12100,19336,208
01-01-2025,31-12-2025,USUR,SURAJPUR,KUTTUBPUR-JAUNPUR,24MT,60000,75000,743
01-01-2025,31-12-2025,DARN,AURANGABAD,KHAMGAON-BULDHANA,03MT,7900,12000,215
01-01-2025,31-12-2025,DARN,AURANGABAD,KHAMGAON-BULDHANA,05MT,12000,19176,215
01-01-2025,31-12-2025,DARN,AURANGABAD,KHAMGAON-BULDHANA,09MT,20700,36777,215
01-01-2025,31-12-2025,USIL,SILVASSA,KHAMGAON-BULDHANA,09MT,28000,40200,522
