FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,DGWA,GWALIOR,BHONTI-SHIVPURI,05MT,6700,10707,161
01-01-2025,31-12-2025,TKNP,KANPUR,ORAI-JALAUN,09MT,10000,16000,117
01-01-2025,31-12-2025,TKNP,KANPUR,ORAI-JALAUN,15MT,16000,20200,117
01-01-2025,31-12-2025,TKNP,KANPUR,ORAI-JALAUN,20MT,20200,23200,117
01-01-2025,31-12-2025,TKNP,KANPUR,ORAI-JALAUN,24MT,23200,29000,117
01-01-2025,31-12-2025,USIL,SILVASSA,DAHISAR-MUMBAI,09MT,11200,18600,165
01-01-2025,31-12-2025,USIL,SILVASSA,DAHISAR-MUMBAI,16MT,18600,21500,165
01-01-2025,31-12-2025,USIL,SILVASSA,DAHISAR-MUMBAI,21MT,21500,24300,165
01-01-2025,31-12-2025,USIL,SILVASSA,DAHISAR-MUMBAI,24MT,24300,30375,165
01-01-2025,31-12-2025,USIL,SILVASSA,BHUGAON-PUNE,09MT,19800,30000,328
01-01-2025,31-12-2025,USIL,SILVASSA,BHUGAON-PUNE,16MT,30000,36000,328
01-01-2025,31-12-2025,USIL,SILVASSA,BHUGAON-PUNE,21MT,36000,41000,328
01-01-2025,31-12-2025,USIL,SILVASSA,BHUGAON-PUNE,24MT,41000,51250,328
01-01-2025,31-12-2025,USIL,SILVASSA,WAFE-THANE,09MT,11200,18600,169
01-01-2025,31-12-2025,USIL,SILVASSA,WAFE-THANE,16MT,18600,21500,169
01-01-2025,31-12-2025,USIL,SILVASSA,WAFE-THANE,21MT,21500,24300,169
01-01-2025,31-12-2025,USIL,SILVASSA,WAFE-THANE,24MT,24300,30375,169
01-01-2025,31-12-2025,USIL,SILVASSA,NANDANWAN-NAGPUR,09MT,35900,47600,810
01-01-2025,31-12-2025,USIL,SILVASSA,NANDANWAN-NAGPUR,16MT,47600,61500,810
01-01-2025,31-12-2025,USIL,SILVASSA,NANDANWAN-NAGPUR,21MT,61500,68500,810
01-01-2025,31-12-2025,USIL,SILVASSA,NANDANWAN-NAGPUR,24MT,68500,85625,810
01-01-2025,31-12-2025,UHOW,HOWRAH,NARAYANPUR-JAMTARA,09MT,17000,20000,279
01-01-2025,31-12-2025,UHOW,HOWRAH,NARAYANPUR-JAMTARA,16MT,20000,22500,279
01-01-2025,31-12-2025,UHOW,HOWRAH,NARAYANPUR-JAMTARA,21MT,22500,26000,279
01-01-2025,31-12-2025,UHOW,HOWRAH,NARAYANPUR-JAMTARA,25MT,26000,31200,279
01-01-2025,31-12-2025,UHOW,HOWRAH,SUTAHATA-PURBA MEDINIPUR,03MT,5500,7700,110
01-01-2025,31-12-2025,UHOW,HOWRAH,SUTAHATA-PURBA MEDINIPUR,06MT,7700,10254,110
01-01-2025,31-12-2025,DPUR,GULAB BAGH,KHAS BAZAR-MUNGER,03MT,6600,10000,170
01-01-2025,31-12-2025,DPUR,GULAB BAGH,KHAS BAZAR-MUNGER,05MT,10000,15300,170
01-01-2025,31-12-2025,DPUR,GULAB BAGH,KHAS BAZAR-MUNGER,09MT,15300,27183,170
