FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,SHINDOGI-BELGAUM,03MT,6600,10300,154
01-01-2025,31-12-2025,THAR,OKHLA,TIGRI-DELHI,05MT,2500,2950,7
01-01-2025,31-12-2025,DCUT,CUTTACK,MATHILI-MALKAMGIRI,05MT,16500,26367,649
01-01-2025,31-12-2025,UGUW,GUWAHATI,RANGAPANI-Bongaigaon,24MT,25900,32375,169
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,SHINDOGI-BELGAUM,05MT,10300,14250,154
01-01-2025,31-12-2025,UHOW,HOWRAH,MATHILI-MALKANGIRI,09MT,31500,40000,980
01-01-2025,31-12-2025,THAR,OKHLA,TIGRI-DELHI,09MT,2950,3900,7
01-01-2025,31-12-2025,UGUW,GUWAHATI,RANGAPANI-BONGAIGAON,09MT,14000,19000,169
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,SHINDOGI-BELGAUM,09MT,14250,25318,154
01-01-2025,31-12-2025,THAR,OKHLA,TIGRI-DELHI,15MT,3900,5197,7
01-01-2025,31-12-2025,UHOW,HOWRAH,MATHILI-MALKANGIRI,16MT,40000,52475,980
01-01-2025,31-12-2025,DBNG,BANGALORE,SHIRALAKOPPA-SHIMOGA,03MT,11400,12500,333
01-01-2025,31-12-2025,UGUW,GUWAHATI,RANGAPANI-BONGAIGAON,15MT,19000,23000,169
01-01-2025,31-12-2025,USUR,SURAJPUR,TIGRI-DELHI,09MT,4700,7700,31
01-01-2025,31-12-2025,USUR,SURAJPUR,MATHURA-MATHURA,03MT,6100,9200,137
01-01-2025,31-12-2025,UGUW,GUWAHATI,RANGAPANI-BONGAIGAON,21MT,23000,25900,169
01-01-2025,31-12-2025,DBNG,BANGALORE,SHIRALAKOPPA-SHIMOGA,05MT,12500,19975,333
01-01-2025,31-12-2025,USUR,SURAJPUR,TIGRI-DELHI,15MT,7700,10262,31
01-01-2025,31-12-2025,UGUW,GUWAHATI,RANGAPANI-BONGAIGAON,24MT,25900,32375,169
01-01-2025,31-12-2025,USUR,SURAJPUR,MATHURA-MATHURA,05MT,9200,10400,137
01-01-2025,31-12-2025,DBNG,BANGALORE,"SHIRALAKOPPA,SHIRALAKOPPA-SHIVAMOGGA",03MT,11400,12500,333
01-01-2025,31-12-2025,UGUW,GUWAHATI,RANGIA-KAMRUP(R),03MT,6900,6900,33
01-01-2025,31-12-2025,USUR,SURAJPUR,MATHURA-MATHURA,09MT,10400,12650,137
01-01-2025,31-12-2025,DBNG,BANGALORE,"SHIRALAKOPPA,SHIRALAKOPPA-SHIVAMOGGA",05MT,12500,19975,333
01-01-2025,31-12-2025,UGUW,GUWAHATI,RANGIA-KAMRUP(R),05MT,6900,11026,33
01-01-2025,31-12-2025,THAR,OKHLA,TIHAR VILLAGE-WEST DELHI,03MT,3200,3700,31
01-01-2025,31-12-2025,DARN,AURANGABAD,SHIRPUR-DHULE,03MT,7900,11700,208
01-01-2025,31-12-2025,USUR,SURAJPUR,MATHURA-MATHURA,15MT,12650,15700,137
01-01-2025,31-12-2025,UGUW,GUWAHATI,"RANGIA,RANGIA-KAMRUP",03MT,6900,6900,33
01-01-2025,31-12-2025,THAR,OKHLA,TIHAR VILLAGE-WEST DELHI,05MT,3700,4400,31
