FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,USUR,SURAJPUR,GHAZIABAD-GHAZIABAD,15MT,8800,9500,26
01-01-2025,31-12-2025,USUR,SURAJPUR,GHAZIABAD-GHAZIABAD,20MT,9500,11395,26
01-01-2025,31-12-2025,USUR,SURAJPUR,GHOSI-MAU,09MT,31500,45250,847
01-01-2025,31-12-2025,USUR,SURAJPUR,GHOSI-MAU,15MT,45250,54100,847
01-01-2025,31-12-2025,USUR,SURAJPUR,GHOSI-MAU,20MT,54100,62500,847
01-01-2025,31-12-2025,USUR,SURAJPUR,GHOSI-MAU,24MT,62500,78125,847
01-01-2025,31-12-2025,DJAB,JABALPUR,GHUAWARA-CHHATARPUR,03MT,7500,11000,294
01-01-2025,31-12-2025,DJAB,JABALPUR,GHUAWARA-CHHATARPUR,05MT,11000,17578,294
01-01-2025,31-12-2025,DPAR,KALA AMB,GHUMARWIN-BILASPUR,03MT,10400,13300,216
01-01-2025,31-12-2025,DPAR,KALA AMB,GHUMARWIN-BILASPUR,05MT,13300,21253,216
01-01-2025,31-12-2025,UHOW,HOWRAH,GHUSURI-HOWRAH,03MT,3500,5822,29
01-01-2025,31-12-2025,UHOW,HOWRAH,GHUSURI-HOWRAH,06MT,6000,7990,29
01-01-2025,31-12-2025,DBHA,BHATINDA,GIDDARBAHA-MUKTSAR,03MT,2100,3100,37
01-01-2025,31-12-2025,DBHA,BHATINDA,GIDDARBAHA-MUKTSAR,05MT,3100,4954,37
01-01-2025,31-12-2025,DDHA,DHANBAD,GIRIDIH-GIRIDIH,03MT,3000,4200,64
01-01-2025,31-12-2025,DDHA,DHANBAD,GIRIDIH-GIRIDIH,05MT,4200,6712,64
01-01-2025,31-12-2025,UHOW,HOWRAH,GIRIDIH-GIRIDIH,09MT,19500,22500,324
01-01-2025,31-12-2025,UHOW,HOWRAH,GIRIDIH-GIRIDIH,16MT,22500,27000,324
01-01-2025,31-12-2025,UHOW,HOWRAH,GIRIDIH-GIRIDIH,21MT,27000,31000,324
01-01-2025,31-12-2025,UHOW,HOWRAH,GIRIDIH-GIRIDIH,25MT,31000,37200,324
01-01-2025,31-12-2025,DDHA,DHANBAD,GODDA-GODDA,03MT,9000,12700,210
01-01-2025,31-12-2025,DDHA,DHANBAD,GODDA-GODDA,05MT,12700,20295,210
01-01-2025,31-12-2025,UHOW,HOWRAH,GODDA-GODDA,09MT,21700,23500,372
01-01-2025,31-12-2025,UHOW,HOWRAH,GODDA-GODDA,16MT,23500,29500,372
01-01-2025,31-12-2025,UHOW,HOWRAH,GODDA-GODDA,21MT,29500,33500,372
01-01-2025,31-12-2025,UHOW,HOWRAH,GODDA-GODDA,25MT,33500,40200,372
01-01-2025,31-12-2025,DAHM,AHMEDABAD,GODHARA-PANCHMAHALS,03MT,7500,9200,132
01-01-2025,31-12-2025,DAHM,AHMEDABAD,GODHARA-PANCHMAHALS,05MT,9200,14702,132
01-01-2025,31-12-2025,DGWA,GWALIOR,GOHAD-BHIND,03MT,3300,5000,52
01-01-2025,31-12-2025,DGWA,GWALIOR,GOHAD-BHIND,05MT,5000,7990,52
