FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,UROO,ROORKEE,NAZIBABAD-BIJNORE,15MT,9600,12200,83
01-01-2025,31-12-2025,UROO,ROORKEE,NAZIBABAD-BIJNORE,20MT,12200,14634,83
01-01-2025,31-12-2025,DIND,INDORE,NEEMUCH-NEEMUCH,03MT,6300,10000,262
01-01-2025,31-12-2025,DIND,INDORE,NEEMUCH-NEEMUCH,05MT,10000,15980,262
01-01-2025,31-12-2025,USIL,SILVASSA,NEHRUNAGAR-PUNE,09MT,19600,30000,304
01-01-2025,31-12-2025,USIL,SILVASSA,NEHRUNAGAR-PUNE,16MT,30000,36000,304
01-01-2025,31-12-2025,USIL,SILVASSA,NEHRUNAGAR-PUNE,21MT,36000,40900,304
01-01-2025,31-12-2025,USIL,SILVASSA,NEHRUNAGAR-PUNE,24MT,40900,51125,304
01-01-2025,31-12-2025,UROO,ROORKEE,NEHTOUR-BIJNORE,03MT,4450,5350,129
01-01-2025,31-12-2025,UROO,ROORKEE,NEHTOUR-BIJNORE,05MT,5350,7300,129
01-01-2025,31-12-2025,UROO,ROORKEE,NEHTOUR-BIJNORE,09MT,7300,11100,129
01-01-2025,31-12-2025,UROO,ROORKEE,NEHTOUR-BIJNORE,15MT,11100,13200,129
01-01-2025,31-12-2025,UROO,ROORKEE,NEHTOUR-BIJNORE,20MT,13200,15833,129
01-01-2025,31-12-2025,DARN,AURANGABAD,NEKNOOR-BEED,03MT,7300,11000,167
01-01-2025,31-12-2025,DARN,AURANGABAD,NEKNOOR-BEED,05MT,11000,17578,167
01-01-2025,31-12-2025,DARN,AURANGABAD,NEKNOOR-BEED,09MT,18000,31980,167
01-01-2025,31-12-2025,DMUR,MURTHAL,NEOLA-JHAJJAR,03MT,5000,6500,115
01-01-2025,31-12-2025,DMUR,MURTHAL,NEOLA-JHAJJAR,05MT,6500,10387,115
01-01-2025,31-12-2025,USIL,SILVASSA,NER-YAWATMAL,09MT,31900,46800,693
01-01-2025,31-12-2025,USIL,SILVASSA,NER-YAWATMAL,16MT,46800,56400,693
01-01-2025,31-12-2025,USIL,SILVASSA,NER-YAWATMAL,21MT,56400,63700,693
01-01-2025,31-12-2025,USIL,SILVASSA,NER-YAWATMAL,24MT,63700,79625,693
01-01-2025,31-12-2025,DPAR,KALA AMB,NERCHOWK-MANDI,03MT,10600,13400,250
01-01-2025,31-12-2025,DPAR,KALA AMB,NERCHOWK-MANDI,05MT,13400,21413,250
01-01-2025,31-12-2025,THAR,OKHLA,NEW KONDLI-EAST DELHI,03MT,2500,3000,15
01-01-2025,31-12-2025,THAR,OKHLA,NEW KONDLI-EAST DELHI,05MT,3000,3500,15
01-01-2025,31-12-2025,THAR,OKHLA,NEW KONDLI-EAST DELHI,09MT,3500,5800,15
01-01-2025,31-12-2025,THAR,OKHLA,NEW KONDLI-EAST DELHI,15MT,5800,7729,15
01-01-2025,31-12-2025,USUR,SURAJPUR,NEW KONDLI-EAST DELHI,09MT,4700,7700,27
01-01-2025,31-12-2025,USUR,SURAJPUR,NEW KONDLI-EAST DELHI,15MT,7700,10262,27
