FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,UUJJ,UJJAIN,KAWARDHA-KAWARDHA,21MT,53000,58000,750
01-01-2025,31-12-2025,UUJJ,UJJAIN,KAWARDHA-KAWARDHA,24MT,58000,72500,750
01-01-2025,31-12-2025,UUJJ,UJJAIN,KHAIRAGARH-KHAIRAGARH,09MT,40000,48000,750
01-01-2025,31-12-2025,UUJJ,UJJAIN,KHAIRAGARH-KHAIRAGARH,16MT,48000,53000,750
01-01-2025,31-12-2025,UUJJ,UJJAIN,KHAIRAGARH-KHAIRAGARH,21MT,53000,58000,750
01-01-2025,31-12-2025,UUJJ,UJJAIN,KHAIRAGARH-KHAIRAGARH,24MT,58000,72500,750
01-01-2025,31-12-2025,UUJJ,UJJAIN,KHARSIA-RAIGARH,09MT,42000,49000,940
01-01-2025,31-12-2025,UUJJ,UJJAIN,KHARSIA-RAIGARH,16MT,49000,56000,940
01-01-2025,31-12-2025,UUJJ,UJJAIN,KHARSIA-RAIGARH,21MT,56000,62000,940
01-01-2025,31-12-2025,UUJJ,UJJAIN,KHARSIA-RAIGARH,24MT,62000,77500,940
01-01-2025,31-12-2025,UUJJ,UJJAIN,KUNKURI-JASHPUR,09MT,43000,50000,1010
01-01-2025,31-12-2025,UUJJ,UJJAIN,KUNKURI-JASHPUR,16MT,50000,59000,1010
01-01-2025,31-12-2025,UUJJ,UJJAIN,KUNKURI-JASHPUR,21MT,59000,65000,1010
01-01-2025,31-12-2025,UUJJ,UJJAIN,KUNKURI-JASHPUR,24MT,65000,81250,1010
01-01-2025,31-12-2025,UUJJ,UJJAIN,KURUD-DHAMTARI,09MT,40000,48000,840
01-01-2025,31-12-2025,UUJJ,UJJAIN,KURUD-DHAMTARI,16MT,48000,53000,840
01-01-2025,31-12-2025,UUJJ,UJJAIN,KURUD-DHAMTARI,21MT,53000,58000,840
01-01-2025,31-12-2025,UUJJ,UJJAIN,KURUD-DHAMTARI,24MT,58000,72500,840
01-01-2025,31-12-2025,UUJJ,UJJAIN,MAHASAMUND-MAHASAMUND,09MT,42000,49000,880
01-01-2025,31-12-2025,UUJJ,UJJAIN,MAHASAMUND-MAHASAMUND,16MT,49000,56000,880
01-01-2025,31-12-2025,UUJJ,UJJAIN,MAHASAMUND-MAHASAMUND,21MT,56000,62000,880
01-01-2025,31-12-2025,UUJJ,UJJAIN,MAHASAMUND-MAHASAMUND,24MT,62000,77500,880
01-01-2025,31-12-2025,UUJJ,UJJAIN,MANENDRAGARH-KOREA,09MT,40000,48000,800
01-01-2025,31-12-2025,UUJJ,UJJAIN,MANENDRAGARH-KOREA,16MT,48000,53000,800
01-01-2025,31-12-2025,UUJJ,UJJAIN,MANENDRAGARH-KOREA,21MT,53000,58000,800
01-01-2025,31-12-2025,UUJJ,UJJAIN,MANENDRAGARH-KOREA,24MT,58000,72500,800
01-01-2025,31-12-2025,UUJJ,UJJAIN,NAWAPARA-RAIPUR,09MT,42000,49000,850
01-01-2025,31-12-2025,UUJJ,UJJAIN,NAWAPARA-RAIPUR,16MT,49000,56000,850
01-01-2025,31-12-2025,UUJJ,UJJAIN,NAWAPARA-RAIPUR,21MT,56000,62000,850
01-01-2025,31-12-2025,UUJJ,UJJAIN,NAWAPARA-RAIPUR,24MT,62000,77500,850
