FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,USUR,SURAJPUR,JASHPUR-JASPUR,20MT,77000,85500,1253
01-01-2025,31-12-2025,USUR,SURAJPUR,ISHANAGAR-CHHATARPUR,15MT,39000,41200,561
01-01-2025,31-12-2025,USUR,SURAJPUR,JASHPUR-JASPUR,24MT,85500,106875,1253
01-01-2025,31-12-2025,USUR,SURAJPUR,ISHANAGAR-CHHATARPUR,20MT,41200,44000,561
01-01-2025,31-12-2025,UROO,ROORKEE,JASPUR-UDHAM SINGH NAGAR,09MT,8000,11100,168
01-01-2025,31-12-2025,USUR,SURAJPUR,ISHANAGAR-CHHATARPUR,24MT,44000,55000,561
01-01-2025,31-12-2025,UROO,ROORKEE,JASPUR-UDHAM SINGH NAGAR,15MT,11100,14793,168
01-01-2025,31-12-2025,DPAR,KALA AMB,JASSUR-KANGRA,03MT,11800,13600,351
01-01-2025,31-12-2025,DPAR,KALA AMB,JASSUR-KANGRA,05MT,13600,21733,351
01-01-2025,31-12-2025,DDHA,DHANBAD,ISHRI-GIRIDIH,03MT,2500,3700,56
01-01-2025,31-12-2025,UROO,ROORKEE,JASSUR-KANGRA,09MT,22050,29850,424
01-01-2025,31-12-2025,DDHA,DHANBAD,ISHRI-GIRIDIH,05MT,3700,5913,56
01-01-2025,31-12-2025,UROO,ROORKEE,JASSUR-KANGRA,15MT,29850,39780,424
01-01-2025,31-12-2025,UHOW,HOWRAH,ISHRI-GIRIDIH,09MT,20000,23000,335
01-01-2025,31-12-2025,UHOW,HOWRAH,ISHRI-GIRIDIH,16MT,23000,28000,335
01-01-2025,31-12-2025,DARN,AURANGABAD,JAT-SANGLI,03MT,9800,13800,373
01-01-2025,31-12-2025,UHOW,HOWRAH,ISHRI-GIRIDIH,21MT,28000,32000,335
01-01-2025,31-12-2025,DARN,AURANGABAD,JAT-SANGLI,05MT,13800,22052,373
01-01-2025,31-12-2025,UHOW,HOWRAH,ISHRI-GIRIDIH,25MT,32000,38400,335
01-01-2025,31-12-2025,DARN,AURANGABAD,JAT-SANGLI,09MT,24200,42995,373
01-01-2025,31-12-2025,DROO,YAMUNA NAGAR,ISMAILABAD-KURUKSHETRA,03MT,3800,5800,92
01-01-2025,31-12-2025,DROO,YAMUNA NAGAR,ISMAILABAD-KURUKSHETRA,05MT,5800,9268,92
01-01-2025,31-12-2025,UROO,ROORKEE,ISMAILABAD-KURUKSHETRA,09MT,7600,10500,162
01-01-2025,31-12-2025,UROO,ROORKEE,ISMAILABAD-KURUKSHETRA,15MT,10500,13500,162
01-01-2025,31-12-2025,UROO,ROORKEE,ISMAILABAD-KURUKSHETRA,20MT,13500,16193,162
01-01-2025,31-12-2025,DCUT,CUTTACK,ITAMATI-NAYAGARH,03MT,4800,6800,118
01-01-2025,31-12-2025,USIL,SILVASSA,JATEGAON KH-PUNE,09MT,20700,30400,345
01-01-2025,31-12-2025,DCUT,CUTTACK,ITAMATI-NAYAGARH,05MT,6800,10866,118
01-01-2025,31-12-2025,USIL,SILVASSA,JATEGAON KH-PUNE,16MT,30400,38100,345
01-01-2025,31-12-2025,UGUW,GUWAHATI,ITANAGAR-Papum Pare,09MT,30500,37000,311
