FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,DBNG,BANGALORE,SIRA-TUMAKURU,01MT,5000,14950,101
01-01-2025,31-12-2025,DDHA,DHANBAD,CHHATARPUR-PALAMU,03MT,10800,15300,300
01-01-2025,31-12-2025,DDHA,DHANBAD,CHHATARPUR-PALAMU,05MT,15300,24449,300
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,MALERKOTLA-MALERKOTLA,03MT,4500,6700,144
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,MALERKOTLA-MALERKOTLA,05MT,6700,10707,144
01-01-2025,31-12-2025,USUR,SURAJPUR,KAROLBAGH-CENTRAL DELHI,09MT,5600,8900,40
01-01-2025,31-12-2025,USUR,SURAJPUR,KAROLBAGH-CENTRAL DELHI,15MT,8900,11861,40
01-01-2025,31-12-2025,USUR,SURAJPUR,FARUKH NAGAR-GURUGRAM,09MT,9700,12900,65
01-01-2025,31-12-2025,USUR,SURAJPUR,FARUKH NAGAR-GURUGRAM,15MT,12900,16000,65
01-01-2025,31-12-2025,USUR,SURAJPUR,FARUKH NAGAR-GURUGRAM,20MT,16000,18450,65
01-01-2025,31-12-2025,USUR,SURAJPUR,FARUKH NAGAR-GURUGRAM,24MT,18450,23063,65
01-01-2025,31-12-2025,DBNG,BANGALORE,KOLLEGAL-CHAMARAJANAGARA,01MT,6400,19136,166
01-01-2025,31-12-2025,TKAN,KANPUR,BANKI-BARA BANKI,09MT,10800,16600,120
01-01-2025,31-12-2025,TKAN,KANPUR,BANKI-BARA BANKI,15MT,16600,21300,120
01-01-2025,31-12-2025,TKAN,KANPUR,BANKI-BARA BANKI,20MT,21300,25000,120
01-01-2025,31-12-2025,TKAN,KANPUR,BANKI-BARA BANKI,24MT,25000,31250,120
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,BHATKAL-UTTARA KANNADA,03MT,10500,15800,424
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,BHATKAL-UTTARA KANNADA,05MT,15800,19900,424
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,BHATKAL-UTTARA KANNADA,09MT,19900,35356,424
01-01-2025,31-12-2025,TKNP,KANPUR,BANKI-BARA BANKI,09MT,10800,16600,120
01-01-2025,31-12-2025,TKNP,KANPUR,BANKI-BARA BANKI,15MT,16600,21300,120
01-01-2025,31-12-2025,TKNP,KANPUR,BANKI-BARA BANKI,20MT,21300,25000,120
01-01-2025,31-12-2025,TKNP,KANPUR,BANKI-BARA BANKI,24MT,25000,31250,120
01-01-2025,31-12-2025,USUR,SURAJPUR,ALLAHABAD-PRAYAGRAJ,09MT,28000,40900,652
01-01-2025,31-12-2025,USUR,SURAJPUR,ALLAHABAD-PRAYAGRAJ,15MT,40900,49000,652
01-01-2025,31-12-2025,USUR,SURAJPUR,ALLAHABAD-PRAYAGRAJ,20MT,49000,58000,652
01-01-2025,31-12-2025,USUR,SURAJPUR,ALLAHABAD-PRAYAGRAJ,24MT,58000,72500,652
01-01-2025,31-12-2025,USUR,SURAJPUR,BARHANI-SIDDHARTHNAGAR,09MT,29800,45750,798
01-01-2025,31-12-2025,USUR,SURAJPUR,BARHANI-SIDDHARTHNAGAR,15MT,45750,54300,798
01-01-2025,31-12-2025,USUR,SURAJPUR,BARHANI-SIDDHARTHNAGAR,20MT,54300,61500,798
