FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,UUJJ,UJJAIN,BHILAI-DURG,21MT,53000,58000,800
01-01-2025,31-12-2025,UUJJ,UJJAIN,BHILAI-DURG,24MT,58000,72500,800
01-01-2025,31-12-2025,UUJJ,UJJAIN,BILASPUR-BILASPUR,09MT,42000,49000,850
01-01-2025,31-12-2025,UUJJ,UJJAIN,BILASPUR-BILASPUR,16MT,49000,56000,850
01-01-2025,31-12-2025,UUJJ,UJJAIN,BILASPUR-BILASPUR,21MT,56000,62000,850
01-01-2025,31-12-2025,UUJJ,UJJAIN,BILASPUR-BILASPUR,24MT,62000,77500,850
01-01-2025,31-12-2025,UUJJ,UJJAIN,BILHA-BILASPUR,09MT,40000,48000,810
01-01-2025,31-12-2025,UUJJ,UJJAIN,BILHA-BILASPUR,16MT,48000,53000,810
01-01-2025,31-12-2025,UUJJ,UJJAIN,BILHA-BILASPUR,21MT,53000,58000,810
01-01-2025,31-12-2025,UUJJ,UJJAIN,BILHA-BILASPUR,24MT,58000,72500,810
01-01-2025,31-12-2025,UUJJ,UJJAIN,CHHURA-GARIYABAND,09MT,42000,49000,890
01-01-2025,31-12-2025,UUJJ,UJJAIN,CHHURA-GARIYABAND,16MT,49000,56000,890
01-01-2025,31-12-2025,UUJJ,UJJAIN,CHHURA-GARIYABAND,21MT,56000,62000,890
01-01-2025,31-12-2025,UUJJ,UJJAIN,CHHURA-GARIYABAND,24MT,62000,77500,890
01-01-2025,31-12-2025,UUJJ,UJJAIN,DALLIRAJHARA-DURG,09MT,40000,48000,790
01-01-2025,31-12-2025,UUJJ,UJJAIN,DALLIRAJHARA-DURG,16MT,48000,53000,790
01-01-2025,31-12-2025,UUJJ,UJJAIN,DALLIRAJHARA-DURG,21MT,53000,58000,790
01-01-2025,31-12-2025,UUJJ,UJJAIN,DALLIRAJHARA-DURG,24MT,58000,72500,790
01-01-2025,31-12-2025,UUJJ,UJJAIN,DHAMTARI-DHAMTARI,09MT,42000,49000,880
01-01-2025,31-12-2025,UUJJ,UJJAIN,DHAMTARI-DHAMTARI,16MT,49000,56000,880
01-01-2025,31-12-2025,UUJJ,UJJAIN,DHAMTARI-DHAMTARI,21MT,56000,62000,880
01-01-2025,31-12-2025,UUJJ,UJJAIN,DHAMTARI-DHAMTARI,24MT,62000,77500,880
01-01-2025,31-12-2025,UUJJ,UJJAIN,DONDI LOHARA-BALOD,09MT,40000,48000,800
01-01-2025,31-12-2025,UUJJ,UJJAIN,DONDI LOHARA-BALOD,16MT,48000,53000,800
01-01-2025,31-12-2025,UUJJ,UJJAIN,DONDI LOHARA-BALOD,21MT,53000,58000,800
01-01-2025,31-12-2025,UUJJ,UJJAIN,DONDI LOHARA-BALOD,24MT,58000,72500,800
01-01-2025,31-12-2025,UUJJ,UJJAIN,DONGARGARH-RAJNANDGAON,09MT,40000,48000,710
01-01-2025,31-12-2025,UUJJ,UJJAIN,DONGARGARH-RAJNANDGAON,16MT,48000,53000,710
01-01-2025,31-12-2025,UUJJ,UJJAIN,DONGARGARH-RAJNANDGAON,21MT,53000,58000,710
01-01-2025,31-12-2025,UUJJ,UJJAIN,DONGARGARH-RAJNANDGAON,24MT,58000,72500,710
