FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,USIL,SILVASSA,PUNE-PUNE,21MT,37200,42000,322
01-01-2025,31-12-2025,USUR,SURAJPUR,SARAI AKIL-LALITPUR,24MT,57500,71875,644
01-01-2025,31-12-2025,UROO,ROORKEE,"SUNAM MANDI,SUNAM-SANGRUR",09MT,8300,11300,234
01-01-2025,31-12-2025,USIL,SILVASSA,PUNE-PUNE,24MT,42000,52500,322
01-01-2025,31-12-2025,UROO,ROORKEE,"SUNAM MANDI,SUNAM-SANGRUR",15MT,11300,14800,234
01-01-2025,31-12-2025,UROO,ROORKEE,"SUNAM MANDI,SUNAM-SANGRUR",20MT,14800,17500,234
01-01-2025,31-12-2025,UROO,ROORKEE,"SUNAM MANDI,SUNAM-SANGRUR",24MT,17500,21875,234
01-01-2025,31-12-2025,USUR,SURAJPUR,PUNHANA-MEWAT,09MT,8800,10200,111
01-01-2025,31-12-2025,THAR,OKHLA,SARAI ROHILA-NORTH DELHI,03MT,2800,3400,26
01-01-2025,31-12-2025,UKAT,KATHUA,SUNDERBANI-RAJOURI,10MT,13100,19636.9,160
01-01-2025,31-12-2025,USUR,SURAJPUR,PUNHANA-MEWAT,15MT,10200,12800,111
01-01-2025,31-12-2025,THAR,OKHLA,SARAI ROHILA-NORTH DELHI,05MT,3400,4200,26
01-01-2025,31-12-2025,TGOV,GOVINDSAR,SUNDERBANI-RAJOURI,10MT,13100,19636,160
01-01-2025,31-12-2025,THAR,OKHLA,SARAI ROHILA-NORTH DELHI,09MT,4200,6700,26
01-01-2025,31-12-2025,USUR,SURAJPUR,PUNHANA-MEWAT,20MT,12800,14000,111
01-01-2025,31-12-2025,THAR,OKHLA,SARAI ROHILA-NORTH DELHI,15MT,6700,8929,26
01-01-2025,31-12-2025,USUR,SURAJPUR,PUNHANA-MEWAT,24MT,14000,17500,111
01-01-2025,31-12-2025,USUR,SURAJPUR,SARAI ROHILA-NORTH DELHI,09MT,5600,8900,42
01-01-2025,31-12-2025,USUR,SURAJPUR,SARAI ROHILA-NORTH DELHI,15MT,8900,11861,42
01-01-2025,31-12-2025,DPAR,KALA AMB,SUNDERNAGAR-MANDI,03MT,10600,13900,230
01-01-2025,31-12-2025,DPAR,KALA AMB,SUNDERNAGAR-MANDI,05MT,13900,22212,230
01-01-2025,31-12-2025,DRAI,RAIPUR,SARAIPALI-Mahasamund,03MT,4900,7800,160
01-01-2025,31-12-2025,DJAI,JAIPUR,SURAJGARH-JHUNJHUNU,03MT,8500,13100,216
01-01-2025,31-12-2025,DRAI,RAIPUR,SARAIPALI-Mahasamund,05MT,7800,12464,160
01-01-2025,31-12-2025,DJAI,JAIPUR,SURAJGARH-JHUNJHUNU,05MT,13100,20934,216
01-01-2025,31-12-2025,DRAI,RAIPUR,SARAIPALI-MAHASAMUND,03MT,4900,7800,160
01-01-2025,31-12-2025,DRAI,RAIPUR,SARAIPALI-MAHASAMUND,05MT,7800,12464,160
01-01-2025,31-12-2025,DDHA,DHANBAD,SARAIYA TOLA-RAMGARH,03MT,5800,8000,151
01-01-2025,31-12-2025,DDHA,DHANBAD,SARAIYA TOLA-RAMGARH,05MT,8000,12784,151
01-01-2025,31-12-2025,USIL,SILVASSA,PURANDAR-PUNE,09MT,20800,32400,349
