FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,UUJJ,UJJAIN,SENDHWA-BARWANI,21MT,22500,25000,210
01-01-2025,31-12-2025,UUJJ,UJJAIN,SENDHWA-BARWANI,24MT,25000,31250,210
01-01-2025,31-12-2025,UUJJ,UJJAIN,SEONI-SEONI,09MT,28000,34000,551
01-01-2025,31-12-2025,UUJJ,UJJAIN,SEONI-SEONI,16MT,34000,37000,551
01-01-2025,31-12-2025,UUJJ,UJJAIN,SEONI-SEONI,21MT,37000,40200,551
01-01-2025,31-12-2025,UUJJ,UJJAIN,SEONI-SEONI,24MT,40200,50250,551
01-01-2025,31-12-2025,UUJJ,UJJAIN,SEONI MALWA-HOSANGABAD,09MT,15100,20500,270
01-01-2025,31-12-2025,UUJJ,UJJAIN,SEONI MALWA-HOSANGABAD,16MT,20500,24500,270
01-01-2025,31-12-2025,UUJJ,UJJAIN,SEONI MALWA-HOSANGABAD,21MT,24500,27000,270
01-01-2025,31-12-2025,UUJJ,UJJAIN,SEONI MALWA-HOSANGABAD,24MT,27000,33750,270
01-01-2025,31-12-2025,UUJJ,UJJAIN,SHAHDOL-SHAHDOL,09MT,35500,39500,700
01-01-2025,31-12-2025,UUJJ,UJJAIN,SHAHDOL-SHAHDOL,16MT,39500,43500,700
01-01-2025,31-12-2025,UUJJ,UJJAIN,SHAHDOL-SHAHDOL,21MT,43500,46500,700
01-01-2025,31-12-2025,UUJJ,UJJAIN,SHAHDOL-SHAHDOL,24MT,46500,58125,700
01-01-2025,31-12-2025,UUJJ,UJJAIN,SHAPUR-BETUL,09MT,17000,22000,314
01-01-2025,31-12-2025,UUJJ,UJJAIN,SHAPUR-BETUL,16MT,22000,26500,314
01-01-2025,31-12-2025,UUJJ,UJJAIN,SHAPUR-BETUL,21MT,26500,29500,314
01-01-2025,31-12-2025,UUJJ,UJJAIN,SHAPUR-BETUL,24MT,29500,36875,314
01-01-2025,31-12-2025,UUJJ,UJJAIN,SHMGARH-MANDSAUR,09MT,13100,17100,170
01-01-2025,31-12-2025,UUJJ,UJJAIN,SHMGARH-MANDSAUR,16MT,17100,19500,170
01-01-2025,31-12-2025,UUJJ,UJJAIN,SHMGARH-MANDSAUR,21MT,19500,21800,170
01-01-2025,31-12-2025,UUJJ,UJJAIN,SHMGARH-MANDSAUR,24MT,21800,27250,170
01-01-2025,31-12-2025,UUJJ,UJJAIN,SIHORA-JABALPUR,09MT,28000,34000,523
01-01-2025,31-12-2025,UUJJ,UJJAIN,SIHORA-JABALPUR,16MT,34000,37000,523
01-01-2025,31-12-2025,UUJJ,UJJAIN,SIHORA-JABALPUR,21MT,37000,40200,523
01-01-2025,31-12-2025,UUJJ,UJJAIN,SIHORA-JABALPUR,24MT,40200,50250,523
01-01-2025,31-12-2025,UUJJ,UJJAIN,SINGODI-CHHINDWARA,09MT,28000,34000,530
01-01-2025,31-12-2025,UUJJ,UJJAIN,SINGODI-CHHINDWARA,16MT,34000,37000,530
01-01-2025,31-12-2025,UUJJ,UJJAIN,SINGODI-CHHINDWARA,21MT,37000,40200,530
01-01-2025,31-12-2025,UUJJ,UJJAIN,SINGODI-CHHINDWARA,24MT,40200,50250,530
