FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,USUR,SURAJPUR,"GULAOTHI,GULAOTHI-BULLAND SHAHAR",03MT,3700,5900,47
01-01-2025,31-12-2025,USUR,SURAJPUR,"GULAOTHI,GULAOTHI-BULLAND SHAHAR",05MT,5900,7900,47
01-01-2025,31-12-2025,USUR,SURAJPUR,"GULAOTHI,GULAOTHI-BULLAND SHAHAR",09MT,7900,9950,47
01-01-2025,31-12-2025,USUR,SURAJPUR,"GULAOTHI,GULAOTHI-BULLAND SHAHAR",15MT,9950,12800,47
01-01-2025,31-12-2025,USUR,SURAJPUR,"GULAOTHI,GULAOTHI-BULLAND SHAHAR",20MT,12800,15354,47
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,GULEDGUD-BAGALKOT,03MT,6300,9500,129
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,GULEDGUD-BAGALKOT,05MT,9500,12100,129
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,GULEDGUD-BAGALKOT,09MT,12100,21498,129
01-01-2025,31-12-2025,USUR,SURAJPUR,GULGANJ-CHHATARPUR,09MT,31000,39000,561
01-01-2025,31-12-2025,USUR,SURAJPUR,GULGANJ-CHHATARPUR,15MT,39000,41000,561
01-01-2025,31-12-2025,USUR,SURAJPUR,GULGANJ-CHHATARPUR,20MT,41000,45500,561
01-01-2025,31-12-2025,USUR,SURAJPUR,GULGANJ-CHHATARPUR,24MT,45500,56875,561
01-01-2025,31-12-2025,USIL,SILVASSA,GULTEKADI-PUNE,09MT,20000,30000,330
01-01-2025,31-12-2025,USIL,SILVASSA,GULTEKADI-PUNE,16MT,30000,36000,330
01-01-2025,31-12-2025,USIL,SILVASSA,GULTEKADI-PUNE,21MT,36000,40000,330
01-01-2025,31-12-2025,USIL,SILVASSA,GULTEKADI-PUNE,24MT,40000,50000,330
01-01-2025,31-12-2025,DDHA,DHANBAD,GUMLA-GUMLA,03MT,10200,14400,244
01-01-2025,31-12-2025,DDHA,DHANBAD,GUMLA-GUMLA,05MT,14400,23011,244
01-01-2025,31-12-2025,DJAB,JABALPUR,GUNOUR-PANNA,03MT,6800,10600,218
01-01-2025,31-12-2025,DJAB,JABALPUR,GUNOUR-PANNA,05MT,10600,16939,218
01-01-2025,31-12-2025,UROO,ROORKEE,GURDASPUR-GURDASPUR,09MT,11600,15900,388
01-01-2025,31-12-2025,UROO,ROORKEE,GURDASPUR-GURDASPUR,15MT,15900,20800,388
01-01-2025,31-12-2025,UROO,ROORKEE,GURDASPUR-GURDASPUR,20MT,20800,24700,388
01-01-2025,31-12-2025,UROO,ROORKEE,GURDASPUR-GURDASPUR,24MT,24700,30875,388
01-01-2025,31-12-2025,UROO,ROORKEE,GURDASPUR-GURDASPUR,25MT,24700,29640,388
01-01-2025,31-12-2025,USUR,SURAJPUR,"GURGAON-GURGAON,GURGAON-HARYANA",09MT,9700,12500,61
01-01-2025,31-12-2025,USUR,SURAJPUR,"GURGAON-GURGAON,GURGAON-HARYANA",15MT,12500,15300,61
01-01-2025,31-12-2025,USUR,SURAJPUR,"GURGAON-GURGAON,GURGAON-HARYANA",20MT,15300,17200,61
01-01-2025,31-12-2025,USUR,SURAJPUR,"GURGAON-GURGAON,GURGAON-HARYANA",24MT,17200,21500,61
01-01-2025,31-12-2025,DBHA,BHATINDA,GURHARSAHAI-FEROZEPUR,03MT,3500,5200,112
