FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,UGUW,GUWAHATI,GUWAHATI-KAMRUP METRO,05MT,4500,7191,30
01-01-2025,31-12-2025,UROO,ROORKEE,KANKER KHERA-MEERUT,03MT,4200,5800,138
01-01-2025,31-12-2025,UROO,ROORKEE,KANKER KHERA-MEERUT,05MT,5800,9268,138
01-01-2025,31-12-2025,DJAB,JABALPUR,KARELI-NARSIMHAPUR,03MT,5500,7500,110
01-01-2025,31-12-2025,DJAB,JABALPUR,KARELI-NARSIMHAPUR,05MT,7500,11985,110
01-01-2025,31-12-2025,UROO,ROORKEE,AYODHYA-FIROZABAD,09MT,30500,43500,846
01-01-2025,31-12-2025,UROO,ROORKEE,AYODHYA-FIROZABAD,15MT,43500,51000,846
01-01-2025,31-12-2025,UROO,ROORKEE,AYODHYA-FIROZABAD,20MT,51000,61174,846
01-01-2025,31-12-2025,DBNG,BANGALORE,BELLUR-MANDYA,01MT,6600,19734,199
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,RAIBAG-BELAGAVI,03MT,6400,9900,134
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,RAIBAG-BELAGAVI,05MT,9900,14200,134
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,RAIBAG-BELAGAVI,09MT,14200,25229,134
01-01-2025,31-12-2025,USIL,SILVASSA,UMBERGAON-VALSAD,03MT,4100,4800,40
01-01-2025,31-12-2025,USIL,SILVASSA,UMBERGAON-VALSAD,05MT,4800,5500,40
01-01-2025,31-12-2025,USIL,SILVASSA,UMBERGAON-VALSAD,09MT,5500,8700,40
01-01-2025,31-12-2025,USIL,SILVASSA,UMBERGAON-VALSAD,16MT,8700,11413,40
01-01-2025,31-12-2025,DCUT,CUTTACK,PADMANABHAPURPENTHA-GANJAM,03MT,6500,10812,238
01-01-2025,31-12-2025,DCUT,CUTTACK,PADMANABHAPURPENTHA-GANJAM,05MT,11000,17578,238
01-01-2025,31-12-2025,DAHM,AHMEDABAD,ANKLESHWAR-BHARUCH,03MT,10800,12900,208
01-01-2025,31-12-2025,DAHM,AHMEDABAD,ANKLESHWAR-BHARUCH,05MT,12900,20614,208
01-01-2025,31-12-2025,DAHM,AHMEDABAD,DAKOR-KHEDA,03MT,7000,9000,110
01-01-2025,31-12-2025,DAHM,AHMEDABAD,DAKOR-KHEDA,05MT,9000,14382,110
01-01-2025,31-12-2025,DAHM,AHMEDABAD,BILKHA-JUNAGADH,03MT,14800,15500,224
01-01-2025,31-12-2025,DAHM,AHMEDABAD,BILKHA-JUNAGADH,05MT,15500,24769,224
01-01-2025,31-12-2025,UKAT,KATHUA,SHAH-SAMBA,03MT,2400,3600,58
01-01-2025,31-12-2025,UKAT,KATHUA,SHAH-SAMBA,05MT,3600,5753,58
01-01-2025,31-12-2025,DBNG,BANGALORE,KARKALA-UDUPI,01MT,8550,25565,362
01-01-2025,31-12-2025,DHYD,HYDERABAD,GODAVRIKHANI-PEDDAPALLI,01MT,5900,17641,235
01-01-2025,31-12-2025,DHYD,HYDERABAD,THIRUMALGIRI-SURYAPET,01MT,4500,13455,115
01-01-2025,31-12-2025,DBNG,BANGALORE,MYSORE-MYSURU,01MT,6300,6800,150
