FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,USUR,SURAJPUR,RAMPUR-RAMPUR,15MT,13700,18000,188
01-01-2025,31-12-2025,USIL,SILVASSA,MAREGAON-YAVATMAL,24MT,74800,93500,957
01-01-2025,31-12-2025,DAHM,AHMEDABAD,THARA-BANASKANTHA,05MT,10200,16300,256
01-01-2025,31-12-2025,USIL,SILVASSA,SHENDURJANAGHAT-AMRAVATI,24MT,66600,83250,773
01-01-2025,31-12-2025,USUR,SURAJPUR,RAMPUR-RAMPUR,20MT,18000,21591,188
01-01-2025,31-12-2025,DAHM,AHMEDABAD,THARAD-BANASKANTHA,03MT,10600,12450,259
01-01-2025,31-12-2025,DAHM,AHMEDABAD,THARAD-BANASKANTHA,05MT,12450,19895,259
01-01-2025,31-12-2025,DAHM,AHMEDABAD,THASRA-KHEDA,03MT,7000,9000,90
01-01-2025,31-12-2025,DBHA,BHATINDA,RAMPURA PHUL-BATHINDA,03MT,2400,3600,36
01-01-2025,31-12-2025,UKAT,KATHUA,MARH-JAMMU,10MT,8650,12900,125
01-01-2025,31-12-2025,DAHM,AHMEDABAD,THASRA-KHEDA,05MT,9000,14382,90
01-01-2025,31-12-2025,DBHA,BHATINDA,RAMPURA PHUL-BATHINDA,05MT,3600,5753,36
01-01-2025,31-12-2025,USIL,SILVASSA,THERGAON-PUNE,09MT,19400,30000,300
01-01-2025,31-12-2025,USUR,SURAJPUR,RAMRAJ-MEERUT,03MT,5700,8500,111
01-01-2025,31-12-2025,TGOV,GOVINDSAR,MARH-JAMMU,10MT,8650,12900,125
01-01-2025,31-12-2025,USIL,SILVASSA,THERGAON-PUNE,16MT,30000,35300,300
01-01-2025,31-12-2025,USUR,SURAJPUR,RAMRAJ-MEERUT,05MT,8500,9900,111
01-01-2025,31-12-2025,USIL,SILVASSA,THERGAON-PUNE,21MT,35300,40200,300
01-01-2025,31-12-2025,DGWA,GWALIOR,SHEOPUR-SHEOPUR,03MT,6000,9000,234
01-01-2025,31-12-2025,USUR,SURAJPUR,RAMRAJ-MEERUT,09MT,9900,12650,111
01-01-2025,31-12-2025,USIL,SILVASSA,THERGAON-PUNE,24MT,40200,50250,300
01-01-2025,31-12-2025,DGWA,GWALIOR,SHEOPUR-SHEOPUR,05MT,9000,14382,234
01-01-2025,31-12-2025,USUR,SURAJPUR,RAMRAJ-MEERUT,15MT,12650,15000,111
01-01-2025,31-12-2025,DRAI,RAIPUR,SHEORINARAYAN-JANJGIR-CHAMPA,03MT,4900,7500,136
01-01-2025,31-12-2025,USUR,SURAJPUR,RAMRAJ-MEERUT,20MT,15000,17993,111
01-01-2025,31-12-2025,DRAI,RAIPUR,SHEORINARAYAN-JANJGIR-CHAMPA,05MT,7500,11985,136
01-01-2025,31-12-2025,DDHA,DHANBAD,MARKACHO-KODERMA,03MT,4600,6500,117
01-01-2025,31-12-2025,DDHA,DHANBAD,MARKACHO-KODERMA,05MT,6500,10387,117
01-01-2025,31-12-2025,DJAI,JAIPUR,RAMWAS-ALWAR,03MT,8000,12500,179
01-01-2025,31-12-2025,DJAI,JAIPUR,MARWAR JUNCTION-PALI,03MT,9800,14700,300
