FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,USUR,SURAJPUR,SISWA BAZAR-MAHRAJGANJ,15MT,45900,55500,852
01-01-2025,31-12-2025,USUR,SURAJPUR,SISWA BAZAR-MAHRAJGANJ,20MT,55500,64000,852
01-01-2025,31-12-2025,USUR,SURAJPUR,SISWA BAZAR-MAHRAJGANJ,24MT,64000,80000,852
01-01-2025,31-12-2025,USUR,SURAJPUR,ALAPUR-BUDAUN,03MT,7100,10400,231
01-01-2025,31-12-2025,USUR,SURAJPUR,ALAPUR-BUDAUN,05MT,10400,13000,231
01-01-2025,31-12-2025,USUR,SURAJPUR,AMROHA-AMROHA,03MT,6100,9200,136
01-01-2025,31-12-2025,USUR,SURAJPUR,AMROHA-AMROHA,05MT,9200,10400,136
01-01-2025,31-12-2025,USUR,SURAJPUR,BULLANDSHAHAR-BULANDSHAHR,03MT,3700,5900,48
01-01-2025,31-12-2025,USUR,SURAJPUR,BULLANDSHAHAR-BULANDSHAHR,05MT,5900,7800,48
01-01-2025,31-12-2025,USUR,SURAJPUR,DHANKAUR-GAUTAM BUDDHA NAGAR,03MT,3300,5000,25
01-01-2025,31-12-2025,USUR,SURAJPUR,DHANKAUR-GAUTAM BUDDHA NAGAR,05MT,5000,5800,25
01-01-2025,31-12-2025,USUR,SURAJPUR,KHURJA-BULANDSHAHR,03MT,5200,7000,63
01-01-2025,31-12-2025,USUR,SURAJPUR,KHURJA-BULANDSHAHR,05MT,7000,8500,63
01-01-2025,31-12-2025,USUR,SURAJPUR,MANDAWALI-BIJNOR,03MT,6600,9900,191
01-01-2025,31-12-2025,USUR,SURAJPUR,MANDAWALI-BIJNOR,05MT,9900,12000,191
01-01-2025,31-12-2025,USUR,SURAJPUR,SAHAJAHANPUR-SHAHJAHANPUR,03MT,7400,10400,341
01-01-2025,31-12-2025,USUR,SURAJPUR,SAHAJAHANPUR-SHAHJAHANPUR,05MT,10400,15500,341
01-01-2025,31-12-2025,USUR,SURAJPUR,ALAPUR-BUDAUN,09MT,13000,16500,231
01-01-2025,31-12-2025,USUR,SURAJPUR,ALAPUR-BUDAUN,15MT,16500,21800,231
01-01-2025,31-12-2025,USUR,SURAJPUR,ALAPUR-BUDAUN,20MT,21800,26149,231
01-01-2025,31-12-2025,USUR,SURAJPUR,AMROHA-AMROHA,09MT,10400,12650,136
01-01-2025,31-12-2025,USUR,SURAJPUR,AMROHA-AMROHA,15MT,12650,15700,136
01-01-2025,31-12-2025,USUR,SURAJPUR,AMROHA-AMROHA,20MT,15700,18832,136
01-01-2025,31-12-2025,USUR,SURAJPUR,BADAUN-BUDAUN,09MT,13500,19300,231
01-01-2025,31-12-2025,USUR,SURAJPUR,BADAUN-BUDAUN,15MT,19300,24000,231
01-01-2025,31-12-2025,USUR,SURAJPUR,BADAUN-BUDAUN,20MT,24000,28788,231
01-01-2025,31-12-2025,USUR,SURAJPUR,BULLANDSHAHAR-BULANDSHAHR,09MT,7800,9800,48
01-01-2025,31-12-2025,USUR,SURAJPUR,BULLANDSHAHAR-BULANDSHAHR,15MT,9800,12500,48
01-01-2025,31-12-2025,USUR,SURAJPUR,BULLANDSHAHAR-BULANDSHAHR,20MT,12500,14994,48
01-01-2025,31-12-2025,USUR,SURAJPUR,DHANKAUR-GAUTAM BUDDHA NAGAR,09MT,5800,9000,25
