FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,USUR,SURAJPUR,MIRANPUR-MUZAFFARNAGAR,09MT,10200,12500,130
01-01-2025,31-12-2025,USUR,SURAJPUR,MIRANPUR-MUZAFFARNAGAR,15MT,12500,15500,130
01-01-2025,31-12-2025,USUR,SURAJPUR,MIRANPUR-MUZAFFARNAGAR,20MT,15500,18592,130
01-01-2025,31-12-2025,USUR,SURAJPUR,KHODA COLONY-GAUTAM BUDDHA NAGAR,03MT,3300,5000,25
01-01-2025,31-12-2025,USUR,SURAJPUR,KHODA COLONY-GAUTAM BUDDHA NAGAR,05MT,5000,5800,25
01-01-2025,31-12-2025,USUR,SURAJPUR,KHODA COLONY-GAUTAM BUDDHA NAGAR,09MT,5800,8800,25
01-01-2025,31-12-2025,USUR,SURAJPUR,KHODA COLONY-GAUTAM BUDDHA NAGAR,15MT,8800,9600,25
01-01-2025,31-12-2025,USUR,SURAJPUR,KHODA COLONY-GAUTAM BUDDHA NAGAR,20MT,9600,11515,25
01-01-2025,31-12-2025,UROO,ROORKEE,JASPUR-UDAM SINGH NAGAR,09MT,8000,11100,168
01-01-2025,31-12-2025,UROO,ROORKEE,JASPUR-UDAM SINGH NAGAR,15MT,11100,14793,168
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,BANGA-SHAHID BHAGAT SINGH NAGAR,03MT,4300,5900,110
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,BANGA-SHAHID BHAGAT SINGH NAGAR,05MT,5900,9428,110
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,SAS NAGAR-S.A.S NAGAR,03MT,2300,3500,27
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,SAS NAGAR-S.A.S NAGAR,05MT,3500,5593,27
01-01-2025,31-12-2025,DBNG,BANGALORE,ATTIBELE-BENGALURU URBAN,01MT,4800,5400,72
01-01-2025,31-12-2025,DBNG,BANGALORE,ATTIBELE-BENGALURU URBAN,03MT,5400,7400,72
01-01-2025,31-12-2025,DBNG,BANGALORE,ATTIBELE-BENGALURU URBAN,05MT,7400,11825,72
01-01-2025,31-12-2025,DBNG,BANGALORE,MANGLURU-DAKSHINA KANNADA,01MT,7800,11400,333
01-01-2025,31-12-2025,DBNG,BANGALORE,ANEKAL-BENGALURU URBAN,01MT,4800,5300,65
01-01-2025,31-12-2025,DBNG,BANGALORE,ANEKAL-BENGALURU URBAN,03MT,5300,7400,65
01-01-2025,31-12-2025,DBNG,BANGALORE,ANEKAL-BENGALURU URBAN,05MT,7400,11825,65
01-01-2025,31-12-2025,DBNG,BANGALORE,HANSI-HISAR,03MT,5000,7600,145
01-01-2025,31-12-2025,DBNG,BANGALORE,HANSI-HISAR,05MT,7600,12145,145
01-01-2025,31-12-2025,THAR,OKHLA,TRINAGAR-NORTH WEST DELHI,03MT,2800,3400,24
01-01-2025,31-12-2025,THAR,OKHLA,TRINAGAR-NORTH WEST DELHI,05MT,3400,4150,24
01-01-2025,31-12-2025,THAR,OKHLA,TRINAGAR-NORTH WEST DELHI,09MT,4150,6500,24
01-01-2025,31-12-2025,THAR,OKHLA,TRINAGAR-NORTH WEST DELHI,15MT,6500,8662,24
01-01-2025,31-12-2025,THAR,OKHLA,RANI BAGH-NORTH WEST DELHI,03MT,3200,3700,32
01-01-2025,31-12-2025,THAR,OKHLA,RANI BAGH-NORTH WEST DELHI,05MT,3700,4700,32
01-01-2025,31-12-2025,THAR,OKHLA,RANI BAGH-NORTH WEST DELHI,09MT,4700,7650,32
