FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,DHAL,HALDWANI,HALDWANI-NAINITAL,03MT,4000,6000,30
01-01-2025,31-12-2025,DHAL,HALDWANI,HALDWANI-NAINITAL,05MT,6000,8700,30
01-01-2025,31-12-2025,DHAL,HALDWANI,HALDWANI-NAINITAL,09MT,8700,15457,30
01-01-2025,31-12-2025,DBHI,BHIWANDI,KHARWAI-THANE,03MT,6250,9100,27
01-01-2025,31-12-2025,DBHI,BHIWANDI,KHARWAI-THANE,05MT,9100,14542,27
01-01-2025,31-12-2025,DJAI,JAIPUR,GEEJGARH-DAUSA,03MT,6800,10800,107
01-01-2025,31-12-2025,DJAI,JAIPUR,GEEJGARH-DAUSA,05MT,10800,17258,107
01-01-2025,31-12-2025,USUR,SURAJPUR,TRINAGAR-NORTH WEST DELHI,09MT,5600,9200,47
01-01-2025,31-12-2025,USUR,SURAJPUR,TRINAGAR-NORTH WEST DELHI,15MT,9200,12261,47
01-01-2025,31-12-2025,TKNP,KANPUR,KANPUR-KANPUR NAGAR,09MT,3800,5300,15
01-01-2025,31-12-2025,TKNP,KANPUR,KANPUR-KANPUR NAGAR,15MT,5300,6300,15
01-01-2025,31-12-2025,TKNP,KANPUR,KANPUR-KANPUR NAGAR,20MT,6300,7100,15
01-01-2025,31-12-2025,TKNP,KANPUR,KANPUR-KANPUR NAGAR,24MT,7100,8875,15
01-01-2025,31-12-2025,USUR,SURAJPUR,AYA NAGAR-SOUTH WEST DELHI,09MT,5750,9500,49
01-01-2025,31-12-2025,USUR,SURAJPUR,AYA NAGAR-SOUTH WEST DELHI,15MT,9500,12660,49
01-01-2025,31-12-2025,UUJJ,UJJAIN,MAKSI-SHAJAPUR,03MT,4300,5300,55
01-01-2025,31-12-2025,UUJJ,UJJAIN,MAKSI-SHAJAPUR,05MT,5300,8469,55
01-01-2025,31-12-2025,DBNG,BANGALORE,SHIMOGA-SHIVAMOGGA,03MT,8400,11700,257
01-01-2025,31-12-2025,DBNG,BANGALORE,SHIMOGA-SHIVAMOGGA,05MT,11700,18697,257
01-01-2025,31-12-2025,DBNG,BANGALORE,SHIKARIPURA-SHIVAMOGGA,01MT,7800,23322,330
01-01-2025,31-12-2025,DIND,INDORE,VIKRAMGARH-RATLAM,03MT,6500,10500,242
01-01-2025,31-12-2025,DIND,INDORE,VIKRAMGARH-RATLAM,05MT,10500,16779,242
01-01-2025,31-12-2025,UROO,ROORKEE,GAHLI-KANGRA,09MT,22100,29900,429
01-01-2025,31-12-2025,UROO,ROORKEE,GAHLI-KANGRA,15MT,29900,39847,429
01-01-2025,31-12-2025,UHOW,HOWRAH,TALCHER-ANUGUL,09MT,20800,26500,456
01-01-2025,31-12-2025,UHOW,HOWRAH,TALCHER-ANUGUL,16MT,26500,34765,456
01-01-2025,31-12-2025,DBNG,BANGALORE,SHIMOGA-SHIVAMOGGA,01MT,6900,8400,257
01-01-2025,31-12-2025,UHOW,HOWRAH,FAZILPUR-NORTH 24 PARGANAS,03MT,5200,7200,85
01-01-2025,31-12-2025,UHOW,HOWRAH,FAZILPUR-NORTH 24 PARGANAS,06MT,7200,9588,85
01-01-2025,31-12-2025,UROO,ROORKEE,JWALAPUR-HARIDWAR,09MT,4500,5800,31
