FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,THAR,OKHLA,KAROLBAGH-CENTRAL DELHI,05MT,3200,3800,20
01-01-2025,31-12-2025,THAR,OKHLA,KAROLBAGH-CENTRAL DELHI,09MT,3800,6100,20
01-01-2025,31-12-2025,THAR,OKHLA,KAROLBAGH-CENTRAL DELHI,15MT,6100,8129,20
01-01-2025,31-12-2025,THAR,OKHLA,TIGRI-SOUTH DELHI,03MT,2050,2500,7
01-01-2025,31-12-2025,THAR,OKHLA,TIGRI-SOUTH DELHI,05MT,2500,2950,7
01-01-2025,31-12-2025,THAR,OKHLA,TIGRI-SOUTH DELHI,09MT,2950,3900,7
01-01-2025,31-12-2025,THAR,OKHLA,TIGRI-SOUTH DELHI,15MT,3900,5197,7
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,KHARAR-S.A.S NAGAR,03MT,2300,3500,27
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,KHARAR-S.A.S NAGAR,05MT,3500,5593,27
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,JALLANDHAR CANTT-JALANDHAR,03MT,6000,7200,154
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,JALLANDHAR CANTT-JALANDHAR,05MT,7200,11506,154
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,BALACHAUR-SHAHID BHAGAT SINGH NAGAR,03MT,3500,5200,79
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,BALACHAUR-SHAHID BHAGAT SINGH NAGAR,05MT,5200,8310,79
01-01-2025,31-12-2025,UROO,ROORKEE,MUZAFFAR NAGAR-MUZAFFARNAGAR,03MT,3250,4150,63
01-01-2025,31-12-2025,UROO,ROORKEE,MUZAFFAR NAGAR-MUZAFFARNAGAR,05MT,4150,5700,63
01-01-2025,31-12-2025,UROO,ROORKEE,MUZAFFAR NAGAR-MUZAFFARNAGAR,09MT,5700,7300,63
01-01-2025,31-12-2025,UROO,ROORKEE,MUZAFFAR NAGAR-MUZAFFARNAGAR,15MT,7300,9300,63
01-01-2025,31-12-2025,UROO,ROORKEE,MUZAFFAR NAGAR-MUZAFFARNAGAR,20MT,9300,11155,63
01-01-2025,31-12-2025,UROO,ROORKEE,NAWAN SHAHAR-SHAHID BHAGAT SINGH NAGAR,09MT,9400,13100,242
01-01-2025,31-12-2025,UROO,ROORKEE,NAWAN SHAHAR-SHAHID BHAGAT SINGH NAGAR,15MT,13100,17100,242
01-01-2025,31-12-2025,UROO,ROORKEE,NAWAN SHAHAR-SHAHID BHAGAT SINGH NAGAR,20MT,17100,20100,242
01-01-2025,31-12-2025,UROO,ROORKEE,NAWAN SHAHAR-SHAHID BHAGAT SINGH NAGAR,24MT,20100,25125,242
01-01-2025,31-12-2025,USUR,SURAJPUR,KAPASHERA-SOUTH WEST DELHI,09MT,5700,9400,48
01-01-2025,31-12-2025,USUR,SURAJPUR,KAPASHERA-SOUTH WEST DELHI,15MT,9400,12527,48
01-01-2025,31-12-2025,USUR,SURAJPUR,SHAHDARA-SHAHDARA,09MT,5500,8900,37
01-01-2025,31-12-2025,USUR,SURAJPUR,SHAHDARA-SHAHDARA,15MT,8900,11861,37
01-01-2025,31-12-2025,USUR,SURAJPUR,GURGAON-GURUGRAM,09MT,9700,12500,61
01-01-2025,31-12-2025,USUR,SURAJPUR,GURGAON-GURUGRAM,15MT,12500,15300,61
01-01-2025,31-12-2025,USUR,SURAJPUR,GURGAON-GURUGRAM,20MT,15300,17200,61
01-01-2025,31-12-2025,USUR,SURAJPUR,GURGAON-GURUGRAM,24MT,17200,21500,61
