FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,DPAR,KALA AMB,ROHRU-SHIMLA,05MT,13400,21413,225
01-01-2025,31-12-2025,DIND,INDORE,MANAWAR-DHAR,03MT,4800,7250,140
01-01-2025,31-12-2025,DMUR,MURTHAL,ROHTAK-ROHTAK,03MT,3900,5850,62
01-01-2025,31-12-2025,DRAI,RAIPUR,PATNA-KORIYA,03MT,6450,10200,413
01-01-2025,31-12-2025,DIND,INDORE,MANAWAR-DHAR,05MT,7250,11586,140
01-01-2025,31-12-2025,DMUR,MURTHAL,ROHTAK-ROHTAK,05MT,5850,9348,62
01-01-2025,31-12-2025,DRAI,RAIPUR,PATNA-KORIYA,05MT,10200,16300,413
01-01-2025,31-12-2025,USIL,SILVASSA,MANCHAR-PUNE,09MT,20700,31200,342
01-01-2025,31-12-2025,DGWA,GWALIOR,RON-BHIND,03MT,4500,6800,122
01-01-2025,31-12-2025,USIL,SILVASSA,MANCHAR-PUNE,16MT,31200,37800,342
01-01-2025,31-12-2025,DGWA,GWALIOR,RON-BHIND,05MT,6800,10866,122
01-01-2025,31-12-2025,USIL,SILVASSA,MANCHAR-PUNE,21MT,37800,43000,342
01-01-2025,31-12-2025,UROO,ROORKEE,ROORKEE-HARIDWAR,03MT,1700,2400,15
01-01-2025,31-12-2025,USIL,SILVASSA,MANCHAR-PUNE,24MT,43000,53750,342
01-01-2025,31-12-2025,UROO,ROORKEE,ROORKEE-HARIDWAR,05MT,2400,2900,15
01-01-2025,31-12-2025,UROO,ROORKEE,ROORKEE-HARIDWAR,09MT,2900,4400,15
01-01-2025,31-12-2025,UGUW,GUWAHATI,PATNA-PATNA,24MT,45500,56875,855
01-01-2025,31-12-2025,UROO,ROORKEE,ROORKEE-HARIDWAR,15MT,4400,5864,15
01-01-2025,31-12-2025,UHOW,HOWRAH,PATNA-PATNA,16MT,38000,42000,595
01-01-2025,31-12-2025,DJAI,JAIPUR,MANDAWA-JHUNJHUNU,03MT,8000,12400,179
01-01-2025,31-12-2025,USUR,SURAJPUR,ROORKEE-HARIDWAR,20MT,18200,21400,196
01-01-2025,31-12-2025,DJAI,JAIPUR,MANDAWA-JHUNJHUNU,05MT,12400,19815,179
01-01-2025,31-12-2025,UHOW,HOWRAH,PATNA-PATNA,21MT,42000,47750,595
01-01-2025,31-12-2025,USUR,SURAJPUR,ROORKEE-HARIDWAR,24MT,21400,26750,196
01-01-2025,31-12-2025,UHOW,HOWRAH,PATNA-PATNA,25MT,47750,57300,595
01-01-2025,31-12-2025,UROO,ROORKEE,PATNA-PATNA,15MT,67700,90222,1311
01-01-2025,31-12-2025,DARN,AURANGABAD,PATODA-BEED,03MT,7900,11500,190
01-01-2025,31-12-2025,UROO,ROORKEE,ROPAR-RUPNAGAR,09MT,8300,11300,225
01-01-2025,31-12-2025,DARN,AURANGABAD,PATODA-BEED,05MT,11500,18300,190
01-01-2025,31-12-2025,UROO,ROORKEE,ROPAR-RUPNAGAR,15MT,11300,14800,225
