FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,TKNP,KANPUR,KANPUR-KANPUR,09MT,3800,5300,15
01-01-2025,31-12-2025,TGOV,GOVINDSAR,KISHTWAR-KISHTWAR,09MT,27500,45300,256
01-01-2025,31-12-2025,TKNP,KANPUR,KANPUR-KANPUR,15MT,5300,6300,15
01-01-2025,31-12-2025,TKNP,KANPUR,KANPUR-KANPUR,20MT,6300,7100,15
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,KITTUR-BELGAUM,03MT,8000,11900,250
01-01-2025,31-12-2025,TKNP,KANPUR,KANPUR-KANPUR,24MT,7100,8875,15
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,KITTUR-BELGAUM,05MT,11900,17800,250
01-01-2025,31-12-2025,USUR,SURAJPUR,KANPUR-KANPUR,09MT,24500,31700,447
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,KITTUR-BELGAUM,09MT,17800,31625,250
01-01-2025,31-12-2025,USUR,SURAJPUR,KANPUR-KANPUR,15MT,31700,40000,447
01-01-2025,31-12-2025,USUR,SURAJPUR,KANPUR-KANPUR,20MT,40000,44000,447
01-01-2025,31-12-2025,USUR,SURAJPUR,KANPUR-KANPUR,24MT,44000,55000,447
01-01-2025,31-12-2025,UGUW,GUWAHATI,KOKRAJHAR-KOKRAJHAR,09MT,15800,19800,212
01-01-2025,31-12-2025,UGUW,GUWAHATI,KOKRAJHAR-KOKRAJHAR,15MT,19800,26000,212
01-01-2025,31-12-2025,UGUW,GUWAHATI,KOKRAJHAR-KOKRAJHAR,21MT,26000,27800,212
01-01-2025,31-12-2025,UGUW,GUWAHATI,KOKRAJHAR-KOKRAJHAR,24MT,27800,34750,212
01-01-2025,31-12-2025,THAR,OKHLA,KAPASHERA-DELHI,03MT,2800,3400,23
01-01-2025,31-12-2025,USIL,SILVASSA,KOLHAPUR-KOLHAPUR,09MT,28500,41100,548
01-01-2025,31-12-2025,THAR,OKHLA,KAPASHERA-DELHI,05MT,3400,4200,23
01-01-2025,31-12-2025,USIL,SILVASSA,KOLHAPUR-KOLHAPUR,16MT,41100,52500,548
01-01-2025,31-12-2025,THAR,OKHLA,KAPASHERA-DELHI,09MT,4200,6500,23
01-01-2025,31-12-2025,USIL,SILVASSA,KOLHAPUR-KOLHAPUR,21MT,52500,56600,548
01-01-2025,31-12-2025,THAR,OKHLA,KAPASHERA-DELHI,15MT,6500,8662,23
01-01-2025,31-12-2025,USIL,SILVASSA,KOLHAPUR-KOLHAPUR,24MT,56600,70750,548
01-01-2025,31-12-2025,USUR,SURAJPUR,KAPASHERA-DELHI,09MT,5700,9400,48
01-01-2025,31-12-2025,USUR,SURAJPUR,KAPASHERA-DELHI,15MT,9400,12527,48
01-01-2025,31-12-2025,DARN,AURANGABAD,KOLHAR-AHMEDNAGAR,03MT,6000,8500,115
01-01-2025,31-12-2025,DARN,AURANGABAD,KOLHAR-AHMEDNAGAR,05MT,8500,13583,115
01-01-2025,31-12-2025,DARN,AURANGABAD,KOLHAR-AHMEDNAGAR,09MT,14000,24873,115
01-01-2025,31-12-2025,USIL,SILVASSA,KOLHAR-AHMEDNAGAR,09MT,18100,27200,250
