FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,DJAB,JABALPUR,NOWROZABAD-UMARIA,03MT,6000,8500,168
01-01-2025,31-12-2025,DJAB,JABALPUR,NOWROZABAD-UMARIA,05MT,8500,13583,168
01-01-2025,31-12-2025,UKAT,KATHUA,NOWSHERA-RAJOURI,09MT,16500,27000,239
01-01-2025,31-12-2025,TGOV,GOVINDSAR,NOWSHERA-RAJOURI,09MT,16500,27000,239
01-01-2025,31-12-2025,DCUT,CUTTACK,NUAPADA-ANGUL,03MT,4950,6900,154
01-01-2025,31-12-2025,DCUT,CUTTACK,NUAPADA-ANGUL,05MT,6900,11026,154
01-01-2025,31-12-2025,USUR,SURAJPUR,NUH-MEWAT,09MT,8900,11500,112
01-01-2025,31-12-2025,USUR,SURAJPUR,NUH-MEWAT,15MT,11500,15000,112
01-01-2025,31-12-2025,USUR,SURAJPUR,NUH-MEWAT,20MT,15000,16500,112
01-01-2025,31-12-2025,USUR,SURAJPUR,NUH-MEWAT,24MT,16500,20625,112
01-01-2025,31-12-2025,UHOW,HOWRAH,NUNIAGODA-WEST MEDINIPUR,03MT,4900,7000,71
01-01-2025,31-12-2025,UHOW,HOWRAH,NUNIAGODA-WEST MEDINIPUR,06MT,7000,9322,71
01-01-2025,31-12-2025,DPAR,KALA AMB,NURPUR-KANGRA,03MT,12000,13600,356
01-01-2025,31-12-2025,DPAR,KALA AMB,NURPUR-KANGRA,05MT,13600,21733,356
01-01-2025,31-12-2025,DVIJ,VIJAYAWADA,NUZVID-KRISHNA,01MT,2200,6578,46
01-01-2025,31-12-2025,THAR,OKHLA,OLD GOVINDPURA-EAST DELHI,03MT,2700,3200,20
01-01-2025,31-12-2025,THAR,OKHLA,OLD GOVINDPURA-EAST DELHI,05MT,3200,3800,20
01-01-2025,31-12-2025,THAR,OKHLA,OLD GOVINDPURA-EAST DELHI,09MT,3800,6100,20
01-01-2025,31-12-2025,THAR,OKHLA,OLD GOVINDPURA-EAST DELHI,15MT,6100,8129,20
01-01-2025,31-12-2025,USUR,SURAJPUR,OLD GOVINDPURA-EAST DELHI,09MT,5300,8600,34
01-01-2025,31-12-2025,USUR,SURAJPUR,OLD GOVINDPURA-EAST DELHI,15MT,8600,11461,34
01-01-2025,31-12-2025,USUR,SURAJPUR,ORAI-JALAUN,09MT,23500,31200,442
01-01-2025,31-12-2025,USUR,SURAJPUR,ORAI-JALAUN,15MT,31200,38400,442
01-01-2025,31-12-2025,USUR,SURAJPUR,ORAI-JALAUN,20MT,38400,43000,442
01-01-2025,31-12-2025,USUR,SURAJPUR,ORAI-JALAUN,24MT,43000,53750,442
01-01-2025,31-12-2025,DARN,AURANGABAD,OSMANBAD-OSMANABAD,03MT,8000,12000,225
01-01-2025,31-12-2025,DARN,AURANGABAD,OSMANBAD-OSMANABAD,05MT,12000,19176,225
01-01-2025,31-12-2025,DARN,AURANGABAD,OSMANBAD-OSMANABAD,09MT,20700,36777,225
01-01-2025,31-12-2025,DMUR,MURTHAL,PACHAGAON-GURGAON,03MT,5000,8000,109
01-01-2025,31-12-2025,DMUR,MURTHAL,PACHAGAON-GURGAON,05MT,8000,12784,109
