FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,DCUT,CUTTACK,MERAMANDALI-DHENKANAL,05MT,4800,7670,83
01-01-2025,31-12-2025,USIL,SILVASSA,SHUKRAWAR PETH SATARA-SATARA,21MT,42600,47000,424
01-01-2025,31-12-2025,USUR,SURAJPUR,RATH-HAMIRPUR,09MT,24400,31700,494
01-01-2025,31-12-2025,UHOW,HOWRAH,MERAMANDALI-DHENKANAL,09MT,20800,26800,462
01-01-2025,31-12-2025,USIL,SILVASSA,SHUKRAWAR PETH SATARA-SATARA,24MT,47000,58750,424
01-01-2025,31-12-2025,USUR,SURAJPUR,RATH-HAMIRPUR,15MT,31700,41000,494
01-01-2025,31-12-2025,UHOW,HOWRAH,MERAMANDALI-DHENKANAL,16MT,26800,35158,462
01-01-2025,31-12-2025,USUR,SURAJPUR,RATH-HAMIRPUR,20MT,41000,42000,494
01-01-2025,31-12-2025,DJAI,JAIPUR,MERTA CITY-NAGAUR,03MT,8500,12800,215
01-01-2025,31-12-2025,USUR,SURAJPUR,RATH-HAMIRPUR,24MT,42000,52500,494
01-01-2025,31-12-2025,USIL,SILVASSA,TUMSAR-BHANDARA,09MT,39500,51300,920
01-01-2025,31-12-2025,UGUW,GUWAHATI,SIBSAGAR-SIBSAGAR,09MT,24000,29000,386
01-01-2025,31-12-2025,DJAI,JAIPUR,MERTA CITY-NAGAUR,05MT,12800,20454,215
01-01-2025,31-12-2025,USIL,SILVASSA,TUMSAR-BHANDARA,16MT,51300,66200,920
01-01-2025,31-12-2025,UGUW,GUWAHATI,SIBSAGAR-SIBSAGAR,15MT,29000,38000,386
01-01-2025,31-12-2025,DBHI,BHIWANDI,MHARAL POST VARAP-THANE,03MT,5500,7800,16
01-01-2025,31-12-2025,USIL,SILVASSA,TUMSAR-BHANDARA,21MT,66200,74800,920
01-01-2025,31-12-2025,UGUW,GUWAHATI,SIBSAGAR-SIBSAGAR,21MT,38000,41000,386
01-01-2025,31-12-2025,DBHI,BHIWANDI,MHARAL POST VARAP-THANE,05MT,7800,12464,16
01-01-2025,31-12-2025,USIL,SILVASSA,TUMSAR-BHANDARA,24MT,74800,93500,920
01-01-2025,31-12-2025,USIL,SILVASSA,MHASA-THANE,09MT,16200,24500,204
01-01-2025,31-12-2025,UGUW,GUWAHATI,SIBSAGAR-SIBSAGAR,24MT,41000,51250,386
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,"SIDDAPUR-UTTAR KANNADA,SIDDAPUR-UTTARA KANNADA",03MT,9300,13800,348
01-01-2025,31-12-2025,USIL,SILVASSA,MHASA-THANE,16MT,24500,30000,204
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,"SIDDAPUR-UTTAR KANNADA,SIDDAPUR-UTTARA KANNADA",05MT,13800,19000,348
01-01-2025,31-12-2025,DIND,INDORE,RATLAM-RATLAM,03MT,5700,8500,150
01-01-2025,31-12-2025,USIL,SILVASSA,MHASA-THANE,21MT,30000,33300,204
01-01-2025,31-12-2025,DDHA,DHANBAD,TURKBAD-HAZARIBAG,03MT,4100,5700,102
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,"SIDDAPUR-UTTAR KANNADA,SIDDAPUR-UTTARA KANNADA",09MT,19000,33757,348
01-01-2025,31-12-2025,DIND,INDORE,RATLAM-RATLAM,05MT,8500,13583,150
