FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,TKNP,KANPUR,UNNAO-UNNAO,24MT,15900,19875,28
01-01-2025,31-12-2025,USUR,SURAJPUR,SILVASSA-SILVASSA,24MT,63700,79625,1355
01-01-2025,31-12-2025,THAR,OKHLA,MOLARBAND EXTN.-SOUTH DELHI,15MT,3900,5197,6
01-01-2025,31-12-2025,UROO,ROORKEE,SILVASSA-SILVASSA,25MT,66000,79200,1533
01-01-2025,31-12-2025,USUR,SURAJPUR,UNNAO-UNNAO,09MT,24400,31800,470
01-01-2025,31-12-2025,THAR,OKHLA,"MOLARBAND EXTN.,MOLARBAND EXT.-SOUTH DELHI",03MT,2050,2500,6
01-01-2025,31-12-2025,UROO,ROORKEE,SILVASSA-SILVASSA,24MT,66000,82500,1533
01-01-2025,31-12-2025,USUR,SURAJPUR,UNNAO-UNNAO,15MT,31800,40400,470
01-01-2025,31-12-2025,THAR,OKHLA,"MOLARBAND EXTN.,MOLARBAND EXT.-SOUTH DELHI",05MT,2500,3000,6
01-01-2025,31-12-2025,UROO,ROORKEE,SILVASSA-SILVASSA,15MT,50800,67699,1533
01-01-2025,31-12-2025,USUR,SURAJPUR,UNNAO-UNNAO,20MT,40400,44500,470
01-01-2025,31-12-2025,THAR,OKHLA,"MOLARBAND EXTN.,MOLARBAND EXT.-SOUTH DELHI",09MT,3000,3900,6
01-01-2025,31-12-2025,DDHA,DHANBAD,SIMARIA-Chatra,03MT,6400,10200,174
01-01-2025,31-12-2025,USUR,SURAJPUR,UNNAO-UNNAO,24MT,44500,55625,470
01-01-2025,31-12-2025,THAR,OKHLA,"MOLARBAND EXTN.,MOLARBAND EXT.-SOUTH DELHI",15MT,3900,5197,6
01-01-2025,31-12-2025,DDHA,DHANBAD,SIMARIA-Chatra,05MT,10200,16300,174
01-01-2025,31-12-2025,UHOW,HOWRAH,SIMARIA-CHATRA,09MT,22500,25500,444
01-01-2025,31-12-2025,UHOW,HOWRAH,SIMARIA-CHATRA,16MT,25500,31000,444
01-01-2025,31-12-2025,UROO,ROORKEE,MORADABAD-MORADABAD,09MT,13500,17000,255
01-01-2025,31-12-2025,UHOW,HOWRAH,SIMARIA-CHATRA,21MT,31000,35000,444
01-01-2025,31-12-2025,UROO,ROORKEE,MORADABAD-MORADABAD,15MT,17000,21900,255
01-01-2025,31-12-2025,DRAI,RAIPUR,UPARWAH-RAJNANDGAON,03MT,4200,5000,70
01-01-2025,31-12-2025,UHOW,HOWRAH,SIMARIA-CHATRA,25MT,35000,42000,444
01-01-2025,31-12-2025,UROO,ROORKEE,MORADABAD-MORADABAD,20MT,21900,26269,255
01-01-2025,31-12-2025,DDHA,DHANBAD,SIMARIA-CHATRA,03MT,6400,10200,174
01-01-2025,31-12-2025,DRAI,RAIPUR,UPARWAH-RAJNANDGAON,05MT,5000,7990,70
01-01-2025,31-12-2025,UHOW,HOWRAH,UPPER BAZAR-RANCHI,09MT,21200,23500,369
01-01-2025,31-12-2025,DDHA,DHANBAD,SIMARIA-CHATRA,05MT,10200,16300,174
01-01-2025,31-12-2025,USUR,SURAJPUR,MORADABAD-MORADABAD,03MT,6400,9500,159
01-01-2025,31-12-2025,UHOW,HOWRAH,UPPER BAZAR-RANCHI,16MT,23500,29500,369
