FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,UHOW,HOWRAH,MASJIDBATI-SOUTH 24 PARGANAS,06MT,9400,12518,135
01-01-2025,31-12-2025,DHYD,HYDERABAD,HYDERABAD-HYDERABAD,03MT,3400,5400,32
01-01-2025,31-12-2025,DHYD,HYDERABAD,HYDERABAD-HYDERABAD,05MT,5400,8629,32
01-01-2025,31-12-2025,DJAI,JAIPUR,SRI GANGANAGAR-SRI GANGANAGAR,03MT,10200,15700,451
01-01-2025,31-12-2025,DUDA,UDAIPUR,CHHOTISADRI-PRATAPGARH,03MT,6000,9000,165
01-01-2025,31-12-2025,DUDA,UDAIPUR,CHHOTISADRI-PRATAPGARH,05MT,9000,14382,165
01-01-2025,31-12-2025,DGWA,GWALIOR,SEONDHA-DATIA,03MT,4500,6800,120
01-01-2025,31-12-2025,DGWA,GWALIOR,SEONDHA-DATIA,05MT,6800,10866,120
01-01-2025,31-12-2025,DJAI,JAIPUR,ISLAMPUR-JHUNJHUNU,03MT,8100,12800,195
01-01-2025,31-12-2025,DJAI,JAIPUR,ISLAMPUR-JHUNJHUNU,05MT,12800,20454,195
01-01-2025,31-12-2025,UUJJ,UJJAIN,DALOUDA-MANDSAUR,03MT,6300,8500,160
01-01-2025,31-12-2025,UUJJ,UJJAIN,DALOUDA-MANDSAUR,05MT,8500,13100,160
01-01-2025,31-12-2025,UUJJ,UJJAIN,DALOUDA-MANDSAUR,09MT,13100,17100,160
01-01-2025,31-12-2025,UUJJ,UJJAIN,DALOUDA-MANDSAUR,16MT,17100,19500,160
01-01-2025,31-12-2025,UUJJ,UJJAIN,DALOUDA-MANDSAUR,21MT,19500,21800,160
01-01-2025,31-12-2025,UUJJ,UJJAIN,DALOUDA-MANDSAUR,24MT,21800,27250,160
01-01-2025,31-12-2025,DJAI,JAIPUR,JAISALMER-JAISALMER,03MT,12400,19800,680
01-01-2025,31-12-2025,DJAI,JAIPUR,JAISALMER-JAISALMER,05MT,19800,31640,680
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,NANGAL-RUPNAGAR,03MT,4500,6700,112
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,NANGAL-RUPNAGAR,05MT,6700,10707,112
01-01-2025,31-12-2025,DMUR,MURTHAL,ATELI MANDI-MAHENDRAGARH,03MT,5200,8550,175
01-01-2025,31-12-2025,DMUR,MURTHAL,ATELI MANDI-MAHENDRAGARH,05MT,8550,13663,175
01-01-2025,31-12-2025,DPUR,GULAB BAGH,SONVARSHA GHAT-KHAGARIA,03MT,5600,8200,144
01-01-2025,31-12-2025,DPUR,GULAB BAGH,SONVARSHA GHAT-KHAGARIA,05MT,8200,11000,144
01-01-2025,31-12-2025,DPUR,GULAB BAGH,SONVARSHA GHAT-KHAGARIA,09MT,11000,19543,144
01-01-2025,31-12-2025,DJAL,JALPAIGURI,SILIGURI-DARJEELING,03MT,2800,4657,10
01-01-2025,31-12-2025,DJAL,JALPAIGURI,SILIGURI-DARJEELING,06MT,5500,7324,10
01-01-2025,31-12-2025,DAHM,AHMEDABAD,GODHRA-PANCHMAHALS,03MT,7500,9200,132
01-01-2025,31-12-2025,DAHM,AHMEDABAD,GODHRA-PANCHMAHALS,05MT,9200,14702,132
01-01-2025,31-12-2025,DJAI,JAIPUR,SHRI BALAJI-NAGAUR,03MT,10100,15200,328
