FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,UROO,ROORKEE,KALA AAM-BULANDSHAHR,09MT,9500,13900,217
01-01-2025,31-12-2025,UROO,ROORKEE,KALA AAM-BULANDSHAHR,15MT,13900,18000,217
01-01-2025,31-12-2025,UROO,ROORKEE,KALA AAM-BULANDSHAHR,20MT,18000,21591,217
01-01-2025,31-12-2025,UROO,ROORKEE,RAYA-MATHURA,09MT,13000,20000,331
01-01-2025,31-12-2025,UROO,ROORKEE,RAYA-MATHURA,15MT,20000,23000,331
01-01-2025,31-12-2025,UROO,ROORKEE,RAYA-MATHURA,20MT,23000,27589,331
01-01-2025,31-12-2025,UROO,ROORKEE,BAMNAULI-MEERUT,03MT,4100,5400,121
01-01-2025,31-12-2025,UROO,ROORKEE,BAMNAULI-MEERUT,05MT,5400,7900,121
01-01-2025,31-12-2025,UROO,ROORKEE,BAMNAULI-MEERUT,09MT,7900,9600,121
01-01-2025,31-12-2025,UROO,ROORKEE,BAMNAULI-MEERUT,15MT,9600,11600,121
01-01-2025,31-12-2025,UROO,ROORKEE,BAMNAULI-MEERUT,20MT,11600,13914,121
01-01-2025,31-12-2025,USIL,SILVASSA,SELAMBA-NARMADA,03MT,8400,10000,234
01-01-2025,31-12-2025,USIL,SILVASSA,SELAMBA-NARMADA,05MT,10000,12500,234
01-01-2025,31-12-2025,USIL,SILVASSA,SELAMBA-NARMADA,09MT,12500,14500,234
01-01-2025,31-12-2025,USIL,SILVASSA,SELAMBA-NARMADA,16MT,14500,19022,234
01-01-2025,31-12-2025,UROO,ROORKEE,KAKORI-LUCKNOW,09MT,26800,37300,691
01-01-2025,31-12-2025,UROO,ROORKEE,KAKORI-LUCKNOW,15MT,37300,44900,691
01-01-2025,31-12-2025,UROO,ROORKEE,KAKORI-LUCKNOW,20MT,44900,53858,691
01-01-2025,31-12-2025,DRAI,RAIPUR,SEJBAHAR-RAIPUR,03MT,1800,2400,15
01-01-2025,31-12-2025,DRAI,RAIPUR,SEJBAHAR-RAIPUR,05MT,2400,3835,15
01-01-2025,31-12-2025,DRAI,RAIPUR,CHIRMIRI-KOREA,03MT,6450,10000,287
01-01-2025,31-12-2025,DRAI,RAIPUR,CHIRMIRI-KOREA,05MT,10000,15980,287
01-01-2025,31-12-2025,DRAI,RAIPUR,DONDI LOHARA-DURG,03MT,4500,6800,109
01-01-2025,31-12-2025,DRAI,RAIPUR,DONDI LOHARA-DURG,05MT,6800,10866,109
01-01-2025,31-12-2025,DJAB,JABALPUR,SHAH NAGAR-PANNA,03MT,5500,7600,120
01-01-2025,31-12-2025,DJAB,JABALPUR,SHAH NAGAR-PANNA,05MT,7600,12145,120
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,KOTTUR-BALLARI,03MT,8300,11900,265
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,KOTTUR-BALLARI,05MT,11900,17800,265
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,KOTTUR-BALLARI,09MT,17800,31625,265
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,KURUGODU-BALLARI,01MT,6800,20332,250
