FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,UUJJ,UJJAIN,KURUD-DHAMTARI,30MT,72476,72476,840
01-01-2025,31-12-2025,UUJJ,UJJAIN,MAHASAMUND-MAHASAMUND,30MT,77474,77474,880
01-01-2025,31-12-2025,UUJJ,UJJAIN,MANENDRAGARH-KOREA,30MT,72476,72476,800
01-01-2025,31-12-2025,UUJJ,UJJAIN,NAWAPARA-RAIPUR,30MT,77474,77474,850
01-01-2025,31-12-2025,UUJJ,UJJAIN,PATHALGAON-JASHPUR,30MT,81223,81223,1000
01-01-2025,31-12-2025,UUJJ,UJJAIN,PINKAPAR-BALOD,30MT,72476,72476,750
01-01-2025,31-12-2025,UUJJ,UJJAIN,RAIPUR-RAIPUR,30MT,68727,68727,830
01-01-2025,31-12-2025,UUJJ,UJJAIN,RAJNANDGAON-RAJNANDGAON,30MT,72476,72476,730
01-01-2025,31-12-2025,UUJJ,UJJAIN,SARSIWA-BALODA BAZAR,30MT,77474,77474,950
01-01-2025,31-12-2025,UUJJ,UJJAIN,SHEORINARAYAN-JANJGIR-CHAMPA,30MT,77474,77474,900
01-01-2025,31-12-2025,UUJJ,UJJAIN,SINGHANPUR-MAHASAMUND,30MT,81223,81223,960
01-01-2025,31-12-2025,UUJJ,UJJAIN,SITAPUR-SURGUJA,30MT,81223,81223,960
01-01-2025,31-12-2025,UUJJ,UJJAIN,SUKMA-SUKMA,30MT,81223,81223,1120
01-01-2025,31-12-2025,UUJJ,UJJAIN,SURAJPUR-SURAJPUR,30MT,77474,77474,880
01-01-2025,31-12-2025,UUJJ,UJJAIN,TAKHATPUR-BILASPUR,30MT,72476,72476,770
01-01-2025,31-12-2025,UUJJ,UJJAIN,ACHALPUR-AMRAVATI,30MT,50608,50608,400
01-01-2025,31-12-2025,UUJJ,UJJAIN,AKOLA-AKOLA,30MT,50608,50608,400
01-01-2025,31-12-2025,UUJJ,UJJAIN,AKOT-AKOLA,30MT,50608,50608,380
01-01-2025,31-12-2025,UUJJ,UJJAIN,AKOT KOSARA-BHANDARA,30MT,50608,50608,380
01-01-2025,31-12-2025,UUJJ,UJJAIN,ALLAPALLI-GADCHIROLI,30MT,73101,73101,790
01-01-2025,31-12-2025,UUJJ,UJJAIN,AMRAVATI-AMRAVATI,30MT,50608,50608,400
01-01-2025,31-12-2025,UUJJ,UJJAIN,ARNI-YAVATMAL,30MT,56856,56856,540
01-01-2025,31-12-2025,UUJJ,UJJAIN,ARVI-WARDHA,30MT,56856,56856,500
01-01-2025,31-12-2025,UUJJ,UJJAIN,ASHTI-GADCHIROLI,30MT,73101,73101,740
01-01-2025,31-12-2025,UUJJ,UJJAIN,ASHTI-WARDHA,30MT,73101,73101,480
01-01-2025,31-12-2025,UUJJ,UJJAIN,BALLARPUR-CHANDRAPUR,30MT,70601,70601,692
01-01-2025,31-12-2025,UUJJ,UJJAIN,BASMAT-HINGOLI,30MT,59355,59355,560
01-01-2025,31-12-2025,UUJJ,UJJAIN,BHADRAWATI-CHANDRAPUR,30MT,70601,70601,670
01-01-2025,31-12-2025,UUJJ,UJJAIN,BHANDARA-BHANDARA,30MT,60605,60605,600
01-01-2025,31-12-2025,UUJJ,UJJAIN,BHILGAON-NAGPUR,30MT,56856,56856,530
