FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,USIL,SILVASSA,RUI DHOKI-OSMANABAD,24MT,58200,72750,580
01-01-2025,31-12-2025,USUR,SURAJPUR,PAYAGPUR-BAHRAICH,20MT,49800,58800,671
01-01-2025,31-12-2025,USUR,SURAJPUR,MANDI DHANAURA-AMROHA,05MT,9200,10000,124
01-01-2025,31-12-2025,USUR,SURAJPUR,PAYAGPUR-BAHRAICH,24MT,58800,73500,671
01-01-2025,31-12-2025,USUR,SURAJPUR,MANDI DHANAURA-AMROHA,09MT,10000,12650,124
01-01-2025,31-12-2025,UHOW,HOWRAH,RUKESHPUR-HOOGHLY,03MT,5000,7000,75
01-01-2025,31-12-2025,USUR,SURAJPUR,MANDI DHANAURA-AMROHA,15MT,12650,15700,124
01-01-2025,31-12-2025,UHOW,HOWRAH,RUKESHPUR-HOOGHLY,06MT,7000,9322,75
01-01-2025,31-12-2025,USUR,SURAJPUR,MANDI DHANAURA-AMROHA,20MT,15700,18832,124
01-01-2025,31-12-2025,DUDA,UDAIPUR,PAYRA-UDAIPUR,03MT,5200,7700,72
01-01-2025,31-12-2025,DUDA,UDAIPUR,PAYRA-UDAIPUR,05MT,7700,12305,72
01-01-2025,31-12-2025,DROO,YAMUNA NAGAR,PEHOWA-KURUKSHETRA,03MT,3850,5700,80
01-01-2025,31-12-2025,DROO,YAMUNA NAGAR,PEHOWA-KURUKSHETRA,05MT,5700,9109,80
01-01-2025,31-12-2025,DBHI,BHIWANDI,PEN-RAIGAD,03MT,8100,10500,76
01-01-2025,31-12-2025,UROO,ROORKEE,MANDI GOBINDGARH-FATEHGARH SAHIB,09MT,8700,12800,182
01-01-2025,31-12-2025,UROO,ROORKEE,MANDI GOBINDGARH-FATEHGARH SAHIB,15MT,12800,16700,182
01-01-2025,31-12-2025,DBHI,BHIWANDI,PEN-RAIGAD,05MT,10500,16779,76
01-01-2025,31-12-2025,USIL,SILVASSA,PEN-RAIGAD,09MT,16800,26500,235
01-01-2025,31-12-2025,UROO,ROORKEE,MANDI GOBINDGARH-FATEHGARH SAHIB,20MT,16700,19800,182
01-01-2025,31-12-2025,USIL,SILVASSA,PEN-RAIGAD,16MT,26500,33000,235
01-01-2025,31-12-2025,UROO,ROORKEE,MANDI GOBINDGARH-FATEHGARH SAHIB,24MT,19800,24750,182
01-01-2025,31-12-2025,UHOW,HOWRAH,RUPRA ROAD-RUPRA ROAD,09MT,27300,35500,744
01-01-2025,31-12-2025,USIL,SILVASSA,PEN-RAIGAD,21MT,33000,36500,235
01-01-2025,31-12-2025,UHOW,HOWRAH,RUPRA ROAD-RUPRA ROAD,16MT,35500,46572,744
01-01-2025,31-12-2025,USIL,SILVASSA,PEN-RAIGAD,24MT,36500,45625,235
01-01-2025,31-12-2025,DGWA,GWALIOR,SABALGARH-MORENA,03MT,4500,6500,97
01-01-2025,31-12-2025,DGWA,GWALIOR,SABALGARH-MORENA,05MT,6500,10387,97
01-01-2025,31-12-2025,UROO,ROORKEE,MANDI GOBINDGARH-FATEHGARH SAHIB,25MT,19800,23760,182
01-01-2025,31-12-2025,DROO,YAMUNA NAGAR,SADHAURA-YAMUNANAGAR,03MT,2650,4000,30
01-01-2025,31-12-2025,UROO,ROORKEE,MANDI LADUKA-FAZILKA,09MT,12300,17400,458
