FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,USIL,SILVASSA,DEONI-LATUR,16MT,44100,56000,698
01-01-2025,31-12-2025,USIL,SILVASSA,DEONI-LATUR,21MT,56000,62000,698
01-01-2025,31-12-2025,USIL,SILVASSA,DEONI-LATUR,24MT,62000,77500,698
01-01-2025,31-12-2025,USUR,SURAJPUR,DEORIA-DEORIA,09MT,31800,46450,828
01-01-2025,31-12-2025,USUR,SURAJPUR,DEORIA-DEORIA,15MT,46450,56100,828
01-01-2025,31-12-2025,USUR,SURAJPUR,DEORIA-DEORIA,20MT,56100,62500,828
01-01-2025,31-12-2025,USUR,SURAJPUR,DEORIA-DEORIA,24MT,62500,78125,828
01-01-2025,31-12-2025,DJAB,JABALPUR,DEOSAR-SINGRAULI,03MT,9800,14000,390
01-01-2025,31-12-2025,DJAB,JABALPUR,DEOSAR-SINGRAULI,05MT,14000,22372,390
01-01-2025,31-12-2025,DIND,INDORE,DEPALPUR-INDORE,03MT,4050,6000,118
01-01-2025,31-12-2025,DIND,INDORE,DEPALPUR-INDORE,05MT,6000,9588,118
01-01-2025,31-12-2025,UROO,ROORKEE,DERABASSI-SAS NAGAR,09MT,7600,11100,149
01-01-2025,31-12-2025,UROO,ROORKEE,DERABASSI-SAS NAGAR,15MT,11100,14700,149
01-01-2025,31-12-2025,UROO,ROORKEE,DERABASSI-SAS NAGAR,20MT,14700,17100,149
01-01-2025,31-12-2025,UROO,ROORKEE,DERABASSI-SAS NAGAR,24MT,17100,21375,149
01-01-2025,31-12-2025,UROO,ROORKEE,DERABASSI-SAS NAGAR,25MT,17100,20520,149
01-01-2025,31-12-2025,UGUW,GUWAHATI,DERGAON-Golaghat,03MT,11500,14000,312
01-01-2025,31-12-2025,UGUW,GUWAHATI,DERGAON-Golaghat,05MT,14000,22372,312
01-01-2025,31-12-2025,UGUW,GUWAHATI,"DERGAON,DERGAON-GOLAGHAT",03MT,11500,14000,312
01-01-2025,31-12-2025,UGUW,GUWAHATI,"DERGAON,DERGAON-GOLAGHAT",05MT,14000,22372,312
01-01-2025,31-12-2025,UROO,ROORKEE,DERWA-PRATAPGARH,09MT,30500,43500,865
01-01-2025,31-12-2025,UROO,ROORKEE,DERWA-PRATAPGARH,15MT,43500,52000,865
01-01-2025,31-12-2025,UROO,ROORKEE,DERWA-PRATAPGARH,20MT,52000,62374,865
01-01-2025,31-12-2025,TKNP,KANPUR,DERWA-PRATAPGARH,09MT,11000,17500,219
01-01-2025,31-12-2025,TKNP,KANPUR,DERWA-PRATAPGARH,15MT,17500,23000,219
01-01-2025,31-12-2025,TKNP,KANPUR,DERWA-PRATAPGARH,20MT,23000,27000,219
01-01-2025,31-12-2025,TKNP,KANPUR,DERWA-PRATAPGARH,24MT,27000,33750,219
01-01-2025,31-12-2025,USUR,SURAJPUR,DERWA-PRATAPGARH,09MT,28100,40900,652
01-01-2025,31-12-2025,USUR,SURAJPUR,DERWA-PRATAPGARH,15MT,40900,50100,652
01-01-2025,31-12-2025,USUR,SURAJPUR,DERWA-PRATAPGARH,20MT,50100,57000,652
