FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,AUR-SHAHID BHAGAT SINGH NAGAR,05MT,5500,8789,97
01-01-2025,31-12-2025,UUJJ,UJJAIN,SUSNER-SHAJAPUR,09MT,11500,14000,121
01-01-2025,31-12-2025,UUJJ,UJJAIN,SUSNER-SHAJAPUR,16MT,14000,16500,121
01-01-2025,31-12-2025,UUJJ,UJJAIN,SUSNER-SHAJAPUR,21MT,16500,18000,121
01-01-2025,31-12-2025,UUJJ,UJJAIN,SUSNER-SHAJAPUR,24MT,18000,22500,121
01-01-2025,31-12-2025,UUJJ,UJJAIN,SOHAGPUR-SHAHDOL,09MT,35500,39500,714
01-01-2025,31-12-2025,UUJJ,UJJAIN,SOHAGPUR-SHAHDOL,16MT,39500,43500,714
01-01-2025,31-12-2025,UUJJ,UJJAIN,SOHAGPUR-SHAHDOL,21MT,43500,46500,714
01-01-2025,31-12-2025,UUJJ,UJJAIN,SOHAGPUR-SHAHDOL,24MT,46500,58125,714
01-01-2025,31-12-2025,UUJJ,UJJAIN,BASODA-VIDISHA,09MT,15100,20500,277
01-01-2025,31-12-2025,UUJJ,UJJAIN,BASODA-VIDISHA,16MT,20500,24500,277
01-01-2025,31-12-2025,UUJJ,UJJAIN,BASODA-VIDISHA,21MT,24500,27000,277
01-01-2025,31-12-2025,UUJJ,UJJAIN,BASODA-VIDISHA,24MT,27000,33750,277
01-01-2025,31-12-2025,UUJJ,UJJAIN,KHIRKIYA-HARDA,03MT,9900,11100,230
01-01-2025,31-12-2025,UUJJ,UJJAIN,KHIRKIYA-HARDA,05MT,11100,17738,230
01-01-2025,31-12-2025,UUJJ,UJJAIN,WARUD-AMRAVATI,09MT,26500,31500,435
01-01-2025,31-12-2025,UUJJ,UJJAIN,WARUD-AMRAVATI,16MT,31500,36500,435
01-01-2025,31-12-2025,UUJJ,UJJAIN,WARUD-AMRAVATI,21MT,36500,40500,435
01-01-2025,31-12-2025,UUJJ,UJJAIN,WARUD-AMRAVATI,24MT,40500,50625,435
01-01-2025,31-12-2025,USUR,SURAJPUR,RENUKOOT-SONBHADRA,09MT,30600,44800,914
01-01-2025,31-12-2025,USUR,SURAJPUR,RENUKOOT-SONBHADRA,15MT,44800,55200,914
01-01-2025,31-12-2025,USUR,SURAJPUR,RENUKOOT-SONBHADRA,20MT,55200,63100,914
01-01-2025,31-12-2025,USUR,SURAJPUR,RENUKOOT-SONBHADRA,24MT,63100,78875,914
01-01-2025,31-12-2025,DCUT,CUTTACK,UCHADIA-BHADRAK,03MT,4800,7100,135
01-01-2025,31-12-2025,DCUT,CUTTACK,UCHADIA-BHADRAK,05MT,7100,11346,135
01-01-2025,31-12-2025,DCUT,CUTTACK,SARTOLA-BHADRAK,03MT,4200,5000,88
01-01-2025,31-12-2025,DCUT,CUTTACK,SARTOLA-BHADRAK,05MT,5000,7990,88
01-01-2025,31-12-2025,UROO,ROORKEE,JOSHIMATH-CHAMOLI,09MT,21500,35000,312
01-01-2025,31-12-2025,UROO,ROORKEE,JOSHIMATH-CHAMOLI,15MT,35000,46643,312
01-01-2025,31-12-2025,UROO,ROORKEE,KHATIMA-UDHAM SINGH NAGAR,09MT,14500,17500,313
