FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,"UKAT,TGOV","KATHUA,GOVINDSAR",JAMMU-JAMMU,05MT,5000,8650,87
01-01-2025,31-12-2025,"UKAT,TGOV","KATHUA,GOVINDSAR",KALAKOTE-RAJOURI,05MT,12100,19336,267
01-01-2025,31-12-2025,"UKAT,TGOV","KATHUA,GOVINDSAR",KANGRAIL-JAMMU,05MT,5400,8629,91
01-01-2025,31-12-2025,"UKAT,TGOV","KATHUA,GOVINDSAR",KATHUA-KATHUA,05MT,1250,2300,7
01-01-2025,31-12-2025,"UKAT,TGOV","KATHUA,GOVINDSAR",KHOUR-JAMMU,05MT,7300,11665,135
01-01-2025,31-12-2025,"UKAT,TGOV","KATHUA,GOVINDSAR",LATHOONG-POONCH,05MT,16600,25800,350
01-01-2025,31-12-2025,"UKAT,TGOV","KATHUA,GOVINDSAR",MANDI-POONCH,05MT,16600,25800,350
01-01-2025,31-12-2025,"UKAT,TGOV","KATHUA,GOVINDSAR",MANWAL-UDHAMPUR,05MT,5100,8150,101
01-01-2025,31-12-2025,"UKAT,TGOV","KATHUA,GOVINDSAR",MARH-JAMMU,05MT,5900,8650,120
01-01-2025,31-12-2025,"UKAT,TGOV","KATHUA,GOVINDSAR",MENDHAR-POONCH,05MT,16600,25800,303
01-01-2025,31-12-2025,"UKAT,TGOV","KATHUA,GOVINDSAR",MIRAN SAHIB-JAMMU,05MT,5400,8629,80
01-01-2025,31-12-2025,"UKAT,TGOV","KATHUA,GOVINDSAR",NAGROTA-JAMMU,05MT,5900,9428,95
01-01-2025,31-12-2025,"UKAT,TGOV","KATHUA,GOVINDSAR",NOWSHERA-RAJOURI,05MT,11800,16500,239
01-01-2025,31-12-2025,"UKAT,TGOV","KATHUA,GOVINDSAR",PALOURA-JAMMU,05MT,5100,8650,85
01-01-2025,31-12-2025,"UKAT,TGOV","KATHUA,GOVINDSAR",PHINTER-KATHUA,05MT,4900,7830,73
01-01-2025,31-12-2025,"UKAT,TGOV","KATHUA,GOVINDSAR",POONCH-POONCH,05MT,16600,25800,327
01-01-2025,31-12-2025,"UKAT,TGOV","KATHUA,GOVINDSAR",R.S.PURA-JAMMU,05MT,4900,8450,92
01-01-2025,31-12-2025,"UKAT,TGOV","KATHUA,GOVINDSAR",RAJOURI-RAJOURI,05MT,12300,19200,269
01-01-2025,31-12-2025,"UKAT,TGOV","KATHUA,GOVINDSAR",RAMGARH-SAMBA,05MT,3900,6232,63
01-01-2025,31-12-2025,"UKAT,TGOV","KATHUA,GOVINDSAR",RAMNAGAR-REASI,05MT,7900,12624,170
01-01-2025,31-12-2025,"UKAT,TGOV","KATHUA,GOVINDSAR",REASI-UDHAMPUR,05MT,9100,13000,164
01-01-2025,31-12-2025,"UKAT,TGOV","KATHUA,GOVINDSAR",SALEHAR-JAMMU,05MT,5300,8469,84
01-01-2025,31-12-2025,"UKAT,TGOV","KATHUA,GOVINDSAR",SAMBA-SAMBA,05MT,3300,5500,46
01-01-2025,31-12-2025,"UKAT,TGOV","KATHUA,GOVINDSAR",SARNA MOORI-REASI,05MT,7600,12145,129
01-01-2025,31-12-2025,"UKAT,TGOV","KATHUA,GOVINDSAR",SARORE-JAMMU,05MT,4800,7450,71
01-01-2025,31-12-2025,"UKAT,TGOV","KATHUA,GOVINDSAR",SATHRA-POONCH,05MT,16600,26527,350
01-01-2025,31-12-2025,"UKAT,TGOV","KATHUA,GOVINDSAR",SERI-RAJOURI,05MT,12100,19336,239
01-01-2025,31-12-2025,"UKAT,TGOV","KATHUA,GOVINDSAR",SUNDERBANI-RAJOURI,05MT,9300,13100,174
01-01-2025,31-12-2025,"UKAT,TGOV","KATHUA,GOVINDSAR",SURANKOTE-POONCH,05MT,16600,25800,301
01-01-2025,31-12-2025,"UKAT,TGOV","KATHUA,GOVINDSAR",SWANKA MORE-SAMBA,05MT,3900,6232,58
