FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,USIL,SILVASSA,DEDIDAPADA-NARMADA,03MT,7800,9300,222
01-01-2025,31-12-2025,USIL,SILVASSA,DEDIDAPADA-NARMADA,05MT,9300,11600,222
01-01-2025,31-12-2025,USIL,SILVASSA,DEDIDAPADA-NARMADA,09MT,11600,13500,222
01-01-2025,31-12-2025,USIL,SILVASSA,DEDIDAPADA-NARMADA,16MT,13500,17710,222
01-01-2025,31-12-2025,DAHM,AHMEDABAD,DEESA-BANASKANTHA,03MT,7200,9500,224
01-01-2025,31-12-2025,DAHM,AHMEDABAD,DEESA-BANASKANTHA,05MT,9500,15181,224
01-01-2025,31-12-2025,DJAI,JAIPUR,DEGANA-NAGAUR,03MT,8500,12800,209
01-01-2025,31-12-2025,DJAI,JAIPUR,DEGANA-NAGAUR,05MT,12800,20454,209
01-01-2025,31-12-2025,USIL,SILVASSA,DEGLOOR-NANDED,09MT,35200,48100,809
01-01-2025,31-12-2025,USIL,SILVASSA,DEGLOOR-NANDED,16MT,48100,60800,809
01-01-2025,31-12-2025,USIL,SILVASSA,DEGLOOR-NANDED,21MT,60800,68600,809
01-01-2025,31-12-2025,USIL,SILVASSA,DEGLOOR-NANDED,24MT,68600,85750,809
01-01-2025,31-12-2025,DPAR,KALA AMB,DEHRA-KANGRA,03MT,10600,13400,246
01-01-2025,31-12-2025,DPAR,KALA AMB,DEHRA-KANGRA,05MT,13400,21413,246
01-01-2025,31-12-2025,UROO,ROORKEE,DEHRADUN-DEHRADUN,03MT,3200,3900,52
01-01-2025,31-12-2025,UROO,ROORKEE,DEHRADUN-DEHRADUN,05MT,3900,6232,52
01-01-2025,31-12-2025,UROO,ROORKEE,DEHRADUN-DEHRADUN,09MT,5800,7900,52
01-01-2025,31-12-2025,UROO,ROORKEE,DEHRADUN-DEHRADUN,15MT,7900,10528,52
01-01-2025,31-12-2025,UROO,ROORKEE,DEHRADUN-DEHRADUN,25MT,13000,15600,61
01-01-2025,31-12-2025,UROO,ROORKEE,DEHRADUN-DEHRADUN,20MT,10900,13000,61
01-01-2025,31-12-2025,UROO,ROORKEE,DEHRADUN-DEHRADUN,24MT,13000,16250,61
01-01-2025,31-12-2025,THAR,OKHLA,DELHI CANT-DELHI,03MT,2700,3200,21
01-01-2025,31-12-2025,THAR,OKHLA,DELHI CANT-DELHI,05MT,3200,3800,21
01-01-2025,31-12-2025,THAR,OKHLA,DELHI CANT-DELHI,09MT,3800,6100,21
01-01-2025,31-12-2025,THAR,OKHLA,DELHI CANT-DELHI,15MT,6100,8129,21
01-01-2025,31-12-2025,USUR,SURAJPUR,DELHI CANT-WEST DELHI,09MT,5600,8900,44
01-01-2025,31-12-2025,USUR,SURAJPUR,DELHI CANT-WEST DELHI,15MT,8900,11861,44
01-01-2025,31-12-2025,THAR,OKHLA,DELHI CANTT-DELHI,03MT,2700,3200,21
01-01-2025,31-12-2025,THAR,OKHLA,DELHI CANTT-DELHI,05MT,3200,3800,21
01-01-2025,31-12-2025,THAR,OKHLA,DELHI CANTT-DELHI,09MT,3800,6100,21
