FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,USUR,SURAJPUR,FIROZABAD-FIROZABAD,09MT,12300,16350,205
01-01-2025,31-12-2025,USUR,SURAJPUR,FIROZABAD-FIROZABAD,15MT,16350,20800,205
01-01-2025,31-12-2025,USUR,SURAJPUR,FIROZABAD-FIROZABAD,20MT,20800,24950,205
01-01-2025,31-12-2025,UROO,ROORKEE,FIROZPUR CANTT-FEROZPUR,09MT,11000,16800,394
01-01-2025,31-12-2025,UROO,ROORKEE,FIROZPUR CANTT-FEROZPUR,15MT,16800,22200,394
01-01-2025,31-12-2025,UROO,ROORKEE,FIROZPUR CANTT-FEROZPUR,20MT,22200,26200,394
01-01-2025,31-12-2025,UROO,ROORKEE,FIROZPUR CANTT-FEROZPUR,24MT,26200,32750,394
01-01-2025,31-12-2025,USUR,SURAJPUR,FIROZPUR JHIRKA-MEWAT,09MT,9200,10950,148
01-01-2025,31-12-2025,USUR,SURAJPUR,FIROZPUR JHIRKA-MEWAT,15MT,10950,14000,148
01-01-2025,31-12-2025,USUR,SURAJPUR,FIROZPUR JHIRKA-MEWAT,20MT,14000,16000,148
01-01-2025,31-12-2025,USUR,SURAJPUR,FIROZPUR JHIRKA-MEWAT,24MT,16000,20000,148
01-01-2025,31-12-2025,USUR,SURAJPUR,"FIROZPUR JHIRKA,FEROZEPUR JHIRKA-MEWAT",09MT,9200,10950,148
01-01-2025,31-12-2025,USUR,SURAJPUR,"FIROZPUR JHIRKA,FEROZEPUR JHIRKA-MEWAT",15MT,10950,14000,148
01-01-2025,31-12-2025,USUR,SURAJPUR,"FIROZPUR JHIRKA,FEROZEPUR JHIRKA-MEWAT",20MT,14000,16050,148
01-01-2025,31-12-2025,USUR,SURAJPUR,"FIROZPUR JHIRKA,FEROZEPUR JHIRKA-MEWAT",24MT,16050,20063,148
01-01-2025,31-12-2025,USIL,SILVASSA,FURSUNGI-PUNE,09MT,20000,30000,332
01-01-2025,31-12-2025,USIL,SILVASSA,FURSUNGI-PUNE,16MT,30000,36300,332
01-01-2025,31-12-2025,USIL,SILVASSA,FURSUNGI-PUNE,21MT,36300,41000,332
01-01-2025,31-12-2025,USIL,SILVASSA,FURSUNGI-PUNE,24MT,41000,51250,332
01-01-2025,31-12-2025,UHOW,HOWRAH,G.UDAYAGIRI-KANDHAMALA,09MT,27000,33500,657
01-01-2025,31-12-2025,UHOW,HOWRAH,G.UDAYAGIRI-KANDHAMALA,16MT,33500,43948,657
01-01-2025,31-12-2025,DCUT,CUTTACK,G.UDAYAGIRI-KANHAMAL,03MT,6300,9500,285
01-01-2025,31-12-2025,DCUT,CUTTACK,G.UDAYAGIRI-KANHAMAL,05MT,9500,15181,285
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,GADAG-GADAG,03MT,7500,11200,197
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,GADAG-GADAG,05MT,11200,17000,197
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,GADAG-GADAG,09MT,17000,30203,197
01-01-2025,31-12-2025,DJAB,JABALPUR,GADARWARA-NARSINGHPUR,03MT,5800,8000,140
01-01-2025,31-12-2025,DJAB,JABALPUR,GADARWARA-NARSINGHPUR,05MT,8000,12784,140
01-01-2025,31-12-2025,USIL,SILVASSA,GADCHANDUR-CHANDRAPUR,09MT,41800,52100,989
01-01-2025,31-12-2025,USIL,SILVASSA,GADCHANDUR-CHANDRAPUR,16MT,52100,67600,989
