FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,USIL,SILVASSA,KONDHALI-NAGPUR,21MT,58800,66600,766
01-01-2025,31-12-2025,USIL,SILVASSA,KONDHALI-NAGPUR,24MT,66600,83250,766
01-01-2025,31-12-2025,USUR,SURAJPUR,KOPAGANJ-MAU,09MT,29400,45250,858
01-01-2025,31-12-2025,UKAT,KATHUA,KARGIL-KARGIL,09MT,47300,77500,550
01-01-2025,31-12-2025,USUR,SURAJPUR,KOPAGANJ-MAU,15MT,45250,56000,858
01-01-2025,31-12-2025,TGOV,GOVINDSAR,KARGIL-KARGIL,09MT,47300,77500,550
01-01-2025,31-12-2025,USUR,SURAJPUR,KOPAGANJ-MAU,20MT,56000,63500,858
01-01-2025,31-12-2025,USUR,SURAJPUR,KOPAGANJ-MAU,24MT,63500,79375,858
01-01-2025,31-12-2025,UGUW,GUWAHATI,KARIMGANJ-KARIMGANJ,09MT,30000,36500,340
01-01-2025,31-12-2025,UGUW,GUWAHATI,KARIMGANJ-KARIMGANJ,15MT,36500,48000,340
01-01-2025,31-12-2025,DBHI,BHIWANDI,KOPARKHAIRANE-THANE,03MT,6100,9800,26
01-01-2025,31-12-2025,UGUW,GUWAHATI,KARIMGANJ-KARIMGANJ,21MT,48000,51000,340
01-01-2025,31-12-2025,DBHI,BHIWANDI,KOPARKHAIRANE-THANE,05MT,9800,15660,26
01-01-2025,31-12-2025,UGUW,GUWAHATI,KARIMGANJ-KARIMGANJ,24MT,51000,63750,340
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,KOPPAL-KOPPAL,03MT,7500,11200,198
01-01-2025,31-12-2025,DAHM,AHMEDABAD,KARJAN-VADODARA,03MT,8200,9200,170
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,KOPPAL-KOPPAL,05MT,11200,17000,198
01-01-2025,31-12-2025,DAHM,AHMEDABAD,KARJAN-VADODARA,05MT,9200,14702,170
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,KOPPAL-KOPPAL,09MT,17000,30203,198
01-01-2025,31-12-2025,DARN,AURANGABAD,KARJAT-AHMEDNAGAR,03MT,7200,11500,180
01-01-2025,31-12-2025,DARN,AURANGABAD,KARJAT-AHMEDNAGAR,05MT,11500,18300,180
01-01-2025,31-12-2025,DCUT,CUTTACK,KORAPUT-ODISHA,03MT,9300,14200,534
01-01-2025,31-12-2025,DARN,AURANGABAD,KARJAT-AHMEDNAGAR,09MT,18300,32513,180
01-01-2025,31-12-2025,DCUT,CUTTACK,KORAPUT-ODISHA,05MT,14200,22692,534
01-01-2025,31-12-2025,USIL,SILVASSA,KARJAT-AHMEDNAGAR,09MT,24500,35500,463
01-01-2025,31-12-2025,DRAI,RAIPUR,KORBA-KORBA,03MT,5850,8750,225
01-01-2025,31-12-2025,USIL,SILVASSA,KARJAT-AHMEDNAGAR,16MT,35500,44100,463
01-01-2025,31-12-2025,DRAI,RAIPUR,KORBA-KORBA,05MT,8750,13983,225
01-01-2025,31-12-2025,USIL,SILVASSA,KARJAT-AHMEDNAGAR,21MT,44100,49900,463
01-01-2025,31-12-2025,USUR,SURAJPUR,KOSI KALAN-MATHURA,03MT,5700,8500,109
