FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,UUJJ,UJJAIN,PIPARIYA-HOSHANGABAD,09MT,17500,22000,350
01-01-2025,31-12-2025,UUJJ,UJJAIN,PIPARIYA-HOSHANGABAD,16MT,22000,26500,350
01-01-2025,31-12-2025,UUJJ,UJJAIN,PIPARIYA-HOSHANGABAD,21MT,26500,29500,350
01-01-2025,31-12-2025,UUJJ,UJJAIN,PIPARIYA-HOSHANGABAD,24MT,29500,36875,350
01-01-2025,31-12-2025,UUJJ,UJJAIN,PIPLANI-BHOPAL,09MT,13100,17100,170
01-01-2025,31-12-2025,UUJJ,UJJAIN,PIPLANI-BHOPAL,16MT,17100,19500,170
01-01-2025,31-12-2025,UUJJ,UJJAIN,PIPLANI-BHOPAL,21MT,19500,21800,170
01-01-2025,31-12-2025,UUJJ,UJJAIN,PIPLANI-BHOPAL,24MT,21800,27250,170
01-01-2025,31-12-2025,UUJJ,UJJAIN,RAIPUR KARCHULIYAN-REWA,09MT,35500,39500,750
01-01-2025,31-12-2025,UUJJ,UJJAIN,RAIPUR KARCHULIYAN-REWA,16MT,39500,43500,750
01-01-2025,31-12-2025,UUJJ,UJJAIN,RAIPUR KARCHULIYAN-REWA,21MT,43500,46500,750
01-01-2025,31-12-2025,UUJJ,UJJAIN,RAIPUR KARCHULIYAN-REWA,24MT,46500,58125,750
01-01-2025,31-12-2025,UUJJ,UJJAIN,RAISEN-RAISEN,09MT,14100,18500,230
01-01-2025,31-12-2025,UUJJ,UJJAIN,RAISEN-RAISEN,16MT,18500,22500,230
01-01-2025,31-12-2025,UUJJ,UJJAIN,RAISEN-RAISEN,21MT,22500,25000,230
01-01-2025,31-12-2025,UUJJ,UJJAIN,RAISEN-RAISEN,24MT,25000,31250,230
01-01-2025,31-12-2025,UUJJ,UJJAIN,RANJHI-JABALPUR,09MT,28000,34000,550
01-01-2025,31-12-2025,UUJJ,UJJAIN,RANJHI-JABALPUR,16MT,34000,37000,550
01-01-2025,31-12-2025,UUJJ,UJJAIN,RANJHI-JABALPUR,21MT,37000,40200,550
01-01-2025,31-12-2025,UUJJ,UJJAIN,RANJHI-JABALPUR,24MT,40200,50250,550
01-01-2025,31-12-2025,UUJJ,UJJAIN,RAOTI-RATLAM,03MT,6000,8200,140
01-01-2025,31-12-2025,UUJJ,UJJAIN,RAOTI-RATLAM,05MT,8200,13100,140
01-01-2025,31-12-2025,UUJJ,UJJAIN,RAOTI-RATLAM,09MT,13100,17100,140
01-01-2025,31-12-2025,UUJJ,UJJAIN,RAOTI-RATLAM,16MT,17100,19500,140
01-01-2025,31-12-2025,UUJJ,UJJAIN,RAOTI-RATLAM,21MT,19500,21800,140
01-01-2025,31-12-2025,UUJJ,UJJAIN,RAOTI-RATLAM,24MT,21800,27250,140
01-01-2025,31-12-2025,UUJJ,UJJAIN,RATLAM-RATLAM,09MT,12500,15000,130
01-01-2025,31-12-2025,UUJJ,UJJAIN,RATLAM-RATLAM,16MT,15000,18000,130
01-01-2025,31-12-2025,UUJJ,UJJAIN,RATLAM-RATLAM,21MT,18000,20000,130
01-01-2025,31-12-2025,UUJJ,UJJAIN,RATLAM-RATLAM,24MT,20000,25000,130
