FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,DBNG,BANGALORE,MALAVALLY-MANDYA,03MT,6100,8550,116
01-01-2025,31-12-2025,DJAI,JAIPUR,RINGAS-SIKAR,03MT,5200,8600,53
01-01-2025,31-12-2025,DARN,AURANGABAD,PATHARDI-AHMEDNAGAR,05MT,8500,13583,115
01-01-2025,31-12-2025,DJAI,JAIPUR,RINGAS-SIKAR,05MT,8600,13743,53
01-01-2025,31-12-2025,DBNG,BANGALORE,MALAVALLY-MANDYA,05MT,8550,13663,116
01-01-2025,31-12-2025,DARN,AURANGABAD,PATHARDI-AHMEDNAGAR,09MT,14000,24873,115
01-01-2025,31-12-2025,UROO,ROORKEE,RISHIKESH-HARIDWAR,03MT,3300,3900,61
01-01-2025,31-12-2025,UROO,ROORKEE,"MALEER KOTLA-SANGRUR,MALERKOTLA,MALERKOTLA-SANGRUR",09MT,9100,12900,258
01-01-2025,31-12-2025,UROO,ROORKEE,RISHIKESH-HARIDWAR,05MT,3900,5100,61
01-01-2025,31-12-2025,USIL,SILVASSA,PATHARDI-AHMEDNAGAR,09MT,20000,30000,332
01-01-2025,31-12-2025,UROO,ROORKEE,"MALEER KOTLA-SANGRUR,MALERKOTLA,MALERKOTLA-SANGRUR",15MT,12900,16900,258
01-01-2025,31-12-2025,UROO,ROORKEE,RISHIKESH-HARIDWAR,09MT,5100,6300,61
01-01-2025,31-12-2025,USIL,SILVASSA,PATHARDI-AHMEDNAGAR,16MT,30000,33000,332
01-01-2025,31-12-2025,UROO,ROORKEE,"MALEER KOTLA-SANGRUR,MALERKOTLA,MALERKOTLA-SANGRUR",20MT,16900,19800,258
01-01-2025,31-12-2025,UROO,ROORKEE,RISHIKESH-HARIDWAR,15MT,6300,8396,61
01-01-2025,31-12-2025,USIL,SILVASSA,PATHARDI-AHMEDNAGAR,21MT,33000,36500,332
01-01-2025,31-12-2025,UROO,ROORKEE,"MALEER KOTLA-SANGRUR,MALERKOTLA,MALERKOTLA-SANGRUR",24MT,19800,24750,258
01-01-2025,31-12-2025,UROO,ROORKEE,"RISHIKESH,RISHIKESH-DEHRADUN",03MT,3300,3900,61
01-01-2025,31-12-2025,USIL,SILVASSA,PATHARDI-AHMEDNAGAR,24MT,36500,45625,332
01-01-2025,31-12-2025,USIL,SILVASSA,MALEGAON JAHANGIR-WASHIM,09MT,27900,39900,517
01-01-2025,31-12-2025,UROO,ROORKEE,"RISHIKESH,RISHIKESH-DEHRADUN",05MT,3900,5100,61
01-01-2025,31-12-2025,UROO,ROORKEE,"RISHIKESH,RISHIKESH-DEHRADUN",09MT,5100,6300,61
01-01-2025,31-12-2025,USIL,SILVASSA,MALEGAON JAHANGIR-WASHIM,16MT,39900,51000,517
01-01-2025,31-12-2025,DARN,AURANGABAD,PATHRI-PARBHANI,03MT,7900,11500,197
01-01-2025,31-12-2025,USIL,SILVASSA,MALEGAON JAHANGIR-WASHIM,21MT,51000,55600,517
01-01-2025,31-12-2025,UROO,ROORKEE,"RISHIKESH,RISHIKESH-DEHRADUN",15MT,6300,8396,61
01-01-2025,31-12-2025,USIL,SILVASSA,MALEGAON JAHANGIR-WASHIM,24MT,55600,69500,517
01-01-2025,31-12-2025,DARN,AURANGABAD,PATHRI-PARBHANI,05MT,11500,18300,197
01-01-2025,31-12-2025,DARN,AURANGABAD,RISOD-WASHIM,03MT,7900,11400,191
01-01-2025,31-12-2025,DARN,AURANGABAD,RISOD-WASHIM,05MT,11400,18217,191
