FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,UGUW,GUWAHATI,"JAGIROAD,JAGIROAD-MARIGAON",09MT,11200,17000,105
01-01-2025,31-12-2025,UGUW,GUWAHATI,"JAGIROAD,JAGIROAD-MARIGAON",15MT,17000,19500,105
01-01-2025,31-12-2025,UGUW,GUWAHATI,"JAGIROAD,JAGIROAD-MARIGAON",21MT,19500,22000,105
01-01-2025,31-12-2025,UGUW,GUWAHATI,"JAGIROAD,JAGIROAD-MARIGAON",24MT,22000,27500,105
01-01-2025,31-12-2025,DBHA,BHATINDA,JAGRAON-LUDHIANA,03MT,5200,6500,117
01-01-2025,31-12-2025,DBHA,BHATINDA,JAGRAON-LUDHIANA,05MT,6500,10387,117
01-01-2025,31-12-2025,UROO,ROORKEE,JAHAGIRGANJ-AMBEDKAR NAGAR,09MT,32500,47000,964
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,HAVERI-HAVERI,03MT,8300,11900,269
01-01-2025,31-12-2025,UROO,ROORKEE,JAHAGIRGANJ-AMBEDKAR NAGAR,15MT,47000,57000,964
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,HAVERI-HAVERI,05MT,11900,17800,269
01-01-2025,31-12-2025,UROO,ROORKEE,JAHAGIRGANJ-AMBEDKAR NAGAR,20MT,57000,68372,964
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,HAVERI-HAVERI,09MT,17800,31625,269
01-01-2025,31-12-2025,USUR,SURAJPUR,JAHAGIRGANJ-AMBEDKAR NAGAR,09MT,29800,43600,764
01-01-2025,31-12-2025,USUR,SURAJPUR,JAHAGIRGANJ-AMBEDKAR NAGAR,15MT,43600,53000,764
01-01-2025,31-12-2025,USUR,SURAJPUR,JAHAGIRGANJ-AMBEDKAR NAGAR,20MT,53000,60000,764
01-01-2025,31-12-2025,USUR,SURAJPUR,JAHAGIRGANJ-AMBEDKAR NAGAR,24MT,60000,75000,764
01-01-2025,31-12-2025,DDHA,DHANBAD,HAZARIBAGH-HAZARIBAGH,03MT,4600,6400,129
01-01-2025,31-12-2025,DDHA,DHANBAD,HAZARIBAGH-HAZARIBAGH,05MT,6400,10227,129
01-01-2025,31-12-2025,UROO,ROORKEE,HAZI PUR-HOSHIARPUR,09MT,11800,16600,288
01-01-2025,31-12-2025,UROO,ROORKEE,HAZI PUR-HOSHIARPUR,15MT,16600,21900,288
01-01-2025,31-12-2025,THAR,OKHLA,JAHANGIR PURI-DELHI,03MT,3000,3500,29
01-01-2025,31-12-2025,UROO,ROORKEE,HAZI PUR-HOSHIARPUR,20MT,21900,26000,288
01-01-2025,31-12-2025,THAR,OKHLA,JAHANGIR PURI-DELHI,05MT,3500,4200,29
01-01-2025,31-12-2025,THAR,OKHLA,JAHANGIR PURI-DELHI,09MT,4200,6800,29
01-01-2025,31-12-2025,UROO,ROORKEE,HAZI PUR-HOSHIARPUR,24MT,26000,32500,288
01-01-2025,31-12-2025,THAR,OKHLA,JAHANGIR PURI-DELHI,15MT,6800,9062,29
01-01-2025,31-12-2025,USUR,SURAJPUR,JAHANGIR PURI-DELHI,09MT,5600,9200,47
01-01-2025,31-12-2025,UROO,ROORKEE,HAZI PUR-HOSHIARPUR,25MT,26000,31200,288
01-01-2025,31-12-2025,USUR,SURAJPUR,JAHANGIR PURI-DELHI,15MT,9200,12261,47
01-01-2025,31-12-2025,DBNG,BANGALORE,HEDIYALA-MYSORE,03MT,7300,8600,174
