FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,DBNG,BANGALORE,CHOWDESHWARI NAGAR-BENGALURU,03MT,3500,5100,20
01-01-2025,31-12-2025,DBNG,BANGALORE,CHOWDESHWARI NAGAR-BENGALURU,05MT,5100,8150,20
01-01-2025,31-12-2025,UGUW,GUWAHATI,CHOWDHURY BAZAR-HOJAI,09MT,15600,18000,193
01-01-2025,31-12-2025,UGUW,GUWAHATI,CHOWDHURY BAZAR-HOJAI,15MT,18000,23000,193
01-01-2025,31-12-2025,UGUW,GUWAHATI,CHOWDHURY BAZAR-HOJAI,21MT,23000,26000,193
01-01-2025,31-12-2025,UGUW,GUWAHATI,CHOWDHURY BAZAR-HOJAI,24MT,26000,32500,193
01-01-2025,31-12-2025,DPAR,KALA AMB,CHOWKI JAMWALAN-HAMIRPUR,03MT,11600,13000,270
01-01-2025,31-12-2025,DPAR,KALA AMB,CHOWKI JAMWALAN-HAMIRPUR,05MT,13000,20774,270
01-01-2025,31-12-2025,UROO,ROORKEE,CHOWKI JAMWALAN-HAMRIPUR,09MT,18900,25900,360
01-01-2025,31-12-2025,UROO,ROORKEE,CHOWKI JAMWALAN-HAMRIPUR,15MT,25900,34516,360
01-01-2025,31-12-2025,DPAR,KALA AMB,CHOWKIWAL-SOLAN,03MT,6500,7700,110
01-01-2025,31-12-2025,DPAR,KALA AMB,CHOWKIWAL-SOLAN,05MT,7700,12305,110
01-01-2025,31-12-2025,UGUW,GUWAHATI,CHURACHANDPUR-CHURACHANDPUR,09MT,67000,88000,578
01-01-2025,31-12-2025,UGUW,GUWAHATI,CHURACHANDPUR-CHURACHANDPUR,15MT,88000,115000,578
01-01-2025,31-12-2025,UGUW,GUWAHATI,CHURACHANDPUR-CHURACHANDPUR,21MT,115000,128000,578
01-01-2025,31-12-2025,UGUW,GUWAHATI,CHURACHANDPUR-CHURACHANDPUR,24MT,128000,160000,578
01-01-2025,31-12-2025,DJAI,JAIPUR,CHURU-CHURU,03MT,8500,12800,196
01-01-2025,31-12-2025,DJAI,JAIPUR,CHURU-CHURU,05MT,12800,20454,196
01-01-2025,31-12-2025,DCUT,CUTTACK,CIVIL TOWNSHIP-SUNDARGARH,03MT,6600,10900,297
01-01-2025,31-12-2025,DCUT,CUTTACK,CIVIL TOWNSHIP-SUNDARGARH,05MT,10900,17418,297
01-01-2025,31-12-2025,DBNG,BANGALORE,COTTONPET CROSS-BANGALORE,03MT,4100,5300,30
01-01-2025,31-12-2025,DBNG,BANGALORE,COTTONPET CROSS-BANGALORE,05MT,5300,8469,30
01-01-2025,31-12-2025,DCUT,CUTTACK,CUTTACK-CUTTACK,03MT,1750,2500,16
01-01-2025,31-12-2025,DCUT,CUTTACK,CUTTACK-CUTTACK,05MT,2500,3995,16
01-01-2025,31-12-2025,UHOW,HOWRAH,CUTTACK-CUTTACK,24MT,28000,32800,380
01-01-2025,31-12-2025,UHOW,HOWRAH,CUTTACK-CUTTACK,16MT,22500,28000,380
01-01-2025,31-12-2025,UHOW,HOWRAH,CUTTACK-CUTTACK,21MT,28000,32800,380
01-01-2025,31-12-2025,UHOW,HOWRAH,CUTTACK-CUTTACK,25MT,32800,39360,380
01-01-2025,31-12-2025,DGWA,GWALIOR,DABOH-BHIND,03MT,5000,6700,154
01-01-2025,31-12-2025,DGWA,GWALIOR,DABOH-BHIND,05MT,6700,10707,154
