FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,DPAT,PATNA,NARKATIAGANJ-WEST CHAMPARAN,03MT,10700,13000,240
01-01-2025,31-12-2025,DPAT,PATNA,NAUBATPUR-PATNA,03MT,3500,4500,30
01-01-2025,31-12-2025,DPAT,PATNA,NAZUR GHAT-PATNA,03MT,2100,3400,12
01-01-2025,31-12-2025,DPAT,PATNA,NECHUA JALALPUR-GOPALGANJ,03MT,10700,13700,243
01-01-2025,31-12-2025,DPAT,PATNA,OBRA-AURANGABAD,03MT,5800,8200,127
01-01-2025,31-12-2025,DPAT,PATNA,PACHRUKHI-SIWAN,03MT,6500,8800,148
01-01-2025,31-12-2025,DPAT,PATNA,PAHASAUL-MUZAFFARPUR,03MT,5600,7000,103
01-01-2025,31-12-2025,DPAT,PATNA,PAKARIDAYAL-EAST CHAMAPARAN,03MT,6300,8900,138
01-01-2025,31-12-2025,DPAT,PATNA,PATEDHI BAZAR-SIWAN,03MT,6500,9100,138
01-01-2025,31-12-2025,DPAT,PATNA,PATEPUR-VAISHALI,03MT,4200,5300,53
01-01-2025,31-12-2025,DPAT,PATNA,PATNA-PATNA,03MT,2300,3500,10
01-01-2025,31-12-2025,DPAT,PATNA,PATNA CITY-PATNA,03MT,2100,3400,12
01-01-2025,31-12-2025,DPAT,PATNA,PATORI-SAMASTIPUR,03MT,4200,5300,58
01-01-2025,31-12-2025,DPAT,PATNA,PHULPARASI-SITAMARHI,03MT,6000,8400,147
01-01-2025,31-12-2025,DPAT,PATNA,PUPRI-SITAMARHI,03MT,6300,8600,139
01-01-2025,31-12-2025,DPAT,PATNA,PUSA-SAMASTIPUR,03MT,5700,7000,102
01-01-2025,31-12-2025,DPAT,PATNA,RAGHUNATHPUR-EAST CHAMPARAN,03MT,6000,8400,155
01-01-2025,31-12-2025,DPAT,PATNA,RAJNAGAR-MADHUBANI,03MT,8100,10400,176
01-01-2025,31-12-2025,DPAT,PATNA,RAMGARHWA-EAST CHAMAPARAN,03MT,8600,11000,198
01-01-2025,31-12-2025,DPAT,PATNA,RAMKRISHNA NAGAR-PATNA,03MT,2200,3400,7
01-01-2025,31-12-2025,DPAT,PATNA,RAMNAGAR-WEST CHAMPARAN,03MT,10700,13700,246
01-01-2025,31-12-2025,DPAT,PATNA,RAMPATTI-MADHUBANI,03MT,8600,11200,176
01-01-2025,31-12-2025,DPAT,PATNA,RANTI-MADHUBANI,03MT,8600,11300,178
01-01-2025,31-12-2025,DPAT,PATNA,RAXAUL-EAST CHAMPARAN,03MT,8500,11000,205
01-01-2025,31-12-2025,DPAT,PATNA,RIGA-SITAMARHI,03MT,6500,8800,145
01-01-2025,31-12-2025,DPAT,PATNA,ROSERA-SAMASTIPUR,03MT,6200,8500,117
01-01-2025,31-12-2025,DPAT,PATNA,RUNNI SAIDPUR-SITAMARHI,03MT,6500,9100,147
01-01-2025,31-12-2025,DPAT,PATNA,RUPHARA-EAST CHAMPARAN,03MT,6000,8400,160
01-01-2025,31-12-2025,DPAT,PATNA,SAGAULI-KESHARIA,03MT,8100,10700,178
01-01-2025,31-12-2025,DPAT,PATNA,SAID NAGAR-DARBHANGA,03MT,6300,8800,141
