FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,DHYD,HYDERABAD,CHENNUR-MANCHERIAL,03MT,7500,11000,270
01-01-2025,31-12-2025,DHYD,HYDERABAD,CHENNUR-MANCHERIAL,05MT,11000,17578,270
01-01-2025,31-12-2025,DHYD,HYDERABAD,MEDAK-MEDAK,03MT,5000,7900,125
01-01-2025,31-12-2025,DHYD,HYDERABAD,MEDAK-MEDAK,05MT,7900,12624,125
01-01-2025,31-12-2025,DRAI,RAIPUR,DHARAMJIAGARH-RAIGARH,03MT,6900,9750,326
01-01-2025,31-12-2025,DRAI,RAIPUR,DHARAMJIAGARH-RAIGARH,05MT,9750,15581,326
01-01-2025,31-12-2025,DJAI,JAIPUR,BIJAINAGAR-AJMER,03MT,8100,12800,191
01-01-2025,31-12-2025,DJAI,JAIPUR,BIJAINAGAR-AJMER,05MT,12800,20454,191
01-01-2025,31-12-2025,DJAI,JAIPUR,BEAWAR-BEAWAR,03MT,8100,12800,195
01-01-2025,31-12-2025,DJAI,JAIPUR,BEAWAR-BEAWAR,05MT,12800,20454,195
01-01-2025,31-12-2025,DJAI,JAIPUR,NAIWALA-HANUMANGARH,03MT,10200,15700,542
01-01-2025,31-12-2025,DJAI,JAIPUR,NAIWALA-HANUMANGARH,05MT,15700,25089,542
01-01-2025,31-12-2025,DHYD,HYDERABAD,KALWAKURTHY-NAGARKURNOOL,01MT,3900,11661,100
01-01-2025,31-12-2025,DBNG,BANGALORE,HALAGANAHALLI-MYSURU,01MT,6600,8200,231
01-01-2025,31-12-2025,DGWA,GWALIOR,PHUPHKALAN-BHIND,03MT,4100,6300,103
01-01-2025,31-12-2025,DGWA,GWALIOR,PHUPHKALAN-BHIND,05MT,6300,10067,103
01-01-2025,31-12-2025,DRAI,RAIPUR,BALRAMPUR-BALRAMPUR RAMANUJGANJ,03MT,8000,12000,420
01-01-2025,31-12-2025,DRAI,RAIPUR,BALRAMPUR-BALRAMPUR RAMANUJGANJ,05MT,12000,19176,420
01-01-2025,31-12-2025,DRAI,RAIPUR,SHEORINARAYAN-JANJGIR CHAMPA,03MT,4900,7500,136
01-01-2025,31-12-2025,DRAI,RAIPUR,SHEORINARAYAN-JANJGIR CHAMPA,05MT,7500,11985,136
01-01-2025,31-12-2025,DRAI,RAIPUR,BHATAPARA-BALODABAZAR BHATAPARA,03MT,4200,5000,80
01-01-2025,31-12-2025,DRAI,RAIPUR,BHATAPARA-BALODABAZAR BHATAPARA,05MT,5000,7990,80
01-01-2025,31-12-2025,DRAI,RAIPUR,JANJGIR-JANJGIR CHAMPA,03MT,4900,7800,170
01-01-2025,31-12-2025,DRAI,RAIPUR,JANJGIR-JANJGIR CHAMPA,05MT,7800,12464,170
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,MUDHOL-BAGALKOTE,03MT,7500,11700,216
