FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,USUR,SURAJPUR,TATIRI-BAGHPAT,09MT,5400,7900,81
01-01-2025,31-12-2025,TGOV,GOVINDSAR,RAJOURI-RAJOURI,09MT,19200,31500,269
01-01-2025,31-12-2025,USUR,SURAJPUR,TATIRI-BAGHPAT,15MT,7900,9200,81
01-01-2025,31-12-2025,USUR,SURAJPUR,TATIRI-BAGHPAT,20MT,9200,11035,81
01-01-2025,31-12-2025,DAHM,AHMEDABAD,RAJPIPLA-NARMADA,03MT,8900,10300,215
01-01-2025,31-12-2025,USUR,SURAJPUR,SHAHJAHANPUR-SAHAJAHANPUR,09MT,15500,20000,341
01-01-2025,31-12-2025,DAHM,AHMEDABAD,RAJPIPLA-NARMADA,05MT,10300,16459,215
01-01-2025,31-12-2025,USUR,SURAJPUR,TAURU-MEWAT,09MT,8000,10800,111
01-01-2025,31-12-2025,USUR,SURAJPUR,TAURU-MEWAT,15MT,10800,13600,111
01-01-2025,31-12-2025,USUR,SURAJPUR,SHAHJAHANPUR-SAHAJAHANPUR,15MT,20000,24600,341
01-01-2025,31-12-2025,USUR,SURAJPUR,TAURU-MEWAT,20MT,13600,15300,111
01-01-2025,31-12-2025,UROO,ROORKEE,RAJPURA-PATIALA,09MT,7100,10400,148
01-01-2025,31-12-2025,USUR,SURAJPUR,SHAHJAHANPUR-SAHAJAHANPUR,20MT,24600,29508,341
01-01-2025,31-12-2025,USUR,SURAJPUR,TAURU-MEWAT,24MT,15300,19125,111
01-01-2025,31-12-2025,USUR,SURAJPUR,"SHAHJAHANPUR,SHAHJAHANPUR-SHAHJAHANPUR",09MT,15500,20000,341
01-01-2025,31-12-2025,UROO,ROORKEE,RAJPURA-PATIALA,15MT,10400,13500,148
01-01-2025,31-12-2025,USUR,SURAJPUR,"SHAHJAHANPUR,SHAHJAHANPUR-SHAHJAHANPUR",15MT,20000,24600,341
01-01-2025,31-12-2025,UROO,ROORKEE,RAJPURA-PATIALA,20MT,13500,15900,148
01-01-2025,31-12-2025,USUR,SURAJPUR,"SHAHJAHANPUR,SHAHJAHANPUR-SHAHJAHANPUR",20MT,24600,29508,341
01-01-2025,31-12-2025,UROO,ROORKEE,RAJPURA-PATIALA,24MT,15900,19875,148
01-01-2025,31-12-2025,DBHA,BHATINDA,SHAHKOT-JALANDHAR,03MT,5500,7500,119
01-01-2025,31-12-2025,DBHA,BHATINDA,SHAHKOT-JALANDHAR,05MT,7500,11985,119
01-01-2025,31-12-2025,UROO,ROORKEE,RAJPURA-PATIALA,25MT,15900,19080,148
01-01-2025,31-12-2025,USUR,SURAJPUR,TEELA SHAHBAJPUR-GHAZIABAD,03MT,3600,5500,41
01-01-2025,31-12-2025,UROO,ROORKEE,SHAHPUR-SAHARANPUR,03MT,3800,4200,81
01-01-2025,31-12-2025,USUR,SURAJPUR,TEELA SHAHBAJPUR-GHAZIABAD,05MT,5500,8789,41
01-01-2025,31-12-2025,DUDA,UDAIPUR,RAJSAMAND-RAJSAMAND,03MT,4700,7100,66
01-01-2025,31-12-2025,UROO,ROORKEE,SHAHPUR-SAHARANPUR,05MT,4200,6400,81
01-01-2025,31-12-2025,USUR,SURAJPUR,TEELA SHAHBAJPUR-GHAZIABAD,09MT,16000,20700,41
01-01-2025,31-12-2025,DUDA,UDAIPUR,RAJSAMAND-RAJSAMAND,05MT,7100,11346,66
