FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,DPAT,PATNA,MATHURAPUR-SAMASTIPUR,09MT,8400,11200,84
01-01-2025,31-12-2025,DPAT,PATNA,MAUZA BAIRIYA-PATNA,09MT,4900,6900,21
01-01-2025,31-12-2025,DPAT,PATNA,MEJORGANJ-SITAMARHI,09MT,11600,15000,159
01-01-2025,31-12-2025,DPAT,PATNA,MIRGANJ-GOPALGANJ,09MT,11600,15000,158
01-01-2025,31-12-2025,DPAT,PATNA,MOKAMA (MARANCHI)-PATNA,09MT,8200,10900,108
01-01-2025,31-12-2025,DPAT,PATNA,MOTIHARI-EAST CHAMPARAN,09MT,11300,13104,155
01-01-2025,31-12-2025,DPAT,PATNA,MOTIPUR-MUZAFFARPUR,09MT,8400,11200,100
01-01-2025,31-12-2025,DPAT,PATNA,MUNGER-MUNGER,09MT,13000,16500,179
01-01-2025,31-12-2025,DPAT,PATNA,MUSRIGHARARI-SAMASTIPUR,09MT,7800,10400,84
01-01-2025,31-12-2025,DPAT,PATNA,MUZAFFARPUR-MUZAFFARPUR,09MT,7900,10600,75
01-01-2025,31-12-2025,DPAT,PATNA,NAGRA-SARAN,09MT,8400,11200,90
01-01-2025,31-12-2025,DPAT,PATNA,NARDIH-JAMUI,09MT,12500,16200,166
01-01-2025,31-12-2025,DPAT,PATNA,NARKATIAGANJ-WEST CHAMPARAN,09MT,17900,24700,240
01-01-2025,31-12-2025,DPAT,PATNA,NAUBATPUR-PATNA,09MT,5400,7600,30
01-01-2025,31-12-2025,DPAT,PATNA,NAZUR GHAT-PATNA,09MT,4500,6400,12
01-01-2025,31-12-2025,DPAT,PATNA,NECHUA JALALPUR-GOPALGANJ,09MT,17900,24700,243
01-01-2025,31-12-2025,DPAT,PATNA,OBRA-AURANGABAD,09MT,10300,13000,127
01-01-2025,31-12-2025,DPAT,PATNA,PACHRUKHI-SIWAN,09MT,11000,14200,148
01-01-2025,31-12-2025,DPAT,PATNA,PAHASAUL-MUZAFFARPUR,09MT,8400,11200,103
01-01-2025,31-12-2025,DPAT,PATNA,PAKARIDAYAL-EAST CHAMAPARAN,09MT,11100,14000,138
01-01-2025,31-12-2025,DPAT,PATNA,PATEDHI BAZAR-SIWAN,09MT,11300,14500,138
01-01-2025,31-12-2025,DPAT,PATNA,PATEPUR-VAISHALI,09MT,6000,8200,53
01-01-2025,31-12-2025,DPAT,PATNA,PATNA-PATNA,09MT,4700,6700,10
01-01-2025,31-12-2025,DPAT,PATNA,PATNA CITY-PATNA,09MT,4500,6400,12
01-01-2025,31-12-2025,DPAT,PATNA,PATORI-SAMASTIPUR,09MT,6000,8200,58
01-01-2025,31-12-2025,DPAT,PATNA,PHULPARASI-SITAMARHI,09MT,10500,13500,147
01-01-2025,31-12-2025,DPAT,PATNA,PUPRI-SITAMARHI,09MT,10800,13700,139
01-01-2025,31-12-2025,DPAT,PATNA,PUSA-SAMASTIPUR,09MT,8400,10900,102
01-01-2025,31-12-2025,DPAT,PATNA,RAGHUNATHPUR-EAST CHAMPARAN,09MT,10500,13500,155
01-01-2025,31-12-2025,DPAT,PATNA,RAJNAGAR-MADHUBANI,09MT,12600,16400,176
