FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,USIL,SILVASSA,KODOLI-SATARA,21MT,42600,47000,424
01-01-2025,31-12-2025,USIL,SILVASSA,KODOLI-SATARA,24MT,47000,58750,424
01-01-2025,31-12-2025,USIL,SILVASSA,WAI-SATARA,09MT,22200,34600,410
01-01-2025,31-12-2025,USIL,SILVASSA,WAI-SATARA,16MT,34600,42200,410
01-01-2025,31-12-2025,USIL,SILVASSA,WAI-SATARA,21MT,42200,46700,410
01-01-2025,31-12-2025,USIL,SILVASSA,WAI-SATARA,24MT,46700,58375,410
01-01-2025,31-12-2025,DIND,INDORE,DHAR-DHAR,03MT,4900,7000,76
01-01-2025,31-12-2025,DIND,INDORE,DHAR-DHAR,05MT,7000,11186,76
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,NAVALGUND-DHARWAD,01MT,5800,5800,155
01-01-2025,31-12-2025,DJAB,JABALPUR,DAMOH-DAMOH,03MT,6000,8600,170
01-01-2025,31-12-2025,DJAB,JABALPUR,DAMOH-DAMOH,05MT,8600,13743,170
01-01-2025,31-12-2025,DJAL,JALPAIGURI,BULBULCHANDI-MALDA,03MT,9000,11700,270
01-01-2025,31-12-2025,DJAL,JALPAIGURI,BULBULCHANDI-MALDA,06MT,11700,15581,270
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,YAMAGARNI-BELGAUM,01MT,6300,6300,201
01-01-2025,31-12-2025,DHAL,HALDWANI,KHATIMA-UDAM SINGH NAGAR,03MT,6400,9900,97
01-01-2025,31-12-2025,DHAL,HALDWANI,KHATIMA-UDAM SINGH NAGAR,05MT,9900,11000,97
01-01-2025,31-12-2025,DHAL,HALDWANI,KHATIMA-UDAM SINGH NAGAR,09MT,11000,19543,97
01-01-2025,31-12-2025,THAR,OKHLA,AYA NAGAR-SOUTH WEST DELHI,03MT,2700,3200,21
01-01-2025,31-12-2025,THAR,OKHLA,AYA NAGAR-SOUTH WEST DELHI,05MT,3200,3800,21
01-01-2025,31-12-2025,THAR,OKHLA,AYA NAGAR-SOUTH WEST DELHI,09MT,3800,6100,21
01-01-2025,31-12-2025,THAR,OKHLA,AYA NAGAR-SOUTH WEST DELHI,15MT,6100,8129,21
01-01-2025,31-12-2025,THAR,OKHLA,DWARKA-SOUTH WEST DELHI,03MT,2700,3200,22
01-01-2025,31-12-2025,THAR,OKHLA,DWARKA-SOUTH WEST DELHI,05MT,3200,3900,22
01-01-2025,31-12-2025,THAR,OKHLA,DWARKA-SOUTH WEST DELHI,09MT,3900,6400,22
01-01-2025,31-12-2025,THAR,OKHLA,DWARKA-SOUTH WEST DELHI,15MT,6400,8529,22
01-01-2025,31-12-2025,THAR,OKHLA,SAGAR PUR-SOUTH WEST DELHI,03MT,2800,3400,24
01-01-2025,31-12-2025,THAR,OKHLA,SAGAR PUR-SOUTH WEST DELHI,05MT,3400,4200,24
01-01-2025,31-12-2025,THAR,OKHLA,SAGAR PUR-SOUTH WEST DELHI,09MT,4200,6500,24
01-01-2025,31-12-2025,THAR,OKHLA,SAGAR PUR-SOUTH WEST DELHI,15MT,6500,8662,24
01-01-2025,31-12-2025,THAR,OKHLA,KAROLBAGH-CENTRAL DELHI,03MT,2700,3200,20
