FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,UHOW,HOWRAH,KASHWAGARH-BOKARO,16MT,24500,30000,410
01-01-2025,31-12-2025,UHOW,HOWRAH,KRANDIMASKA-KANDHAMAL,16MT,33000,43292,624
01-01-2025,31-12-2025,UHOW,HOWRAH,KASHWAGARH-BOKARO,21MT,30000,33000,410
01-01-2025,31-12-2025,THAR,OKHLA,KRISHNA NAGAR-NEW DELHI,03MT,2700,3200,20
01-01-2025,31-12-2025,UHOW,HOWRAH,KASHWAGARH-BOKARO,25MT,33000,39600,410
01-01-2025,31-12-2025,THAR,OKHLA,KRISHNA NAGAR-NEW DELHI,05MT,3200,3800,20
01-01-2025,31-12-2025,DJAB,JABALPUR,KATANGI-BALAGHAT,03MT,7200,11800,241
01-01-2025,31-12-2025,THAR,OKHLA,KRISHNA NAGAR-NEW DELHI,09MT,3800,6100,20
01-01-2025,31-12-2025,DJAB,JABALPUR,KATANGI-BALAGHAT,05MT,11800,18856,241
01-01-2025,31-12-2025,THAR,OKHLA,KRISHNA NAGAR-NEW DELHI,15MT,6100,8129,20
01-01-2025,31-12-2025,DRAI,RAIPUR,KATGHORA-KORBA,03MT,5850,8750,212
01-01-2025,31-12-2025,DRAI,RAIPUR,KATGHORA-KORBA,05MT,8750,13983,212
01-01-2025,31-12-2025,USUR,SURAJPUR,KRISHNA NAGAR-NEW DELHI,09MT,5500,8800,34
01-01-2025,31-12-2025,USUR,SURAJPUR,KRISHNA NAGAR-NEW DELHI,15MT,8800,11727,34
01-01-2025,31-12-2025,UKAT,KATHUA,KATHUA-KATHUA,10MT,2300,3447.7,7
01-01-2025,31-12-2025,DIND,INDORE,KSHIPRA-INDORE,03MT,3900,5400,50
01-01-2025,31-12-2025,TGOV,GOVINDSAR,KATHUA-KATHUA,10MT,2300,3447.7,7
01-01-2025,31-12-2025,DIND,INDORE,KSHIPRA-INDORE,05MT,5400,8629,50
01-01-2025,31-12-2025,DJAI,JAIPUR,KUCHAMAN CITY-NAGOUR,03MT,6800,11300,126
01-01-2025,31-12-2025,DJAI,JAIPUR,KUCHAMAN CITY-NAGOUR,05MT,11300,18057,126
01-01-2025,31-12-2025,DDHA,DHANBAD,KATHWAN-GODDA,03MT,9000,12700,206
01-01-2025,31-12-2025,DIND,INDORE,KUKDESHWAR-NEEMUCH,03MT,6900,11200,317
01-01-2025,31-12-2025,DDHA,DHANBAD,KATHWAN-GODDA,05MT,12700,20295,206
01-01-2025,31-12-2025,DIND,INDORE,KUKDESHWAR-NEEMUCH,05MT,11200,17898,317
01-01-2025,31-12-2025,UGUW,GUWAHATI,KULAI-Dhalai,09MT,45000,58000,502
01-01-2025,31-12-2025,UHOW,HOWRAH,KATWA-KATWA,03MT,6800,9200,156
01-01-2025,31-12-2025,UGUW,GUWAHATI,KULAI-Dhalai,15MT,58000,72000,502
01-01-2025,31-12-2025,UHOW,HOWRAH,KATWA-KATWA,06MT,9200,12251,156
01-01-2025,31-12-2025,UGUW,GUWAHATI,KULAI-Dhalai,21MT,72000,80600,502
01-01-2025,31-12-2025,UGUW,GUWAHATI,KULAI-Dhalai,24MT,80600,100750,502
