FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,UGUW,GUWAHATI,DAKHIN CHUBA-UDALGURI,03MT,6900,11200,90
01-01-2025,31-12-2025,UGUW,GUWAHATI,DAKHIN CHUBA-UDALGURI,05MT,11200,17898,90
01-01-2025,31-12-2025,USUR,SURAJPUR,"DAKSHINPURI EXTN-SOUTH DELHI,DAKSHINPURI-SOUTH DELHI",09MT,5500,8800,34
01-01-2025,31-12-2025,USUR,SURAJPUR,"DAKSHINPURI EXTN-SOUTH DELHI,DAKSHINPURI-SOUTH DELHI",15MT,8800,11727,34
01-01-2025,31-12-2025,THAR,OKHLA,DAKSHINPURI-SOUTH DELHI,03MT,2050,2500,8
01-01-2025,31-12-2025,THAR,OKHLA,DAKSHINPURI-SOUTH DELHI,05MT,2500,3100,8
01-01-2025,31-12-2025,THAR,OKHLA,DAKSHINPURI-SOUTH DELHI,09MT,3100,3900,8
01-01-2025,31-12-2025,THAR,OKHLA,DAKSHINPURI-SOUTH DELHI,15MT,3900,5197,8
01-01-2025,31-12-2025,USIL,SILVASSA,DALAVI NAGAR-PUNE,09MT,19400,30000,302
01-01-2025,31-12-2025,USIL,SILVASSA,DALAVI NAGAR-PUNE,16MT,30000,36000,302
01-01-2025,31-12-2025,USIL,SILVASSA,DALAVI NAGAR-PUNE,21MT,36000,41000,302
01-01-2025,31-12-2025,USIL,SILVASSA,DALAVI NAGAR-PUNE,24MT,41000,51250,302
01-01-2025,31-12-2025,UHOW,HOWRAH,DALKHOLA-JALPAIGURI,09MT,30000,38000,494
01-01-2025,31-12-2025,UHOW,HOWRAH,DALKHOLA-JALPAIGURI,16MT,38000,49851,494
01-01-2025,31-12-2025,DRAI,RAIPUR,DALLI RAJHARA-BALOD,03MT,5250,7800,136
01-01-2025,31-12-2025,DRAI,RAIPUR,DALLI RAJHARA-BALOD,05MT,7800,12464,136
01-01-2025,31-12-2025,DDHA,DHANBAD,DALTONGANJ-PALAMU,03MT,10300,14300,343
01-01-2025,31-12-2025,DDHA,DHANBAD,DALTONGANJ-PALAMU,05MT,14300,22851,343
01-01-2025,31-12-2025,USIL,SILVASSA,DAMAN-DAMAN,03MT,3400,4500,20
01-01-2025,31-12-2025,USIL,SILVASSA,DAMAN-DAMAN,05MT,4500,5400,20
01-01-2025,31-12-2025,USIL,SILVASSA,DAMAN-DAMAN,09MT,5400,8000,20
01-01-2025,31-12-2025,USIL,SILVASSA,DAMAN-DAMAN,16MT,8000,10495,20
01-01-2025,31-12-2025,UHOW,HOWRAH,DAMAPUT-KORAPUT,09MT,29500,38000,921
01-01-2025,31-12-2025,UHOW,HOWRAH,DAMAPUT-KORAPUT,16MT,38000,49851,921
01-01-2025,31-12-2025,UHOW,HOWRAH,DAMODARPUR-EAST MEDNIPUR,03MT,5000,7000,72
01-01-2025,31-12-2025,UHOW,HOWRAH,DAMODARPUR-EAST MEDNIPUR,06MT,7000,9322,72
01-01-2025,31-12-2025,UHOW,HOWRAH,DAMODARPUR-EAST MEDNIPUR,09MT,9500,15000,72
01-01-2025,31-12-2025,UHOW,HOWRAH,DAMODARPUR-EAST MEDNIPUR,16MT,15000,19678,72
01-01-2025,31-12-2025,DPAR,KALA AMB,DAMTAL-KANGRA,03MT,12000,13600,325
01-01-2025,31-12-2025,DPAR,"KALA AMB,KALA AMB-SIRMAUR",DAMTAL-KANGRA,05MT,13600,21733,325
