FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,"UKAT,TGOV","KATHUA,GOVINDSAR",TANDWALA GAMBHIR RAJOURI-RAJOURI,05MT,12600,20135,269
01-01-2025,31-12-2025,"UKAT,TGOV","KATHUA,GOVINDSAR",UDHAMPUR-UDHAMPUR,05MT,7300,10950,143
01-01-2025,31-12-2025,"UKAT,TGOV","KATHUA,GOVINDSAR",UDHEYWALA-JAMMU,05MT,4900,7830,86
01-01-2025,31-12-2025,"UKAT,TGOV","KATHUA,GOVINDSAR",VIJAYPUR-SAMBA,05MT,3600,5753,58
01-01-2025,31-12-2025,USUR,SURAJPUR,MANESAR-GURUGRAM,09MT,9800,12500,61
01-01-2025,31-12-2025,USUR,SURAJPUR,MANESAR-GURUGRAM,15MT,12500,15300,61
01-01-2025,31-12-2025,USUR,SURAJPUR,MANESAR-GURUGRAM,20MT,15300,17000,61
01-01-2025,31-12-2025,USUR,SURAJPUR,MANESAR-GURUGRAM,24MT,17000,21250,61
01-01-2025,31-12-2025,DJAB,JABALPUR,AMARPATAN-MAIHAR,03MT,6800,10600,192
01-01-2025,31-12-2025,DJAB,JABALPUR,AMARPATAN-MAIHAR,05MT,10600,16939,192
01-01-2025,31-12-2025,DJAB,JABALPUR,JAMAI-CHHINDWARA,03MT,8300,13400,318
01-01-2025,31-12-2025,DJAB,JABALPUR,JAMAI-CHHINDWARA,05MT,13400,21413,318
01-01-2025,31-12-2025,DJAI,JAIPUR,SRI GANGANAGAR-GANGANAGAR,03MT,10200,15700,451
01-01-2025,31-12-2025,DJAI,JAIPUR,SRI GANGANAGAR-GANGANAGAR,05MT,15700,25089,451
01-01-2025,31-12-2025,DJAI,JAIPUR,HANUMANGARH TOWN-HANUMANGARH,03MT,9900,15400,388
01-01-2025,31-12-2025,DJAI,JAIPUR,HANUMANGARH TOWN-HANUMANGARH,05MT,15400,24609,388
01-01-2025,31-12-2025,DJAI,JAIPUR,SRI VIJAY NAGAR-GANGANAGAR,03MT,9900,14900,403
01-01-2025,31-12-2025,DJAI,JAIPUR,SRI VIJAY NAGAR-GANGANAGAR,05MT,14900,23810,403
01-01-2025,31-12-2025,DCUT,CUTTACK,KAMARPUR-BALESHWAR,03MT,5000,8317,158
01-01-2025,31-12-2025,DCUT,CUTTACK,KAMARPUR-BALESHWAR,05MT,7500,11998,158
01-01-2025,31-12-2025,UROO,ROORKEE,PURQUAZI-MUZAFFARNAGAR,03MT,2200,3450,36
01-01-2025,31-12-2025,UROO,ROORKEE,PURQUAZI-MUZAFFARNAGAR,05MT,3450,4600,36
01-01-2025,31-12-2025,UROO,ROORKEE,PURQUAZI-MUZAFFARNAGAR,09MT,4600,6300,36
01-01-2025,31-12-2025,UROO,ROORKEE,PURQUAZI-MUZAFFARNAGAR,15MT,6300,8100,36
01-01-2025,31-12-2025,UROO,ROORKEE,PURQUAZI-MUZAFFARNAGAR,20MT,8100,9716,36
01-01-2025,31-12-2025,UUJJ,UJJAIN,WARORA-CHANDRAPUR,09MT,33500,38500,630
01-01-2025,31-12-2025,UUJJ,UJJAIN,WARORA-CHANDRAPUR,16MT,38500,43500,630
01-01-2025,31-12-2025,UUJJ,UJJAIN,WARORA-CHANDRAPUR,21MT,43500,48500,630
01-01-2025,31-12-2025,UUJJ,UJJAIN,WARORA-CHANDRAPUR,24MT,48500,60625,630
01-01-2025,31-12-2025,UHOW,HOWRAH,KALYANI-NADIA,03MT,5000,6800,75
