FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,UROO,ROORKEE,GANGAPUR-BAREILLY,09MT,13800,21500,352
01-01-2025,31-12-2025,UROO,ROORKEE,GANGAPUR-BAREILLY,15MT,21500,25000,352
01-01-2025,31-12-2025,UROO,ROORKEE,GANGAPUR-BAREILLY,20MT,25000,29987,352
01-01-2025,31-12-2025,USUR,SURAJPUR,GANGAPUR-BAREILLY,03MT,7100,10300,256
01-01-2025,31-12-2025,USUR,SURAJPUR,GANGAPUR-BAREILLY,05MT,10300,14300,256
01-01-2025,31-12-2025,USUR,SURAJPUR,GANGAPUR-BAREILLY,09MT,14300,19000,256
01-01-2025,31-12-2025,USUR,SURAJPUR,GANGAPUR-BAREILLY,15MT,19000,24000,256
01-01-2025,31-12-2025,USUR,SURAJPUR,GANGAPUR-BAREILLY,20MT,24000,28788,256
01-01-2025,31-12-2025,UROO,ROORKEE,GANGOH-SAHARANPUR,03MT,3300,4450,65
01-01-2025,31-12-2025,UROO,ROORKEE,GANGOH-SAHARANPUR,05MT,4450,5600,65
01-01-2025,31-12-2025,UROO,ROORKEE,GANGOH-SAHARANPUR,09MT,5600,6600,65
01-01-2025,31-12-2025,UROO,ROORKEE,GANGOH-SAHARANPUR,15MT,6600,8300,65
01-01-2025,31-12-2025,UROO,ROORKEE,GANGOH-SAHARANPUR,20MT,8300,9956,65
01-01-2025,31-12-2025,DHAL,HALDWANI,GANGOLIHAT-PITHORA GARH,03MT,11000,17800,207
01-01-2025,31-12-2025,DHAL,HALDWANI,GANGOLIHAT-PITHORA GARH,05MT,17800,23500,207
01-01-2025,31-12-2025,DHAL,HALDWANI,GANGOLIHAT-PITHORA GARH,09MT,23500,41752,207
01-01-2025,31-12-2025,DGWA,GWALIOR,GANJBASODA-VIDISHA,03MT,7500,11500,360
01-01-2025,31-12-2025,DGWA,GWALIOR,GANJBASODA-VIDISHA,05MT,11500,18377,360
01-01-2025,31-12-2025,USUR,SURAJPUR,GARHI CHAUKHANDI-GAUTAM BUDDHA NAGAR,03MT,2700,4500,21
01-01-2025,31-12-2025,USUR,SURAJPUR,GARHI CHAUKHANDI-GAUTAM BUDDHA NAGAR,05MT,4500,5800,21
01-01-2025,31-12-2025,USUR,SURAJPUR,GARHI CHAUKHANDI-GAUTAM BUDDHA NAGAR,09MT,5800,8500,21
01-01-2025,31-12-2025,USUR,SURAJPUR,GARHI CHAUKHANDI-GAUTAM BUDDHA NAGAR,15MT,8500,10000,21
01-01-2025,31-12-2025,USUR,SURAJPUR,GARHI CHAUKHANDI-GAUTAM BUDDHA NAGAR,20MT,10000,11995,21
01-01-2025,31-12-2025,UROO,ROORKEE,GARHI MAYCHAK-DEHRADUN,03MT,3200,3900,53
01-01-2025,31-12-2025,UROO,ROORKEE,GARHI MAYCHAK-DEHRADUN,05MT,3900,6232,53
01-01-2025,31-12-2025,UROO,ROORKEE,GARHSHANKAR-HOSHIARPUR,09MT,9500,13100,247
01-01-2025,31-12-2025,UROO,ROORKEE,GARHSHANKAR-HOSHIARPUR,15MT,13100,17100,247
01-01-2025,31-12-2025,UROO,ROORKEE,GARHSHANKAR-HOSHIARPUR,20MT,17100,20300,247
01-01-2025,31-12-2025,UROO,ROORKEE,GARHSHANKAR-HOSHIARPUR,24MT,20300,25375,247
01-01-2025,31-12-2025,UROO,ROORKEE,GARHSHANKAR-HOSHIARPUR,25MT,20300,24360,247
