FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,TGOV,GOVINDSAR,LEH-LEH,15MT,98000,130601,1025
01-01-2025,31-12-2025,TGOV,GOVINDSAR,LETHPORA-PULWAMA,15MT,41800,55705,321
01-01-2025,31-12-2025,TGOV,GOVINDSAR,MANDI-POONCH,15MT,41800,55705,350
01-01-2025,31-12-2025,TGOV,GOVINDSAR,MARH-JAMMU,15MT,12900,17191,125
01-01-2025,31-12-2025,TGOV,GOVINDSAR,MENDHAR-POONCH,15MT,41800,55705,303
01-01-2025,31-12-2025,TGOV,GOVINDSAR,NEWA-PULWAMA,15MT,41800,55705,334
01-01-2025,31-12-2025,TGOV,GOVINDSAR,NOWSHERA-RAJOURI,15MT,27000,35982,239
01-01-2025,31-12-2025,TGOV,GOVINDSAR,PALOURA-JAMMU,15MT,12950,17258,85
01-01-2025,31-12-2025,TGOV,GOVINDSAR,PAMPORE-PULWAMA,15MT,41800,55705,336
01-01-2025,31-12-2025,TGOV,GOVINDSAR,POONCH-POONCH,15MT,41800,55705,327
01-01-2025,31-12-2025,TGOV,GOVINDSAR,R.S.PURA-JAMMU,15MT,12650,16858,92
01-01-2025,31-12-2025,TGOV,GOVINDSAR,RAJOURI-RAJOURI,15MT,31500,41979,269
01-01-2025,31-12-2025,TGOV,GOVINDSAR,RAMBAGH-SRINAGAR,15MT,42300,56372,350
01-01-2025,31-12-2025,TGOV,GOVINDSAR,RAMBAN-RAMBAN,15MT,29500,39314,158
01-01-2025,31-12-2025,TGOV,GOVINDSAR,REASI-UDHAMPUR,15MT,19500,25987,164
01-01-2025,31-12-2025,TGOV,GOVINDSAR,SAMBA-SAMBA,15MT,8250,10995,46
01-01-2025,31-12-2025,TGOV,GOVINDSAR,SARORE-JAMMU,15MT,11000,14659,71
01-01-2025,31-12-2025,TGOV,GOVINDSAR,SOPORE-SOPORE,15MT,44500,59304,400
01-01-2025,31-12-2025,TGOV,GOVINDSAR,SRINAGAR-SRINAGAR,15MT,41800,55705,351
01-01-2025,31-12-2025,TGOV,GOVINDSAR,SUNDERBANI-RAJOURI,15MT,19650,26187,160
01-01-2025,31-12-2025,TGOV,GOVINDSAR,SURANKOTE-POONCH,15MT,41800,55705,301
01-01-2025,31-12-2025,TGOV,GOVINDSAR,UDHAMPUR-UDHAMPUR,15MT,16400,21856,143
01-01-2025,31-12-2025,TGOV,GOVINDSAR,VIJAYPUR-JAMMU,15MT,10500,13993,58
01-01-2025,31-12-2025,DWAD,WADI,BHANDARA-BHANDARA,03MT,4000,6200,88
01-01-2025,31-12-2025,DWAD,WADI,BHANDARA-BHANDARA,05MT,6200,9908,88
01-01-2025,31-12-2025,DWAD,WADI,BHANDARA-BHANDARA,09MT,10300,18300,88
01-01-2025,31-12-2025,DBNG,BANGALORE,SHIMOGA-SHIMOGA,01MT,6900,8400,260
01-01-2025,31-12-2025,USUR,SURAJPUR,SEMRA-LUCKNOW,09MT,25400,35500,520
01-01-2025,31-12-2025,USUR,SURAJPUR,SEMRA-LUCKNOW,15MT,35500,43800,520
01-01-2025,31-12-2025,USUR,SURAJPUR,SEMRA-LUCKNOW,20MT,43800,50500,520
