FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,UKAT,KATHUA,SARORE-JAMMU,15MT,11000,14659,71
01-01-2025,31-12-2025,UKAT,KATHUA,SOPORE-SOPORE,15MT,44500,59304,400
01-01-2025,31-12-2025,UKAT,KATHUA,SRINAGAR-SRINAGAR,15MT,41800,55705,351
01-01-2025,31-12-2025,UKAT,KATHUA,SUNDERBANI-RAJOURI,15MT,19650,26187,160
01-01-2025,31-12-2025,UKAT,KATHUA,SURANKOTE-POONCH,15MT,41800,55705,301
01-01-2025,31-12-2025,UKAT,KATHUA,UDHAMPUR-UDHAMPUR,15MT,16400,21856,143
01-01-2025,31-12-2025,UKAT,KATHUA,VIJAYPUR-JAMMU,15MT,10500,13993,58
01-01-2025,31-12-2025,TGOV,GOVINDSAR,AKHNOOR-JAMMU,15MT,13500,17991,109
01-01-2025,31-12-2025,TGOV,GOVINDSAR,ANANTNAG-ANANTNAG,15MT,41800,55705,301
01-01-2025,31-12-2025,TGOV,GOVINDSAR,AWANTIPUR-PULWAMA,15MT,41800,55705,321
01-01-2025,31-12-2025,TGOV,GOVINDSAR,B.D. BARI-SAMBA,15MT,11600,15459,71
01-01-2025,31-12-2025,TGOV,GOVINDSAR,BANIHAL-RAMBAN,15MT,32500,43312,239
01-01-2025,31-12-2025,TGOV,GOVINDSAR,BANTALAB-JAMMU,15MT,12950,17258,93
01-01-2025,31-12-2025,TGOV,GOVINDSAR,BARAMULLA-BARAMULLA,15MT,44500,59304,396
01-01-2025,31-12-2025,TGOV,GOVINDSAR,BARI BRAHMANA-SAMBA,15MT,11150,14859,71
01-01-2025,31-12-2025,TGOV,GOVINDSAR,BATWARA-SRINAGAR,15MT,41800,55705,346
01-01-2025,31-12-2025,TGOV,GOVINDSAR,BHADARWAH-DODA,15MT,41900,55839,251
01-01-2025,31-12-2025,TGOV,GOVINDSAR,BISHNAH-JAMMU,15MT,11600,15459,74
01-01-2025,31-12-2025,TGOV,GOVINDSAR,GAJANSOO-JAMMU,15MT,12950,17258,91
01-01-2025,31-12-2025,TGOV,GOVINDSAR,GANDHI NAGAR-JAMMU,15MT,12050,16059,90
01-01-2025,31-12-2025,TGOV,GOVINDSAR,GHAGWAL-KATHUA,15MT,7250,9662,39
01-01-2025,31-12-2025,TGOV,GOVINDSAR,HANDWARA-KUPWARA,15MT,47500,63302,426
01-01-2025,31-12-2025,TGOV,GOVINDSAR,HUMHAMA-SRINAGAR,15MT,42300,56372,353
01-01-2025,31-12-2025,TGOV,GOVINDSAR,JAMMU-JAMMU,15MT,12950,17258,87
01-01-2025,31-12-2025,TGOV,GOVINDSAR,KARGIL-KARGIL,15MT,77500,103282,550
01-01-2025,31-12-2025,TGOV,GOVINDSAR,KATHUA-KATHUA,15MT,3450,4598,7
01-01-2025,31-12-2025,TGOV,GOVINDSAR,KISHTWAR-KISHTWAR,15MT,45300,60370,256
01-01-2025,31-12-2025,TGOV,GOVINDSAR,KULGAM-KULGAM,15MT,41800,55705,298
01-01-2025,31-12-2025,TGOV,GOVINDSAR,KUPWARA-KUPWARA,15MT,47500,63302,440
01-01-2025,31-12-2025,TGOV,GOVINDSAR,LATHOONG-POONCH,15MT,41800,55705,301
