FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,UUJJ,UJJAIN,BASMAT-HINGOLI,21MT,42500,47500,560
01-01-2025,31-12-2025,UUJJ,UJJAIN,BASMAT-HINGOLI,24MT,47500,59375,560
01-01-2025,31-12-2025,UUJJ,UJJAIN,BHADRAWATI-CHANDRAPUR,09MT,38000,44500,670
01-01-2025,31-12-2025,UUJJ,UJJAIN,BHADRAWATI-CHANDRAPUR,16MT,44500,50500,670
01-01-2025,31-12-2025,UUJJ,UJJAIN,BHADRAWATI-CHANDRAPUR,21MT,50500,56500,670
01-01-2025,31-12-2025,UUJJ,UJJAIN,BHADRAWATI-CHANDRAPUR,24MT,56500,70625,670
01-01-2025,31-12-2025,UUJJ,UJJAIN,BHANDARA-BHANDARA,09MT,33500,38500,600
01-01-2025,31-12-2025,UUJJ,UJJAIN,BHANDARA-BHANDARA,16MT,38500,43500,600
01-01-2025,31-12-2025,UUJJ,UJJAIN,BHANDARA-BHANDARA,21MT,43500,48500,600
01-01-2025,31-12-2025,UUJJ,UJJAIN,BHANDARA-BHANDARA,24MT,48500,60625,600
01-01-2025,31-12-2025,UUJJ,UJJAIN,BHILGAON-NAGPUR,09MT,30500,35500,530
01-01-2025,31-12-2025,UUJJ,UJJAIN,BHILGAON-NAGPUR,16MT,35500,40500,530
01-01-2025,31-12-2025,UUJJ,UJJAIN,BHILGAON-NAGPUR,21MT,40500,45500,530
01-01-2025,31-12-2025,UUJJ,UJJAIN,BHILGAON-NAGPUR,24MT,45500,56875,530
01-01-2025,31-12-2025,UUJJ,UJJAIN,CHANDRAPUR-CHANDRAPUR,09MT,38000,44500,680
01-01-2025,31-12-2025,UUJJ,UJJAIN,CHANDRAPUR-CHANDRAPUR,16MT,44500,50500,680
01-01-2025,31-12-2025,UUJJ,UJJAIN,CHANDRAPUR-CHANDRAPUR,21MT,50500,56500,680
01-01-2025,31-12-2025,UUJJ,UJJAIN,CHANDRAPUR-CHANDRAPUR,24MT,56500,70625,680
01-01-2025,31-12-2025,UUJJ,UJJAIN,CHANDUR BAZAR-AMRAVATI,09MT,26500,31500,400
01-01-2025,31-12-2025,UUJJ,UJJAIN,CHANDUR BAZAR-AMRAVATI,16MT,31500,36500,400
01-01-2025,31-12-2025,UUJJ,UJJAIN,CHANDUR BAZAR-AMRAVATI,21MT,36500,40500,400
01-01-2025,31-12-2025,UUJJ,UJJAIN,CHANDUR BAZAR-AMRAVATI,24MT,40500,50625,400
01-01-2025,31-12-2025,UUJJ,UJJAIN,DARWHA-YAVATMAL,09MT,28500,33500,450
01-01-2025,31-12-2025,UUJJ,UJJAIN,DARWHA-YAVATMAL,16MT,33500,38500,450
01-01-2025,31-12-2025,UUJJ,UJJAIN,DARWHA-YAVATMAL,21MT,38500,43500,450
01-01-2025,31-12-2025,UUJJ,UJJAIN,DARWHA-YAVATMAL,24MT,43500,54375,450
01-01-2025,31-12-2025,UUJJ,UJJAIN,DARYAPUR-AMRAVATI,09MT,28500,33500,450
01-01-2025,31-12-2025,UUJJ,UJJAIN,DARYAPUR-AMRAVATI,16MT,33500,38500,450
01-01-2025,31-12-2025,UUJJ,UJJAIN,DARYAPUR-AMRAVATI,21MT,38500,43500,450
01-01-2025,31-12-2025,UUJJ,UJJAIN,DARYAPUR-AMRAVATI,24MT,43500,54375,450
