FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,USIL,SILVASSA,KOTHARI-CHANDRAPUR,09MT,42600,53400,974
01-01-2025,31-12-2025,USUR,SURAJPUR,KAROLBAGH-DELHI,15MT,8900,11861,40
01-01-2025,31-12-2025,USIL,SILVASSA,KOTHARI-CHANDRAPUR,16MT,53400,67900,974
01-01-2025,31-12-2025,USIL,SILVASSA,KOTHARI-CHANDRAPUR,21MT,67900,75900,974
01-01-2025,31-12-2025,USIL,SILVASSA,KOTHARI-CHANDRAPUR,24MT,75900,94875,974
01-01-2025,31-12-2025,USIL,SILVASSA,KOTHRUD-PUNE,09MT,19800,29800,316
01-01-2025,31-12-2025,USIL,SILVASSA,KOTHRUD-PUNE,16MT,29800,35600,316
01-01-2025,31-12-2025,USIL,SILVASSA,KOTHRUD-PUNE,21MT,35600,40400,316
01-01-2025,31-12-2025,USIL,SILVASSA,KOTHRUD-PUNE,24MT,40400,50500,316
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,KARWAR-KARWAR,03MT,9900,14700,359
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,KARWAR-KARWAR,05MT,14700,19500,359
01-01-2025,31-12-2025,DBHA,BHATINDA,KOTKAPURA-FARIDKOT,03MT,2600,4100,58
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,KARWAR-KARWAR,09MT,19500,34645,359
01-01-2025,31-12-2025,DBHA,BHATINDA,KOTKAPURA-FARIDKOT,05MT,4100,6552,58
01-01-2025,31-12-2025,UROO,ROORKEE,KARWI-KARWI,09MT,31400,44300,905
01-01-2025,31-12-2025,UROO,ROORKEE,KOTKAPURA-FARIDKOT,09MT,10800,15000,365
01-01-2025,31-12-2025,UROO,ROORKEE,KARWI-KARWI,15MT,44300,53000,905
01-01-2025,31-12-2025,UROO,ROORKEE,KOTKAPURA-FARIDKOT,15MT,15000,19800,365
01-01-2025,31-12-2025,UROO,ROORKEE,KARWI-KARWI,20MT,53000,63573,905
01-01-2025,31-12-2025,UROO,ROORKEE,KOTKAPURA-FARIDKOT,20MT,19800,23400,365
01-01-2025,31-12-2025,USUR,SURAJPUR,KARWI-KARWI,09MT,30000,41950,677
01-01-2025,31-12-2025,UROO,ROORKEE,KOTKAPURA-FARIDKOT,24MT,23400,29250,365
01-01-2025,31-12-2025,USUR,SURAJPUR,KARWI-KARWI,15MT,41950,51300,677
01-01-2025,31-12-2025,USUR,SURAJPUR,KARWI-KARWI,20MT,51300,59500,677
01-01-2025,31-12-2025,UROO,ROORKEE,KOTKAPURA-FARIDKOT,25MT,23400,28080,365
01-01-2025,31-12-2025,USUR,SURAJPUR,KARWI-KARWI,24MT,59500,74375,677
01-01-2025,31-12-2025,DJAI,JAIPUR,KOTKASIM-ALWAR,03MT,8100,12800,180
01-01-2025,31-12-2025,DJAI,JAIPUR,KOTKASIM-ALWAR,05MT,12800,20454,180
01-01-2025,31-12-2025,USIL,SILVASSA,KASABA BEED-KOLHAPUR,09MT,27400,40200,557
01-01-2025,31-12-2025,USIL,SILVASSA,KASABA BEED-KOLHAPUR,16MT,40200,52400,557
